,12,10,9,8,7,6,4,3,2,1,0
0,0,1,1,0,1,0,1,1,0,0,0
1,1,1,1,0,0,0,1,0,0,0,0
2,1,0,1,0,0,0,0,1,1,0,0
3,1,0,1,0,0,0,1,1,1,1,0
4,1,1,1,0,1,0,1,1,1,1,0
5,1,1,1,0,1,1,1,0,0,0,0
6,0,1,1,0,0,0,1,0,1,1,0
7,1,1,0,1,1,0,1,0,0,1,0
8,1,1,0,0,0,0,1,0,1,0,0
9,0,1,1,1,0,1,1,0,0,1,0
10,0,1,1,1,0,1,1,0,0,1,0
11,0,0,0,0,1,1,0,0,0,0,0
12,0,1,1,1,1,1,1,0,0,1,0
13,0,1,1,0,0,1,1,1,1,0,0
14,0,1,1,0,0,1,1,1,1,1,0
15,0,1,1,1,1,0,1,0,0,1,0
16,1,1,1,0,0,0,1,0,0,1,0
17,0,1,1,0,1,0,1,0,0,0,0
18,0,0,1,0,0,0,1,1,1,0,0
19,0,1,1,0,0,1,1,0,0,0,1
20,1,1,0,0,1,0,1,1,1,1,0
21,1,1,0,0,1,0,1,0,0,1,0
22,0,1,1,0,0,1,1,0,0,1,0
23,0,0,1,0,0,0,1,1,1,0,0
24,0,0,1,0,0,0,1,1,1,0,0
25,0,0,0,0,0,0,0,1,1,0,1
26,0,1,1,0,1,0,1,0,1,1,0
27,0,1,1,0,0,0,1,0,0,1,0
28,1,0,1,0,0,1,1,1,1,1,0
29,0,1,1,0,1,0,1,0,0,1,0
30,1,1,1,1,1,0,1,0,0,1,1
31,0,0,1,0,0,0,1,0,1,1,0
32,1,1,1,0,0,0,1,1,1,1,0
33,1,1,1,0,1,0,1,1,1,1,0
34,1,0,1,0,1,1,1,0,0,1,0
35,0,0,1,0,0,0,1,1,1,1,0
36,0,1,1,0,0,0,1,0,1,1,0
37,0,0,1,0,0,0,1,1,1,1,0
38,0,1,1,1,0,0,1,0,0,1,0
39,0,1,1,1,1,1,1,0,0,0,0
40,1,0,0,0,1,1,1,1,1,1,0
41,1,0,1,0,0,0,1,0,0,0,0
42,0,0,1,0,1,0,1,1,0,1,0
43,0,1,1,0,1,0,1,0,0,1,0
44,1,1,1,0,0,0,1,0,0,0,0
45,0,0,1,0,0,0,1,1,1,0,1
46,1,1,1,0,1,0,1,0,0,1,0
47,0,1,1,0,1,0,1,0,0,1,0
48,1,1,1,1,1,0,1,0,0,0,0
49,0,0,1,0,1,1,1,1,0,1,0
50,1,1,0,0,1,0,1,0,0,0,0
51,0,1,1,1,0,0,1,0,0,1,0
52,0,0,1,0,0,1,1,1,1,1,0
53,0,0,1,0,0,1,1,1,1,0,0
54,0,0,1,0,0,1,1,0,1,1,0
55,0,0,0,1,1,1,0,0,0,0,0
56,1,1,1,0,0,0,1,1,1,1,0
57,0,1,1,0,1,0,1,1,1,1,0
58,0,1,1,0,1,0,1,0,0,1,0
59,1,1,1,0,0,0,1,1,1,0,1
60,1,0,0,0,1,0,1,1,0,0,0
61,0,1,1,0,1,0,1,0,0,0,0
62,0,0,0,0,0,0,0,0,1,0,1
63,1,1,0,0,1,0,1,1,1,1,0
64,0,1,1,0,0,1,1,1,1,1,0
65,1,1,1,0,0,0,1,1,1,1,0
66,1,1,1,0,1,0,1,0,0,1,0
67,0,1,1,0,0,1,1,1,1,1,0
68,0,1,1,0,1,1,1,0,0,1,0
69,1,0,0,0,1,0,1,1,1,1,0
70,1,0,1,0,0,0,1,1,1,1,0
71,1,1,0,0,1,0,1,1,1,1,0
72,0,1,1,0,1,1,1,0,0,1,0
73,0,1,1,0,0,1,1,0,1,1,0
74,0,1,1,0,1,0,1,0,0,1,0
75,1,0,1,0,0,1,1,1,1,1,0
