,9,8,7,6,5,4,1,0
0,1,0,0,1,1,0,0,0
1,1,0,0,0,1,1,0,1
2,0,0,0,0,0,0,0,0
3,0,0,0,1,0,0,0,0
4,0,0,0,0,0,0,1,0
5,0,0,0,1,0,0,0,0
6,0,0,0,1,0,0,0,0
7,1,0,0,0,1,1,1,0
8,1,0,0,0,1,1,1,1
9,1,0,0,1,1,0,0,0
10,0,1,0,0,0,1,1,0
11,1,0,0,1,0,0,0,0
12,1,0,1,0,1,0,0,0
13,1,0,0,0,1,0,0,0
14,0,0,0,0,0,0,0,0
15,0,0,0,0,1,0,1,0
16,0,0,0,1,1,0,0,0
17,1,0,0,0,0,1,0,1
18,1,0,0,1,1,1,1,0
19,0,0,0,0,0,0,1,0
20,0,1,0,1,0,1,0,0
21,0,0,0,0,0,0,0,0
22,1,0,0,1,1,0,0,0
23,1,1,0,0,0,0,0,0
24,0,0,0,0,0,0,1,0
25,0,1,0,0,1,1,0,0
26,0,1,0,0,1,1,1,1
27,0,1,0,1,0,1,0,0
28,0,0,0,1,0,1,0,0
29,1,0,0,0,1,1,1,1
30,0,0,0,0,1,0,0,1
31,1,1,1,0,1,1,0,1
32,1,1,1,0,0,1,0,0
33,0,0,0,0,1,0,0,0
34,0,1,1,0,0,0,0,0
35,0,0,0,0,0,0,1,0
36,1,1,0,1,1,0,0,0
37,0,0,0,1,0,0,0,0
38,0,1,0,0,0,1,0,0
39,0,1,0,0,0,1,0,1
40,0,0,0,1,1,1,0,1
41,0,0,0,1,1,0,1,0
42,0,1,1,1,0,0,0,0
43,1,1,1,0,1,1,0,1
44,0,0,0,0,0,0,0,0
45,0,0,0,1,1,0,0,0
46,1,0,0,0,0,1,0,1
47,1,0,0,0,1,0,0,0
48,1,0,0,1,1,0,0,1
49,0,0,0,1,0,0,0,0
50,1,0,0,1,1,0,1,0
51,0,0,0,0,0,1,1,0
52,0,0,0,1,1,0,0,0
53,1,0,0,0,0,0,0,0
54,0,0,0,0,1,0,0,0
55,1,0,0,0,1,0,1,0
56,0,0,0,0,0,1,0,1
57,0,0,0,1,1,0,0,0
58,0,0,0,1,0,0,0,0
59,1,0,1,1,1,0,0,0
60,0,1,0,0,0,1,1,0
61,1,0,0,1,1,0,0,0
62,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0
64,1,0,0,1,1,0,0,0
65,0,0,0,0,0,0,0,0
66,1,1,1,1,1,1,0,1
67,0,0,0,0,1,1,0,1
68,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0
70,0,0,0,0,0,1,0,1
71,0,0,0,1,1,1,0,1
72,1,1,1,0,1,1,0,0
73,1,0,0,0,1,0,0,0
74,0,1,1,0,1,0,0,1
75,1,0,1,1,1,0,0,0
76,0,0,0,1,0,0,0,1
77,0,0,0,0,0,0,0,0
78,0,0,0,1,0,0,1,0
79,0,0,0,1,0,1,0,1
80,0,1,0,0,0,1,1,0
81,1,0,0,0,1,0,0,0
82,1,0,0,0,1,0,0,0
83,0,0,0,0,1,1,0,1
84,1,0,0,0,1,1,1,1
85,0,1,0,0,0,1,1,0
86,1,0,0,1,0,1,0,1
87,0,0,0,0,0,0,0,0
88,1,0,0,1,1,0,0,0
89,0,1,1,1,0,0,0,0
90,1,0,0,1,1,1,0,1
91,1,0,0,0,1,0,0,0
92,1,0,0,1,0,1,0,1
93,0,1,0,1,0,1,1,0
94,0,0,0,0,1,0,0,0
95,0,1,0,1,0,1,0,0
96,0,0,0,0,0,0,0,0
97,1,0,0,1,1,0,0,0
98,1,0,0,0,1,0,0,0
99,1,0,0,1,0,0,0,0
100,1,0,0,1,1,1,0,1
101,0,0,0,0,0,0,0,0
102,1,1,1,0,1,1,0,1
103,0,0,0,0,1,1,0,1
104,1,0,0,0,0,0,0,0
105,0,1,0,1,0,1,0,0
106,1,0,0,0,1,1,0,1
107,0,0,0,0,0,0,0,0
108,0,0,0,0,1,0,0,0
109,1,0,0,0,1,0,0,0
110,0,0,0,1,0,1,0,1
111,0,0,0,1,0,0,0,0
112,1,0,0,0,1,0,0,0
113,1,0,0,0,0,1,0,0
114,1,0,1,0,1,0,1,0
115,1,0,0,1,1,1,0,1
116,0,0,0,1,0,0,0,0
117,1,0,1,1,0,0,1,0
118,0,0,0,0,1,1,0,0
119,1,0,0,0,0,0,0,0
120,1,0,1,1,1,0,0,1
121,1,0,0,0,1,1,0,1
122,1,0,1,1,0,0,0,0
123,1,0,1,1,1,0,0,0
124,0,0,0,1,0,0,0,0
125,1,0,0,0,1,0,0,0
126,0,0,0,0,1,1,0,1
127,1,0,0,0,1,0,0,0
128,1,0,1,1,1,0,0,0
129,1,0,0,0,0,0,0,0
130,0,0,0,1,0,0,0,0
131,0,0,0,0,0,0,0,0
132,1,0,0,0,1,1,0,1
133,0,1,0,0,0,1,0,0
134,0,0,0,0,0,0,0,0
135,1,1,1,1,1,1,0,0
136,0,1,0,1,0,1,0,0
137,0,0,0,1,1,0,0,0
138,0,0,0,1,0,0,1,0
139,0,0,0,1,1,1,0,0
140,1,0,0,0,0,0,0,0
141,0,1,1,0,0,0,0,0
142,0,0,0,0,1,0,0,0
143,1,0,0,1,1,1,0,1
144,0,1,1,1,0,0,0,0
145,0,1,0,0,0,1,0,0
146,0,0,0,0,1,0,0,0
147,0,1,0,1,0,1,0,0
148,0,0,0,1,0,1,0,0
149,0,0,0,1,1,0,0,0
150,0,0,0,1,0,0,1,0
151,0,1,1,1,0,0,0,0
152,1,0,0,1,1,0,0,0
153,1,0,0,1,0,0,1,0
154,0,0,0,1,0,0,0,0
155,1,1,1,0,1,1,0,1
156,0,1,0,0,0,1,0,0
157,1,0,0,0,1,0,0,0
158,1,0,0,0,1,1,0,1
159,0,1,0,0,0,1,0,1
160,0,1,0,0,0,1,0,0
161,0,0,0,0,0,0,0,0
162,0,0,0,1,1,1,1,1
163,1,0,0,1,1,1,0,1
164,1,0,0,0,1,0,0,0
165,1,0,0,0,1,1,1,1
166,1,0,0,0,1,0,1,0
167,0,1,0,1,0,1,1,0
168,0,1,0,0,0,1,0,0
169,1,0,0,0,1,0,0,0
170,1,0,1,1,1,0,0,0
171,0,1,0,0,0,1,0,0
172,0,1,0,1,0,1,1,0
173,0,0,0,1,0,1,1,1
174,0,0,0,1,0,0,1,0
175,1,0,0,1,1,0,0,0
176,0,1,0,0,0,1,0,0
177,1,0,0,0,1,1,0,1
178,1,0,0,0,1,0,0,0
179,1,1,1,1,1,1,0,1
180,1,0,0,0,1,0,0,0
181,0,1,1,0,0,0,0,0
182,1,0,0,0,0,0,0,0
183,0,0,0,1,0,0,0,0
184,0,1,0,1,1,1,1,0
185,1,0,0,1,1,0,0,0
186,1,0,0,1,1,0,0,0
187,1,1,0,0,1,0,0,0
188,0,0,0,0,0,0,0,0
189,0,1,0,1,0,1,1,1
190,1,0,0,0,1,0,0,0
191,1,0,0,0,1,1,0,1
192,1,0,0,0,1,1,0,1
193,1,0,0,1,0,0,0,0
194,0,0,0,0,0,0,0,0
195,1,0,0,0,1,0,1,0
196,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0
198,1,0,0,1,0,0,0,0
199,1,0,0,1,1,0,1,0
200,0,0,0,0,0,0,0,0
201,1,0,0,1,1,1,0,1
202,0,1,0,0,1,1,0,1
203,0,0,0,1,1,0,0,0
204,0,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0,0
206,0,1,0,1,0,1,0,0
207,1,0,0,0,1,1,0,1
208,0,1,0,1,0,1,0,0
209,1,0,0,1,1,0,1,0
210,0,0,0,1,0,0,0,0
211,0,0,0,0,1,0,1,0
212,0,0,0,0,0,0,1,0
213,1,0,0,0,1,0,0,1
214,0,0,0,1,0,1,0,1
215,1,1,1,1,1,1,0,1
216,0,0,0,0,0,0,0,0
217,1,0,0,0,1,0,0,0
218,0,1,0,1,0,1,1,0
219,1,0,0,0,0,1,0,0
220,0,0,0,0,0,0,0,0
221,1,0,0,0,1,1,0,1
222,0,0,0,1,0,0,1,0
223,0,0,0,0,0,1,0,0
224,1,0,0,0,1,0,0,0
225,1,0,0,0,1,0,0,0
226,1,1,1,1,1,1,0,1
227,0,1,0,1,0,1,0,0
228,1,0,0,0,1,1,0,0
