,4,3,2,1
0,1,0,0,0
1,1,1,0,1
2,1,1,0,0
3,1,0,0,1
4,1,0,1,1
5,1,0,0,0
6,0,1,0,1
7,0,1,1,0
8,1,0,0,1
9,0,1,0,1
10,1,1,1,1
11,1,0,0,1
12,0,1,0,1
13,0,1,0,1
14,0,1,0,1
15,0,0,1,0
16,0,1,1,1
17,1,1,0,1
18,0,0,0,1
19,1,0,1,1
20,1,1,1,1
21,0,1,1,0
22,0,0,0,1
23,0,1,1,1
24,0,0,0,1
25,0,0,0,0
26,0,1,0,1
27,0,1,0,0
28,0,1,1,0
29,0,1,0,1
30,1,0,0,0
31,1,1,0,0
32,1,1,0,0
33,0,0,0,1
34,1,1,0,0
35,0,0,0,1
36,0,1,1,1
37,0,1,0,0
38,0,1,0,1
39,0,0,0,1
40,0,0,0,1
41,0,0,1,0
42,0,1,1,1
43,0,1,0,1
44,1,1,0,0
45,0,1,0,1
46,1,0,0,0
47,1,0,1,1
48,1,1,0,0
49,0,1,0,1
50,0,0,0,1
51,1,1,1,1
52,1,0,0,1
53,1,1,0,1
54,1,0,0,0
55,0,1,0,1
56,1,1,1,1
57,0,0,0,1
58,0,1,0,1
59,1,1,0,0
60,1,0,1,1
61,1,1,1,1
62,0,1,1,0
63,1,1,0,0
64,1,0,0,0
65,0,1,0,1
66,0,1,1,1
67,1,0,0,0
68,0,1,0,0
69,0,1,0,1
70,0,1,1,0
71,0,1,0,0
72,0,0,1,0
73,1,1,0,0
74,0,1,0,1
75,1,1,0,0
76,0,1,0,1
77,0,1,0,1
78,1,1,0,0
79,0,1,0,1
80,0,1,1,0
81,1,1,0,0
82,1,1,1,1
83,0,1,0,1
84,0,1,0,1
85,0,1,0,0
86,1,1,0,0
87,0,1,1,1
88,0,1,0,0
89,0,1,1,1
90,1,1,0,0
91,0,1,1,0
92,0,1,0,1
93,0,0,0,0
94,0,1,0,0
95,0,0,0,0
96,1,1,0,0
97,0,1,0,0
98,0,0,1,1
99,0,1,1,1
100,1,0,0,0
101,0,0,0,1
102,0,1,0,1
103,1,0,0,0
104,1,1,0,0
105,0,1,0,1
106,1,1,1,1
107,1,0,0,0
108,1,0,0,0
109,1,1,1,1
110,0,0,1,1
111,0,1,0,1
112,1,1,0,0
113,1,1,0,0
114,0,1,1,0
115,0,1,1,0
116,0,1,1,1
117,1,1,1,1
118,0,0,0,1
119,1,0,0,0
120,1,0,0,1
121,1,1,1,1
122,0,1,0,0
123,0,1,1,0
124,1,1,0,0
125,0,1,0,1
126,1,0,0,0
127,0,0,0,1
128,1,1,1,0
129,0,1,0,1
130,0,1,1,0
131,0,0,0,1
132,0,0,0,1
133,0,1,0,1
134,0,1,0,1
135,0,1,0,1
136,1,0,0,0
137,0,1,0,1
138,1,0,1,1
139,1,0,0,0
140,0,1,1,1
141,1,1,0,0
142,0,1,0,0
143,1,1,0,0
144,1,1,1,1
145,1,0,0,0
146,1,1,1,1
147,1,1,1,1
148,1,1,0,0
149,0,0,0,1
150,1,1,0,0
151,0,0,0,1
152,1,0,0,1
153,0,0,0,1
154,1,0,1,1
155,1,1,0,0
156,0,1,0,1
157,1,0,0,1
158,0,0,1,0
159,1,0,0,0
160,1,1,0,1
161,0,1,0,1
162,1,0,0,1
163,0,1,0,1
164,1,0,0,0
165,0,1,0,1
166,0,1,0,1
167,0,1,0,1
168,1,0,0,0
169,1,0,0,0
170,1,0,1,1
171,0,1,0,1
172,0,1,0,0
173,0,1,0,1
174,0,0,0,1
175,1,0,0,1
176,1,0,0,0
177,0,1,0,1
178,0,1,0,1
179,0,1,0,1
180,0,1,0,1
181,0,0,1,1
182,0,1,0,1
183,0,1,0,1
184,0,1,1,0
185,1,1,0,0
186,1,1,1,1
187,1,0,1,1
188,0,1,0,1
189,0,1,1,1
190,1,1,0,1
191,0,1,0,1
192,0,0,0,1
193,1,1,1,1
194,0,1,0,1
195,0,1,1,1
196,0,1,0,1
197,1,1,1,1
198,1,0,1,1
199,0,1,0,1
200,1,0,0,0
201,0,0,0,1
202,0,1,0,1
203,0,1,1,1
204,1,1,1,1
205,0,1,1,1
206,0,1,0,1
207,0,0,0,1
208,1,0,0,1
209,0,1,0,1
210,0,0,0,1
211,1,0,0,0
212,1,0,1,1
213,0,0,0,1
214,0,1,0,1
215,1,0,0,0
216,1,1,0,0
217,1,0,0,0
218,1,0,0,0
219,1,0,1,1
220,0,1,0,1
221,1,0,0,1
222,1,0,0,0
223,0,0,1,1
224,1,1,0,0
225,1,0,0,0
226,0,0,1,0
227,1,1,0,0
228,1,0,0,0
229,0,1,0,0
230,0,1,0,1
231,1,1,0,0
232,0,0,0,0
233,0,1,0,0
234,0,1,0,1
235,1,1,0,0
236,0,0,1,1
237,1,0,0,0
238,0,1,0,1
239,0,1,0,1
240,1,1,0,0
241,0,0,0,1
242,0,1,1,0
243,0,1,0,1
244,0,1,0,1
245,1,0,0,0
246,1,1,0,0
247,0,0,0,1
248,0,0,0,1
249,1,0,0,0
250,0,1,0,1
251,0,0,0,1
252,1,1,1,1
253,1,0,0,0
254,0,1,0,1
255,1,0,1,0
256,1,0,0,0
257,0,1,0,1
258,0,1,0,0
259,0,0,0,1
260,0,1,0,1
261,0,1,0,1
262,1,0,0,1
263,1,0,0,0
264,1,0,1,1
265,0,1,0,1
266,0,1,0,1
267,1,1,0,1
268,1,0,0,0
269,1,1,0,0
270,0,1,0,1
271,1,0,0,0
272,0,0,0,0
273,0,0,0,0
274,0,0,0,1
275,0,0,0,1
276,1,1,0,1
277,0,1,0,1
278,1,0,0,0
279,1,0,1,1
280,0,0,0,1
281,1,1,1,1
282,1,0,0,0
283,0,0,1,0
284,0,1,0,0
285,0,1,0,0
286,0,1,0,1
287,0,1,0,1
288,1,1,0,0
289,0,0,0,0
290,0,1,0,1
291,1,1,0,0
292,0,1,0,1
293,1,0,0,0
294,1,0,0,0
295,1,0,1,1
296,1,1,0,0
297,1,1,1,1
298,1,0,0,0
299,0,1,0,0
300,1,1,0,0
301,0,1,0,1
302,0,1,0,1
303,1,1,0,0
304,1,0,1,1
305,1,1,1,1
306,1,0,1,1
307,0,0,0,1
308,0,1,0,1
309,0,1,0,1
310,0,1,0,1
311,0,0,0,0
312,0,1,0,1
313,1,0,1,1
314,1,0,0,0
315,0,1,0,1
316,1,0,0,0
317,0,1,1,1
318,1,0,0,0
319,1,0,1,1
320,0,1,0,1
321,0,0,0,1
322,1,0,0,0
323,0,1,0,1
324,1,1,0,0
325,0,1,0,1
326,0,1,0,0
327,1,0,0,0
328,1,0,1,1
329,0,0,0,1
330,1,0,0,1
331,0,1,0,1
332,1,0,0,0
333,0,1,0,1
334,1,1,0,0
335,0,1,0,1
336,1,1,1,1
337,1,1,0,0
338,0,1,0,1
339,0,0,0,1
340,1,1,0,0
341,0,1,0,1
342,0,0,0,1
343,1,0,0,0
344,0,1,0,1
345,0,1,0,1
346,0,1,0,1
347,0,1,0,1
348,1,0,0,1
349,0,1,0,1
350,0,1,1,0
351,1,0,0,1
352,1,0,0,0
353,0,1,0,1
354,0,0,0,1
355,1,0,0,0
356,0,1,0,1
357,0,1,0,0
358,1,0,0,0
359,0,1,0,1
360,1,0,0,0
361,1,0,0,0
362,0,1,1,0
363,0,1,0,1
364,1,0,0,0
365,0,0,0,1
366,0,1,0,0
367,1,0,0,0
368,1,1,0,0
369,0,0,0,1
370,1,1,0,0
371,1,1,0,0
372,0,1,0,1
373,1,0,0,0
374,1,0,0,0
375,0,1,0,1
376,1,0,1,1
377,1,1,0,0
378,1,0,0,0
379,0,1,0,1
380,1,0,0,1
381,1,1,0,0
382,1,0,0,0
383,1,1,0,0
384,1,1,1,1
385,0,1,0,1
386,1,1,0,0
387,1,0,1,1
388,1,0,0,0
