,7,5,4,3,1,0
0,0,1,0,0,0,1
1,0,1,0,1,1,1
2,0,0,1,0,1,0
3,0,0,1,0,1,0
4,0,0,1,0,0,0
5,0,1,0,1,0,1
6,0,1,1,0,1,0
7,0,0,1,0,1,1
8,0,0,1,0,0,1
9,0,1,0,1,0,1
10,0,1,1,0,0,1
11,0,0,1,1,1,0
12,0,0,0,1,0,1
13,0,0,1,0,1,0
14,0,0,1,0,1,0
15,0,1,0,0,0,1
16,0,1,0,1,0,1
17,0,1,1,0,0,1
18,0,1,0,1,0,1
19,0,1,1,0,1,0
20,0,0,1,1,1,0
21,1,1,0,1,1,0
22,1,1,0,1,0,0
23,0,1,0,1,0,1
24,0,0,1,0,1,0
25,0,0,1,0,1,0
26,0,0,0,1,1,0
27,0,1,1,0,1,0
28,1,0,0,0,1,0
29,0,0,1,0,1,1
30,0,1,1,0,1,0
31,0,1,1,0,0,1
32,0,0,0,1,0,1
33,0,1,1,0,1,0
34,0,0,1,0,1,0
35,0,0,1,0,1,0
36,0,1,0,1,0,1
37,0,0,0,1,0,1
38,0,0,1,0,1,0
39,0,0,1,0,1,0
40,0,1,1,0,1,0
41,0,0,1,1,1,0
42,0,0,1,1,1,0
43,1,0,0,1,0,1
44,0,0,0,0,0,1
45,0,0,1,0,1,0
46,1,0,0,1,1,1
47,0,0,1,0,1,0
48,0,0,1,1,1,0
49,0,0,1,0,1,0
50,0,0,0,1,0,1
51,0,1,1,0,1,0
52,0,1,1,0,1,0
53,0,0,1,0,1,0
54,0,0,0,1,0,1
55,0,0,1,0,1,1
56,0,1,0,0,0,1
57,0,0,0,1,1,1
58,0,0,0,1,0,1
59,1,1,0,0,0,1
60,0,1,1,0,0,1
61,0,0,1,1,0,1
62,0,1,1,0,0,0
63,0,1,1,1,1,0
64,0,0,1,0,1,0
65,0,0,1,0,0,1
66,0,0,1,1,1,0
67,0,0,1,1,1,1
68,0,0,1,0,1,0
69,0,0,1,0,1,0
70,0,0,1,1,1,0
71,0,0,1,0,1,0
72,1,1,0,1,0,0
73,0,1,1,0,0,0
74,0,1,0,1,0,1
75,0,1,1,1,0,1
76,0,0,1,0,1,0
77,0,0,0,1,0,1
78,0,1,1,0,1,0
79,0,1,1,1,0,1
80,0,1,1,0,0,0
81,0,0,1,0,1,0
82,0,0,1,0,1,0
83,0,1,1,0,1,0
84,0,1,1,1,1,0
85,0,0,1,0,1,0
86,0,1,1,0,1,0
87,0,0,1,1,1,0
88,0,1,1,0,1,0
89,0,1,1,0,0,1
90,0,1,1,1,1,0
91,0,0,1,0,0,0
92,0,0,0,1,0,1
93,0,0,1,1,1,0
94,0,0,0,1,0,1
95,0,1,0,1,0,1
96,0,1,0,1,0,1
97,0,1,0,1,1,1
98,0,0,1,0,1,0
99,0,1,1,0,1,0
100,0,0,1,0,1,0
101,0,0,0,1,0,1
102,0,1,1,0,0,0
103,0,1,0,0,0,1
104,0,1,1,1,1,0
105,0,0,0,1,0,1
106,1,0,0,0,1,0
107,0,1,1,0,0,0
108,0,0,1,0,1,0
109,0,1,1,0,1,0
110,0,0,1,0,1,0
111,0,0,1,1,1,0
112,0,1,1,0,0,0
113,0,0,1,0,1,0
114,0,0,1,0,0,1
115,0,0,1,1,1,0
116,0,1,1,0,1,0
117,0,0,1,0,1,0
118,0,0,1,0,1,0
119,1,1,0,1,1,0
120,0,1,1,0,1,0
121,1,1,1,0,0,1
122,0,0,1,0,1,0
123,1,0,0,0,1,0
124,0,0,1,1,0,1
125,0,0,1,1,1,1
126,0,0,1,1,1,0
127,0,0,1,0,1,0
128,0,0,1,0,0,1
129,0,0,1,1,1,0
130,1,1,0,0,0,1
131,0,0,1,0,1,0
132,1,0,0,1,1,0
133,0,1,0,0,0,1
134,0,0,0,1,0,1
135,0,0,1,1,1,0
136,0,0,1,0,0,0
137,0,1,1,0,1,0
138,0,1,1,0,0,0
139,0,1,0,1,0,1
140,0,0,1,0,0,1
141,0,0,1,1,1,0
142,0,0,0,1,0,1
143,0,1,1,0,0,0
144,0,0,1,1,1,0
145,0,1,1,0,1,0
146,0,1,1,0,1,0
147,0,0,0,1,0,1
148,0,0,1,0,0,1
149,0,1,1,0,0,1
150,0,1,1,1,1,0
151,0,0,1,0,0,0
152,0,0,1,0,1,0
153,0,0,0,1,0,1
154,0,1,0,1,0,1
155,0,1,0,0,0,1
156,0,0,1,0,0,1
157,0,1,0,1,0,1
