,2,1,0
0,0,1,0
1,1,0,0
2,0,1,0
3,1,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,1,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,1,0,0
12,0,0,0
13,0,0,0
14,1,0,0
15,1,1,0
16,1,1,0
17,1,0,0
18,1,0,0
19,1,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,1,0,0
25,1,0,0
26,1,0,0
27,1,1,0
28,1,0,0
29,1,0,0
30,1,0,0
31,0,0,0
32,1,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,1,0
39,1,1,0
40,0,1,0
41,0,1,0
42,1,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,1,0
48,0,0,0
49,1,0,0
50,1,0,0
51,1,0,0
52,0,0,0
53,1,1,0
54,0,0,0
55,1,0,0
56,1,0,0
57,0,0,0
58,1,0,0
59,1,0,0
60,1,0,0
61,0,0,0
62,1,0,0
63,0,0,0
64,1,0,0
65,1,0,0
66,1,0,0
67,0,0,0
68,0,0,0
69,0,1,0
70,1,1,0
71,1,1,0
72,1,0,0
73,0,0,0
74,0,0,0
75,1,0,0
76,1,0,0
77,0,0,0
78,0,0,0
79,1,0,0
80,0,1,0
81,1,0,0
82,0,0,0
83,0,0,0
84,1,0,0
85,0,1,0
86,1,0,0
87,0,0,0
88,1,0,0
89,1,0,0
90,1,0,0
91,1,0,0
92,0,1,0
93,0,1,0
94,1,0,0
95,0,0,0
96,0,1,0
97,0,0,0
98,0,0,0
99,1,0,0
100,0,1,0
101,1,0,0
102,0,0,0
103,1,0,0
104,1,1,0
105,1,0,0
106,0,0,0
107,0,0,0
108,1,1,0
109,0,1,0
110,0,0,0
111,1,1,0
112,1,0,0
113,1,0,0
114,1,1,0
115,0,0,0
116,0,1,0
117,1,0,0
118,1,0,0
119,1,0,0
120,0,0,0
121,0,0,0
122,1,0,0
123,1,0,0
124,0,0,0
125,1,0,0
126,1,0,0
127,1,0,0
128,1,1,0
129,1,0,0
130,0,0,0
131,0,0,0
132,1,1,0
133,1,0,0
134,1,0,0
135,0,0,0
136,0,0,0
137,0,0,0
138,0,1,0
139,0,0,0
140,0,0,0
141,0,0,0
142,0,0,0
143,0,0,0
144,0,0,0
145,0,0,0
