,method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,pns_11,pns_12,pns_10,pns_15,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,trajectory_size_19,trajectory_size_18,time_ace,trajectory_size_17,trajectory_size_16,trajectory_size_15,trajectory_size_14,trajectory_size_13,trajectory_size_12,trajectory_size_11,trajectory_size_10,trajectory_size_29,trajectory_size_28,trajectory_size_27,trajectory_size_26,trajectory_size_25,trajectory_size_24,trajectory_size_23,trajectory_size_22,trajectory_size_21,trajectory_size_20,trajectory_size_7,pns_22,trajectory_size_6,pns_23,trajectory_size_9,pns_20,trajectory_size_8,pns_21,pns_26,pns_27,pns_24,pns_25,time_pns,pns_8,pns_9,trajectory_size_1,pns_6,pns_28,trajectory_size_0,pns_7,pns_29,trajectory_size_3,pns_4,trajectory_size_2,pns_5,trajectory_size_5,pns_2,trajectory_size_4,pns_3,pns_0,pns_1,time_learn_runs,method,selector,ps1,treewidth,bias_endo_treewidth,endo_treewidth,bias_treewidth,time_learn,pns_41,pns_42,pns_40,pns_45,pns_46,pns_43,pns_44,pns_49,pns_47,pns_48,pns_70,pns_71,pns_74,pns_75,pns_72,pns_73,pns_78,pns_79,pns_76,pns_77,pns_60,pns_63,pns_64,pns_61,pns_62,pns_67,pns_68,pns_65,pns_66,pns_69,pns_52,pns_53,pns_50,pns_51,pns_56,pns_57,pns_54,pns_55,pns_38,pns_39,pns_36,pns_58,pns_37,pns_59,pns_34,pns_35,pns_32,pns_33,pns_30,pns_31,trajectory_size_79,trajectory_size_78,trajectory_size_77,trajectory_size_76,trajectory_size_75,trajectory_size_74,trajectory_size_73,trajectory_size_72,trajectory_size_71,trajectory_size_70,trajectory_size_59,trajectory_size_58,trajectory_size_57,trajectory_size_56,trajectory_size_55,trajectory_size_54,trajectory_size_53,trajectory_size_52,trajectory_size_51,trajectory_size_50,trajectory_size_69,trajectory_size_68,trajectory_size_67,trajectory_size_66,trajectory_size_65,trajectory_size_37,trajectory_size_64,trajectory_size_36,trajectory_size_63,trajectory_size_39,trajectory_size_62,trajectory_size_38,trajectory_size_61,trajectory_size_60,trajectory_size_31,trajectory_size_30,trajectory_size_33,trajectory_size_32,trajectory_size_35,trajectory_size_34,trajectory_size_49,trajectory_size_48,trajectory_size_47,trajectory_size_46,trajectory_size_45,trajectory_size_44,trajectory_size_43,trajectory_size_42,trajectory_size_41,trajectory_size_40
0,exact_data_based,-0.3988500000000001,0.0,False,-0.3988500000000001,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo4_k075_5.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,exact_data_based,False,1.0,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EMCC,-0.3988415258576548,0.0,False,-0.3988415258576547,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo4_k075_5.uai,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10900.0,99.0,105.0,14.0,113.0,106.0,104.0,105.0,113.0,122.0,103.0,101.0,109.0,102.0,104.0,105.0,105.0,103.0,105.0,99.0,103.0,105.0,112.0,0.0,110.0,0.0,113.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,108.0,0.0,0.0,106.0,0.0,0.0,105.0,0.0,105.0,0.0,100.0,0.0,121.0,0.0,0.0,0.0,30,EMCC,False,1.0,3,,3,,19008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,106.0,104.0,98.0,103.0,99.0,100.0,105.0,103.0,111.0,109.0,102.0,104.0,105.0,105.0,103.0,105.0,99.0,103.0,105.0,100.0,115.0,103.0,99.0,104.0,112.0,105.0,110.0,104.0,113.0,104.0,106.0,104.0,108.0,108.0,106.0,105.0,105.0,100.0,121.0,99.0,105.0,113.0,106.0,104.0,105.0,113.0,122.0,103.0,101.0
2,EMCC,-0.8993350010827812,0.0,True,-0.0035743913629904,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo4_k075_5.uai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,5.0,1.0,3.0,7.0,7.0,8.0,6.0,7.0,6.0,2.0,3.0,2.0,2.0,15.0,4.0,2.0,1.0,300.0,2.0,2.0,3.0,3.0,0.0,2.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,30,EMCC,True,0.0,3,5.0,3,5.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,5.0,6.0,6.0,9.0,2.0,5.0,6.0,4.0,1.0,7.0,2.0,6.0,6.0,7.0,2.0,5.0,9.0,8.0,2.0,2.0,6.0,2.0,4.0,5.0,3.0,2.0,2.0,1.0,5.0,3.0,5.0,6.0,1.0,1.0,8.0,4.0,3.0,2.0,2.0
3,EMCC,-0.9317787524087768,0.0,True,-0.0195154371074677,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo4_k075_5.uai,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4768.0,74.0,78.0,3.0,73.0,78.0,74.0,300.0,75.0,77.0,67.0,76.0,300.0,75.0,76.0,70.0,74.0,77.0,76.0,76.0,75.0,78.0,300.0,0.0,73.0,0.0,76.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,77.0,0.0,0.0,75.0,0.0,0.0,78.0,0.0,74.0,0.0,75.0,0.0,76.0,0.0,0.0,0.0,30,EMCC,True,0.383,3,5.0,3,5.0,6544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,76.0,77.0,76.0,78.0,80.0,71.0,75.0,77.0,73.0,77.0,66.0,78.0,80.0,80.0,76.0,71.0,79.0,72.0,76.0,78.0,77.0,69.0,76.0,80.0,76.0,77.0,76.0,76.0,74.0,73.0,75.0,77.0,75.0,77.0,75.0,300.0,70.0,76.0,77.0,74.0,72.0,77.0,71.0,72.0,75.0,78.0,79.0,75.0,300.0
4,EMCC,-0.7652987698355782,0.0,True,-0.0166431927232083,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo4_k075_5.uai,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8014.0,57.0,56.0,2.0,57.0,55.0,63.0,300.0,300.0,300.0,54.0,300.0,56.0,58.0,54.0,300.0,55.0,54.0,56.0,57.0,55.0,56.0,300.0,0.0,55.0,0.0,58.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,53.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,54.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,30,EMCC,True,0.498,3,5.0,3,5.0,11805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,55.0,56.0,300.0,54.0,56.0,54.0,56.0,55.0,55.0,57.0,53.0,57.0,56.0,56.0,300.0,55.0,300.0,52.0,55.0,55.0,56.0,54.0,56.0,57.0,56.0,57.0,57.0,56.0,55.0,59.0,300.0,57.0,55.0,300.0,53.0,300.0,54.0,58.0,56.0,55.0,57.0,56.0,54.0,54.0,300.0,55.0,56.0,55.0,57.0
5,EMCC,-0.7235003951764403,0.0,True,-0.0237122069841513,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo4_k075_5.uai,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32940.0,300.0,300.0,2.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,30,EMCC,True,0.519,3,5.0,3,5.0,54675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
6,EMCC,-0.7251073500896114,0.0,True,-0.0713943435644161,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo4_k075_5.uai,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37828.0,300.0,300.0,3.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,30,EMCC,True,0.525,3,5.0,3,5.0,62109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
7,EMCC,-0.3947327470683249,0.0,True,-0.3947327470683247,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo4_k075_5.uai,0.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35262.0,223.0,225.0,2.0,223.0,219.0,234.0,219.0,212.0,216.0,215.0,226.0,213.0,209.0,219.0,219.0,206.0,220.0,226.0,218.0,209.0,220.0,225.0,0.0,220.0,0.0,210.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,223.0,0.0,0.0,212.0,0.0,0.0,212.0,0.0,224.0,0.0,219.0,0.0,218.0,0.0,0.0,0.0,30,EMCC,True,0.689,3,5.0,3,5.0,56928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,220.0,222.0,207.0,222.0,220.0,219.0,216.0,218.0,223.0,207.0,216.0,219.0,224.0,224.0,224.0,222.0,219.0,231.0,213.0,220.0,224.0,207.0,215.0,222.0,220.0,224.0,222.0,220.0,218.0,242.0,218.0,217.0,215.0,225.0,228.0,220.0,221.0,213.0,223.0,223.0,215.0,213.0,220.0,217.0,218.0,219.0,216.0,226.0,210.0
8,EMCC,-0.3988415258576548,0.0,True,-0.3988415258576548,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo4_k075_5.uai,0.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33955.0,223.0,205.0,3.0,223.0,203.0,234.0,219.0,202.0,204.0,190.0,223.0,197.0,194.0,203.0,210.0,199.0,210.0,208.0,199.0,209.0,204.0,205.0,0.0,210.0,0.0,204.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,205.0,0.0,0.0,212.0,0.0,0.0,212.0,0.0,213.0,0.0,219.0,0.0,211.0,0.0,0.0,0.0,30,EMCC,True,0.689,3,5.0,3,5.0,52449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,204.0,203.0,196.0,212.0,210.0,211.0,194.0,209.0,203.0,191.0,201.0,215.0,204.0,210.0,212.0,202.0,217.0,231.0,201.0,216.0,205.0,207.0,198.0,208.0,210.0,204.0,202.0,201.0,212.0,242.0,208.0,213.0,210.0,205.0,228.0,210.0,209.0,197.0,204.0,205.0,213.0,199.0,220.0,212.0,198.0,203.0,208.0,208.0,210.0
9,EMCC,-0.3988415258576548,0.0,True,-0.3988415258576547,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo4_k075_5.uai,0.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20710.0,109.0,113.0,3.0,110.0,110.0,115.0,106.0,106.0,104.0,108.0,106.0,103.0,104.0,106.0,106.0,103.0,106.0,102.0,103.0,105.0,102.0,107.0,0.0,106.0,0.0,110.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,106.0,0.0,0.0,104.0,0.0,0.0,107.0,0.0,114.0,0.0,110.0,0.0,106.0,0.0,0.0,0.0,30,EMCC,True,0.974,3,5.0,3,5.0,32219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,105.0,105.0,104.0,106.0,104.0,106.0,106.0,109.0,103.0,107.0,111.0,107.0,103.0,104.0,107.0,104.0,105.0,115.0,118.0,107.0,110.0,105.0,104.0,110.0,101.0,104.0,106.0,107.0,103.0,121.0,105.0,104.0,99.0,101.0,116.0,103.0,104.0,105.0,107.0,117.0,106.0,106.0,109.0,106.0,106.0,102.0,106.0,106.0,106.0
