,method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,pns_11,pns_12,pns_10,pns_15,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,trajectory_size_19,trajectory_size_18,time_ace,trajectory_size_17,trajectory_size_16,trajectory_size_15,trajectory_size_14,trajectory_size_13,trajectory_size_12,trajectory_size_11,trajectory_size_10,trajectory_size_29,trajectory_size_28,trajectory_size_27,trajectory_size_26,trajectory_size_25,trajectory_size_24,trajectory_size_23,trajectory_size_22,trajectory_size_21,trajectory_size_20,trajectory_size_7,pns_22,trajectory_size_6,pns_23,trajectory_size_9,pns_20,trajectory_size_8,pns_21,pns_26,pns_27,pns_24,pns_25,time_pns,pns_8,pns_9,trajectory_size_1,pns_6,pns_28,trajectory_size_0,pns_7,pns_29,trajectory_size_3,pns_4,trajectory_size_2,pns_5,trajectory_size_5,pns_2,trajectory_size_4,pns_3,pns_0,pns_1,time_learn_runs,method,selector,ps1,treewidth,bias_endo_treewidth,endo_treewidth,bias_treewidth,time_learn,pns_41,pns_42,pns_40,pns_45,pns_46,pns_43,pns_44,pns_49,pns_47,pns_48,pns_70,pns_71,pns_74,pns_75,pns_72,pns_73,pns_78,pns_79,pns_76,pns_77,pns_60,pns_63,pns_64,pns_61,pns_62,pns_67,pns_68,pns_65,pns_66,pns_69,pns_52,pns_53,pns_50,pns_51,pns_56,pns_57,pns_54,pns_55,pns_38,pns_39,pns_36,pns_58,pns_37,pns_59,pns_34,pns_35,pns_32,pns_33,pns_30,pns_31,trajectory_size_79,trajectory_size_78,trajectory_size_77,trajectory_size_76,trajectory_size_75,trajectory_size_74,trajectory_size_73,trajectory_size_72,trajectory_size_71,trajectory_size_70,trajectory_size_59,trajectory_size_58,trajectory_size_57,trajectory_size_56,trajectory_size_55,trajectory_size_54,trajectory_size_53,trajectory_size_52,trajectory_size_51,trajectory_size_50,trajectory_size_69,trajectory_size_68,trajectory_size_67,trajectory_size_66,trajectory_size_65,trajectory_size_37,trajectory_size_64,trajectory_size_36,trajectory_size_63,trajectory_size_39,trajectory_size_62,trajectory_size_38,trajectory_size_61,trajectory_size_60,trajectory_size_31,trajectory_size_30,trajectory_size_33,trajectory_size_32,trajectory_size_35,trajectory_size_34,trajectory_size_49,trajectory_size_48,trajectory_size_47,trajectory_size_46,trajectory_size_45,trajectory_size_44,trajectory_size_43,trajectory_size_42,trajectory_size_41,trajectory_size_40
0,exact_data_based,0.3878435002000002,0.5537187921000002,False,0.3878435002000002,0.5537187921000002,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k075_4.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,exact_data_based,False,1.0,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EMCC,0.3878394556196562,0.5537208343858181,False,0.3878395808375151,0.5537203347661724,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k075_4.uai,1.0,0.5537204920747054,0.5537203506689631,0.5537204235669195,0.5537203575972842,0.5537203759574161,0.5537203420773656,0.5537203394414115,0.5537203498552247,0.5537203488278944,0.5537204150629871,122508.0,300.0,300.0,17.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.5537203839764306,300.0,0.5537203838743989,300.0,0.5537203685745489,300.0,0.553720436890143,0.5537203386012027,0.5537203377928508,0.5537203362079749,0.5537203729416342,40.0,0.5537204373381374,0.5537203893234833,300.0,0.5537203555402845,0.5537203789383182,300.0,0.5537203884399593,0.5537205165316006,300.0,0.5537203480337605,300.0,0.5537204044847425,300.0,0.5537204148201984,300.0,0.5537203572442307,0.5537203449641417,0.5537203347661724,30,EMCC,False,1.0,2,,2,,215680.0,0.5537204920747054,0.5537203506689631,0.5537204235669195,0.5537203575972842,0.5537203759574161,0.5537203420773656,0.5537203394414115,0.5537203498552247,0.5537203488278944,0.5537204150629871,0.5537207934449903,0.5537203393486736,0.5537208343858181,0.5537203861326091,0.553720409169651,0.5537203415116306,0.5537203895324455,0.5537203462393446,0.5537203628829254,0.5537203375104026,0.5537203415079219,0.5537205528853089,0.5537203780658451,0.5537203677888077,0.5537204381912225,0.5537203743809621,0.5537203659522395,0.5537203639558957,0.5537205029147073,0.5537205639345609,0.5537203839764306,0.5537203838743989,0.5537203685745489,0.553720436890143,0.5537203386012027,0.5537203377928508,0.5537203362079749,0.5537203729416342,0.5537204373381374,0.5537203893234833,0.5537203555402845,0.5537203789383182,0.5537203884399593,0.5537205165316006,0.5537203480337605,0.5537204044847425,0.5537204148201984,0.5537203572442307,0.5537203449641417,0.5537203347661724,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
2,EMCC,-0.2730122675752813,0.7027929370079388,True,0.5062966988598195,8.246773900659222e-05,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k075_4.uai,0.0,0.7027929370079388,0.0457309522976851,0.0835497189155878,0.3214300348406269,0.001185245722753,0.261243163701273,0.319168024516587,0.0936600445098828,0.3390636013714844,0.0423039874804501,481.0,2.0,8.0,6.0,300.0,6.0,6.0,5.0,9.0,9.0,3.0,15.0,24.0,8.0,6.0,5.0,6.0,6.0,5.0,5.0,23.0,5.0,21.0,0.0113540202012233,6.0,0.0539444508423763,10.0,0.3421660831364081,2.0,0.0476457266550166,0.1542609262208589,0.0693521753047261,0.1282087123201849,0.1187938003217595,14.0,0.4630963346327484,0.1707374792261043,3.0,0.0032093044546171,0.1311463259999923,3.0,0.0315070561933846,0.0096154490081196,2.0,0.361530227397644,8.0,0.0090633748025342,14.0,0.1532326712335076,34.0,0.3338856683210944,0.3630055778866768,0.0011813302924506,30,EMCC,True,0.0,2,4.0,2,4.0,572.0,8.246773900659222e-05,0.0087815348708329,0.599505755341763,0.2666626820546465,0.0104546667690032,0.0015954493531852,0.0745558726089948,0.0093866832956818,0.2250321354695315,0.0184041155708014,0.0371338359701861,0.0636612225231346,0.0686776716740157,0.4090210766695617,0.030799011958845,0.0227875140287845,0.0932286393312476,0.1621590634224368,0.1514097022138049,0.6278481285317428,0.3593557423218873,0.0008112624021776,0.3768242880535725,0.0683875116553225,0.1913980831358573,0.3249948375286593,0.0749993084176921,0.0027829527334471,0.0199523439359812,0.0039169753887873,0.156765691360252,0.098521257352572,0.0184769870456221,0.1838469793646676,0.0707264960600339,0.0036206902301535,0.1414510513882417,0.0270343112917361,0.4902351502886479,0.0227777032707202,0.015410191490121,0.0084478409252416,0.2992121118903638,0.2216857023449806,0.1055451776864847,0.063872213763287,0.1555839920388756,0.0107041731222159,0.0098373105700643,0.0654686598852071,12.0,7.0,3.0,12.0,10.0,3.0,6.0,2.0,9.0,5.0,7.0,15.0,9.0,7.0,12.0,9.0,1.0,300.0,35.0,7.0,2.0,9.0,4.0,20.0,3.0,4.0,2.0,5.0,10.0,4.0,4.0,5.0,15.0,4.0,7.0,15.0,26.0,2.0,9.0,9.0,7.0,10.0,13.0,3.0,3.0,7.0,4.0,25.0,5.0,6.0
3,EMCC,-0.305748682601327,0.3680020641564232,True,0.184319482556247,0.000175180195052,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k075_4.uai,0.098,0.2074687097793259,0.0463616545080154,0.2273314909290108,0.2957474077703953,0.0292936467899414,0.2599562676831555,0.2046444890501681,0.1862742567524394,0.1940685680072681,0.0368887071016811,30314.0,300.0,300.0,5.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0047752386312887,300.0,0.1034932498869714,300.0,0.2031074409261919,300.0,0.0806682952310798,0.2277516765143479,0.047650715885718,0.0653378274949986,0.1708393422804271,14.0,0.2371651806368561,0.1474205280285936,300.0,0.0591008002535181,0.2192575868146222,300.0,0.0426349070852296,0.0284673121811659,300.0,0.2639036059487652,300.0,0.1744885228331269,300.0,0.2107796076127963,300.0,0.292458067449538,0.3680020641564232,0.012557590816207,30,EMCC,True,0.098,2,4.0,2,4.0,52227.0,0.0001949990764198,0.0433803732222812,0.200728055828678,0.1346617243110843,0.056094097568226,0.0160618937093095,0.1624913754987259,0.1333803447992461,0.1049463391754313,0.0027379708178151,0.0379611407723635,0.1251595906287153,0.0525006993754363,0.3138195470980833,0.0279855127752938,0.1677961417449087,0.017947931995524,0.1537786535744756,0.0803271650517389,0.3263450275618003,0.3572379404163475,0.0007238838949755,0.1721703910654951,0.184545785369034,0.2354288077176151,0.2262686221663815,0.1283149902826567,0.073869487872719,0.0592519339952024,0.000175180195052,0.1785978059871677,0.1660629019188188,0.0202228700696042,0.2367098658561442,0.0053696856188023,0.0110363369902615,0.1661089986089898,0.2448133450814849,0.1629851226669708,0.1012053684946819,0.1283054986619466,0.0054881768187124,0.1895122284692141,0.2355180775228068,0.1465844103996324,0.2243029411972517,0.154023465563299,0.0407750896721849,0.0109775898609412,0.2708587967093574,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
4,EMCC,-0.1998724471217359,0.4923513887152835,True,0.2118541709538443,0.0143995116554405,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k075_4.uai,0.129,0.257242350327397,0.0446648641299257,0.3394180988743723,0.2960733698067533,0.029557471624266,0.4787195277025973,0.2096048527773678,0.3199415436637065,0.2416311366762378,0.0912000949938116,60842.0,300.0,300.0,4.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.1932625676507541,300.0,0.2210371288499042,300.0,0.1314903170858069,300.0,0.0771696378778085,0.3298859380120428,0.0880918260912086,0.0991669808162987,0.232437191249887,12.0,0.2473558625975531,0.1183311440985986,300.0,0.0998837995173791,0.2629950072949457,300.0,0.3716744046304527,0.2579114765911004,300.0,0.374348632205918,300.0,0.1800855361252679,300.0,0.3139326834216155,300.0,0.2475729246468,0.4491837863848743,0.0143995116554405,30,EMCC,True,0.129,2,4.0,2,4.0,109113.0,0.0404559449113451,0.4099475303548155,0.2417744379415306,0.1360298257971769,0.0550460480351907,0.0814249155546146,0.175147515128032,0.1360622460457025,0.0905633614374475,0.4923513887152835,0.0964621012306969,0.1168744489230106,0.1251500184016806,0.3372828859667564,0.0473781379890974,0.3486912136087153,0.1959202279700884,0.1325585560997953,0.0826143053121666,0.2453862415801109,0.2772731604436399,0.0197515055026835,0.4475651372220389,0.1862350658375314,0.2647187789658011,0.1698838887057903,0.276132346684481,0.4533592462111058,0.0655761107271547,0.2619228293377536,0.2454169859998019,0.1867092187073361,0.0314428132650346,0.3390689287756334,0.0823897573697452,0.130754858165342,0.2068984587861984,0.4352005708079943,0.3312225782238295,0.4456405175425342,0.3098319634523898,0.4380427559264139,0.2221822654533354,0.2712321717244871,0.1376809567567628,0.1631652871714485,0.1548183446435186,0.0406821824174608,0.2515934168361551,0.2803669933101108,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
5,EMCC,-0.0093844532260088,0.5072141213418541,True,0.3235362751683387,0.0778795286522865,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k075_4.uai,0.198,0.2032112819933835,0.3249038039887988,0.4612876155438171,0.4154552360481148,0.1146173163671192,0.4014362130012083,0.1882847925877139,0.2937163919295541,0.1698446915648161,0.1866416099864911,91408.0,300.0,300.0,4.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.191246635641802,300.0,0.1815833200125902,300.0,0.1302861950437886,300.0,0.1025853480681394,0.3453412242560109,0.1984015672357961,0.1920496011407545,0.2713437002185054,13.0,0.2695621590166385,0.0930992668799882,300.0,0.2884235348143628,0.5072141213418541,300.0,0.3661734568037008,0.2293461005290953,300.0,0.2675529317034925,300.0,0.2808487428432639,300.0,0.328096597402759,300.0,0.2858108397499526,0.3466561798265486,0.3636770389221072,30,EMCC,True,0.198,2,4.0,2,4.0,164684.0,0.5013814684919506,0.3815858946355064,0.3883073275659766,0.450577339996049,0.0967192576478342,0.2900831205896018,0.3318346809679265,0.1277519730937013,0.1753731708052084,0.3448498739184623,0.2030505777243039,0.16318962684545,0.1240095992666711,0.2650297598025678,0.111881740777932,0.3812398472229489,0.1972566576388404,0.16405805372293,0.2355802074964048,0.1825631030521905,0.1519549438668494,0.1219295235252223,0.4416175570578414,0.1974059794917229,0.1918720828935261,0.1701455545940812,0.1802460246214806,0.3320246571928778,0.0778795286522865,0.1782858129313446,0.1948457916765757,0.2327218718093226,0.2660862954492904,0.2767756295849796,0.1263247952234994,0.4747321856236417,0.455032804654421,0.4061481666123419,0.455519716105029,0.34392548929954,0.4275505391842006,0.368897231476979,0.2503026484532296,0.1711799567942879,0.1695815589700626,0.1699037893572035,0.232522934362134,0.2824565390840288,0.3900247637944338,0.4902632591764783,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
6,EMCC,0.2503201583340282,0.5267672992971392,True,0.3472230895320851,0.4628389768979246,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k075_4.uai,0.685,0.5146112281672487,0.4934688518336996,0.5172943112179788,0.4921468731418576,0.4829713166404757,0.4837995763840156,0.4666619705095695,0.5163129043358271,0.4645872347061244,0.4657387868871115,123485.0,300.0,300.0,6.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.463053612488714,300.0,0.4671711369635794,300.0,0.4642178172874484,300.0,0.4764406803204193,0.4850509246177761,0.4659228706429917,0.5142883261949026,0.4932102101395178,12.0,0.5121776588747144,0.4758319770322276,300.0,0.5153516619893467,0.5255131145495345,300.0,0.4742688816801199,0.4663800572908239,300.0,0.4769299432493378,300.0,0.5215791734109514,300.0,0.483020932458942,300.0,0.4994258785716847,0.477593382452408,0.4973166864667313,30,EMCC,True,0.685,2,4.0,2,4.0,217130.0,0.507718636623554,0.4837288391155971,0.5070267432318268,0.5267260259051657,0.475740803225311,0.5182701777672903,0.4954051776282569,0.5152670935171759,0.4673882046932052,0.4675835873647005,0.4653134121862672,0.4912940419873579,0.5166502535061146,0.5185178966593476,0.4661801399085685,0.49397697737759,0.4633747721877281,0.465825326872929,0.4752562619356711,0.4656624067821577,0.4824082474715968,0.4694241782033429,0.5001626652889981,0.4968183487322561,0.475772377824199,0.4699017562271469,0.4644611492981721,0.4742292607898746,0.4823400160499201,0.4633480542215822,0.4685727731703825,0.4976749299420922,0.4701420481900958,0.4825733527104957,0.4678988475985927,0.4960649741547071,0.5267672992971392,0.4978511138741187,0.5012579637659123,0.4797310584121932,0.5117995622151217,0.4759660284916951,0.5148003788945305,0.4904611749309747,0.4889764682150667,0.4628389768979246,0.4765409802968622,0.5026195584938663,0.4954635313839943,0.5236552683290626,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
7,EMCC,0.2863871141019533,0.5674340341859929,True,0.3830052194839718,0.5100959630365144,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k075_4.uai,0.827,0.545926493289498,0.5186766070742742,0.5395309400462196,0.5237409636448296,0.5224082736961103,0.5173607256309676,0.5122629007590702,0.5494353160436533,0.5119924179272369,0.5127142942135909,172370.0,300.0,300.0,4.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.5113138972774334,300.0,0.5129176658890222,300.0,0.5129207726008018,300.0,0.5184296403344769,0.5174048556084955,0.5124416221958633,0.5506798359408256,0.5265264433196146,11.0,0.545859959881312,0.5179901935251465,300.0,0.5535870010770151,0.5588247546360541,300.0,0.5129998588685472,0.5111517818395478,300.0,0.5155538676806903,300.0,0.5623152016294461,300.0,0.5196466063401736,300.0,0.5311343989215569,0.5154857463405121,0.5254753710551677,30,EMCC,True,0.827,2,4.0,2,4.0,299454.0,0.5480364006289992,0.5162249411957399,0.5394375875363315,0.5621952955965247,0.5151835080346785,0.5579535824692973,0.5285593196764191,0.53856447259861,0.5119624692262531,0.5106683745635233,0.5129044849705947,0.5272291321809361,0.5455442925781121,0.5511097278790229,0.5138374580777542,0.5144276989562419,0.5113373113767676,0.5132125010193412,0.5105324357301547,0.5118060898958869,0.5188610316874869,0.5134565659710423,0.529826377166408,0.5271509039756845,0.5150868773721314,0.5133247394596985,0.5126197466059254,0.5128580928722272,0.5169025123689348,0.5100959630365144,0.5129262468326058,0.5310164371296935,0.5128698195151847,0.5174542383668485,0.5122406699879638,0.5249938715541879,0.5674340341859929,0.5314606584113298,0.5304906213453586,0.5145363321512278,0.5460247877447109,0.5130486108175975,0.5471872259054734,0.5241884739263689,0.5240967597383488,0.5123926310419463,0.5141102620431813,0.533312720283472,0.5291807182469009,0.5551486586467567,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
8,EMCC,0.3865650335562292,0.5565885395044915,True,0.3865845444466933,0.5565586418310497,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k075_4.uai,0.85,0.5565744412605691,0.5565709213202789,0.5565726467220968,0.5565717394443507,0.5565688602139275,0.5565709237254197,0.5565701547054102,0.556570700201295,0.5565700484228097,0.5565701220154008,205808.0,300.0,300.0,4.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.5565691396367759,300.0,0.5565704080212265,300.0,0.5565704019132216,300.0,0.5565705174391268,0.5565704291628437,0.5565672230172252,0.5565724143082941,0.5565708284153552,11.0,0.5565718619701991,0.5565700370210114,300.0,0.5565678674176009,0.5565885395044915,300.0,0.5565673037294712,0.556568496963678,300.0,0.5565710441489974,300.0,0.5565730577430131,300.0,0.5565708866517514,300.0,0.556572219982153,0.5565716303831835,0.5565770342756045,30,EMCC,True,0.85,2,4.0,2,4.0,353687.0,0.5565586418310497,0.5565681304252302,0.5565721183359847,0.5565740550081596,0.5565703726283016,0.556567944973672,0.5565684026232193,0.5565716112807659,0.5565696182896929,0.556567071908355,0.5565706252856869,0.556571039629166,0.5565698875394577,0.5565739979191796,0.5565703297245295,0.5565718758876006,0.5565695220662318,0.5565706574530505,0.5565679890172978,0.5565699896166317,0.5565714085350121,0.5565702002905302,0.5565725441224659,0.5565717012408278,0.556569199577291,0.5565704691968895,0.5565702991347794,0.556569769514853,0.5565685825328244,0.5565647460817769,0.5565707111021646,0.5565712791750207,0.5565704901043099,0.5565713901901458,0.5565667076702344,0.556566763675394,0.5565811047820737,0.556567826101105,0.5565712809522391,0.5565705733897733,0.5565677508148712,0.556564521607463,0.5565717557016994,0.5565707853336325,0.5565703604690476,0.5565701874482676,0.5565713283791612,0.556570109367366,0.5565662347150188,0.5565737665882574,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
9,EMCC,0.3868303418566703,0.5571288172302608,True,0.3868425626109223,0.557103653875421,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k075_4.uai,0.86,0.5571151786765435,0.5571118339368999,0.5571127471773142,0.5571125021430099,0.5571108017726043,0.5571121252051631,0.5571116886033668,0.5571116750008855,0.5571118121465732,0.5571117500513176,230476.0,300.0,300.0,4.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.5571110469432436,300.0,0.5571119229572233,300.0,0.557112132258988,300.0,0.5571122154594902,0.557111687827711,0.5571099684229645,0.5571123854149143,0.5571119945102614,11.0,0.5571122414530487,0.5571119871759727,300.0,0.5571095256874262,0.5571288172302608,300.0,0.557109807707192,0.5571106184992168,300.0,0.5571125927964,300.0,0.5571120658560611,300.0,0.5571121136254041,300.0,0.5571126807451897,0.5571127608263079,0.5571114179698513,30,EMCC,True,0.86,2,4.0,2,4.0,411721.0,0.557103653875421,0.5571103081168308,0.5571127896195609,0.5571130893492441,0.5571120019559211,0.5571090727949053,0.5571105736444038,0.5571123197201655,0.5571118489581306,0.5571098531697678,0.5571120791838687,0.5571121126446681,0.5571109882328539,0.557113969503352,0.557111824808778,0.5571130092060687,0.5571114546212657,0.5571121920544594,0.5571101013320949,0.5571121802486149,0.5571125326350075,0.557111708377266,0.5571132469666351,0.557112512090991,0.5571111432764189,0.5571117758188513,0.5571119232559426,0.5571114665674918,0.5571104928706221,0.5571072698448535,0.5571124353103069,0.5571120212900577,0.5571119625563045,0.5571123689888677,0.5571090021878434,0.5571093541559037,0.5571156837241948,0.5571100310091585,0.5571122846681207,0.5571118390328585,0.5571098908656976,0.55710803742418,0.5571124559976282,0.5571120342187466,0.5571115559680716,0.5571121767004034,0.5571123824182539,0.5571112070657912,0.557109015022134,0.5571130015815108,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
