,method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,pns_11,pns_12,pns_10,pns_15,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,trajectory_size_19,trajectory_size_18,time_ace,trajectory_size_17,trajectory_size_16,trajectory_size_15,trajectory_size_14,trajectory_size_13,trajectory_size_12,trajectory_size_11,trajectory_size_10,trajectory_size_29,trajectory_size_28,trajectory_size_27,trajectory_size_26,trajectory_size_25,trajectory_size_24,trajectory_size_23,trajectory_size_22,trajectory_size_21,trajectory_size_20,trajectory_size_7,pns_22,trajectory_size_6,pns_23,trajectory_size_9,pns_20,trajectory_size_8,pns_21,pns_26,pns_27,pns_24,pns_25,time_pns,pns_8,pns_9,trajectory_size_1,pns_6,pns_28,trajectory_size_0,pns_7,pns_29,trajectory_size_3,pns_4,trajectory_size_2,pns_5,trajectory_size_5,pns_2,trajectory_size_4,pns_3,pns_0,pns_1,time_learn_runs,method,selector,ps1,treewidth,bias_endo_treewidth,endo_treewidth,bias_treewidth,time_learn,pns_41,pns_42,pns_40,pns_45,pns_46,pns_43,pns_44,pns_49,pns_47,pns_48,pns_70,pns_71,pns_74,pns_75,pns_72,pns_73,pns_78,pns_79,pns_76,pns_77,pns_60,pns_63,pns_64,pns_61,pns_62,pns_67,pns_68,pns_65,pns_66,pns_69,pns_52,pns_53,pns_50,pns_51,pns_56,pns_57,pns_54,pns_55,pns_38,pns_39,pns_36,pns_58,pns_37,pns_59,pns_34,pns_35,pns_32,pns_33,pns_30,pns_31,trajectory_size_79,trajectory_size_78,trajectory_size_77,trajectory_size_76,trajectory_size_75,trajectory_size_74,trajectory_size_73,trajectory_size_72,trajectory_size_71,trajectory_size_70,trajectory_size_59,trajectory_size_58,trajectory_size_57,trajectory_size_56,trajectory_size_55,trajectory_size_54,trajectory_size_53,trajectory_size_52,trajectory_size_51,trajectory_size_50,trajectory_size_69,trajectory_size_68,trajectory_size_67,trajectory_size_66,trajectory_size_65,trajectory_size_37,trajectory_size_64,trajectory_size_36,trajectory_size_63,trajectory_size_39,trajectory_size_62,trajectory_size_38,trajectory_size_61,trajectory_size_60,trajectory_size_31,trajectory_size_30,trajectory_size_33,trajectory_size_32,trajectory_size_35,trajectory_size_34,trajectory_size_49,trajectory_size_48,trajectory_size_47,trajectory_size_46,trajectory_size_45,trajectory_size_44,trajectory_size_43,trajectory_size_42,trajectory_size_41,trajectory_size_40
0,exact_data_based,-0.1033107678000001,0.1776572229,False,-0.1033107678000001,0.1776572229,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k05_4.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,exact_data_based,False,1.0,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EMCC,-0.1033126797045831,0.1776554020778722,False,-0.1033126757585612,0.1776553921528546,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k05_4.uai,1.0,0.1776553922033544,0.1776553921528546,0.1776553924009115,0.1776553923491187,0.1776553926321223,0.177655400079199,0.1776553923541579,0.1776553922215595,0.1776553921625234,0.177655392350171,128720.0,300.0,300.0,18.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.1776553924318536,300.0,0.1776553921639627,300.0,0.1776553926284192,300.0,0.1776553923297976,0.177655394350736,0.1776553921913659,0.1776553923817973,0.1776553926917915,34.0,0.1776553924296228,0.1776553955609518,300.0,0.1776553922190595,0.177655392293956,300.0,0.1776553922279469,0.1776553921728706,300.0,0.1776553925292114,300.0,0.1776553923041398,300.0,0.1776553923067665,300.0,0.1776553921905639,0.1776553923199404,0.1776553926548674,30,EMCC,False,1.0,4,,4,,218041.0,0.1776553922033544,0.1776553921528546,0.1776553924009115,0.1776553923491187,0.1776553926321223,0.177655400079199,0.1776553923541579,0.1776553922215595,0.1776553921625234,0.177655392350171,0.177655394817196,0.1776553922356306,0.1776553924536267,0.1776553923350428,0.1776553923916275,0.17765539239744,0.1776553922526231,0.1776553922307475,0.1776553932971711,0.1776553923682117,0.1776553936028737,0.1776553927066223,0.1776553923710987,0.1776553921677977,0.1776553923981672,0.1776553923013755,0.1776553923105603,0.1776554020778722,0.1776553921984229,0.1776553928305253,0.1776553924318536,0.1776553921639627,0.1776553926284192,0.1776553923297976,0.177655394350736,0.1776553921913659,0.1776553923817973,0.1776553926917915,0.1776553924296228,0.1776553955609518,0.1776553922190595,0.177655392293956,0.1776553922279469,0.1776553921728706,0.1776553925292114,0.1776553923041398,0.1776553923067665,0.1776553921905639,0.1776553923199404,0.1776553926548674,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
2,EMCC,-0.8193412097097631,0.6484216029018214,True,0.515837692767195,6.663110306007548e-05,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k05_4.uai,0.0,0.1246233671570519,0.0011384464158537,0.0492353559372671,0.0061720159146819,0.0386710017424929,0.0017259012316186,0.1907828676075534,0.1219875898647874,0.4444870413079963,0.4285332515191196,574.0,5.0,2.0,5.0,2.0,2.0,3.0,2.0,5.0,7.0,7.0,8.0,10.0,2.0,3.0,4.0,7.0,3.0,6.0,10.0,4.0,6.0,300.0,0.0234583330704772,2.0,0.0219413306628681,300.0,0.0069389652203988,4.0,0.0028419314843353,0.0476274756766329,0.003340138756639,0.00019923548852916357,0.0262327096601932,13.0,0.0039871929342178,0.0067969430077539,8.0,0.110306298365489,0.2731490525911506,2.0,0.4761853679712639,0.0056063276338688,5.0,0.102418939509864,5.0,0.5175899864598082,2.0,0.0003887996597099819,5.0,0.2961951321353252,0.0356531715106038,0.243508138057313,30,EMCC,True,0.0,4,5.0,4,5.0,514.0,0.6484216029018214,0.6294474391508891,6.663110306007548e-05,0.0924834271442319,0.00016481084547738804,0.2061925482487601,0.1214230929722871,0.0539110380627011,0.0506048499143811,0.0680331986542828,0.1000026792330876,0.0767753066748691,0.2559410532249254,0.2485661411346708,0.1119212562459105,0.5605454991692531,0.0046143470962933,0.0177770565299471,0.0153388257155309,0.0044602317702435,0.0608235285610005,0.0018347282241461,0.2368834399089712,0.217148720057476,0.2337642675845375,0.1050626091788736,0.0348280224977005,0.0041177006125798,0.1162809552864345,0.0045645643270519,0.3212933402051896,0.1589558302447669,0.0874370178619747,0.043350420599598,0.0238219145642985,0.0157926162012072,0.015210455159185,0.081274939228762,0.0195576213160885,0.0066695654284364,0.1675604044696968,0.0039983525178514,0.204542266611209,0.4671646220771993,0.1188977005207413,0.0345138889706191,0.0089114180718301,0.0542961886373464,0.1513208705711733,0.2217079485141939,5.0,9.0,4.0,300.0,3.0,11.0,15.0,5.0,7.0,3.0,1.0,3.0,1.0,7.0,7.0,4.0,9.0,7.0,4.0,5.0,7.0,5.0,5.0,4.0,2.0,8.0,7.0,12.0,6.0,5.0,12.0,2.0,5.0,3.0,3.0,7.0,3.0,3.0,9.0,4.0,10.0,10.0,4.0,2.0,12.0,2.0,10.0,3.0,13.0,18.0
3,EMCC,-0.363102427670022,0.5254919644372814,True,0.1722454299686353,9.344518021384928e-05,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k05_4.uai,0.084,0.1127348280971276,0.000839729191430553,0.0559671995857656,0.0063702648698708,0.0559627164265467,0.0017434449212597,0.2066667257236978,0.1019821078408699,0.3140801263237754,0.3270788450841268,32083.0,300.0,300.0,4.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.035953744162982,300.0,0.031831615052486,300.0,0.0079379342921116,300.0,0.0034723723423179,0.1772638129814799,0.00357070973777,0.00019291205132703724,0.0287582219069544,12.0,0.0044244550453994,0.006665562956086,300.0,0.1343502887673802,0.206777967960296,300.0,0.3862606765977212,0.0055490405626369,300.0,0.0597989867344993,300.0,0.3143001045715063,300.0,0.00029248300483821594,300.0,0.219168452492348,0.0389828138580631,0.2840934117630971,30,EMCC,True,0.084,4,5.0,4,5.0,53310.0,0.5254919644372814,0.3878267745222372,9.344518021384928e-05,0.1064556931624615,0.00016739936059091763,0.1671365629890018,0.0769662184223607,0.039643114141362,0.0466236702229074,0.0622812822376211,0.0853785982392982,0.0551706235660003,0.2570720236304484,0.3911602543938158,0.0946145184163901,0.3872066907457852,0.0122255576734064,0.0210649729296278,0.0391930111022746,0.0035683355383681,0.0599387068421415,0.0018210187829099,0.2381378447979929,0.1445854080905425,0.2374469205660402,0.1193676560401745,0.032762018587406,0.006791837644713,0.1442138430273123,0.0050359992661786,0.3060902774815944,0.1870518171435302,0.0856960191213254,0.0388214901503681,0.0305669759471069,0.1042287106012261,0.01215803528811,0.1060014355319468,0.0148002980206478,0.0058077081414915,0.1530745846964723,0.0380986262773391,0.2208679193169858,0.3650632784918468,0.1179246601554453,0.0473105501771808,0.0062509215493919,0.0621206801561459,0.1403996022855438,0.1856359887472386,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
4,EMCC,-0.2807411155375702,0.4537919681482545,True,0.2071842545911381,0.0014019701723909,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k05_4.uai,0.178,0.1002694676844427,0.0014019701723909,0.2834174450819628,0.0767223394967329,0.1825820398720103,0.308198611505643,0.1432292447010612,0.3042984179012769,0.1414863306360599,0.2898522801179203,65405.0,300.0,300.0,4.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.2684923447694607,300.0,0.1788059672086951,300.0,0.212790618126107,300.0,0.1450109912386791,0.2484343561665457,0.1650850660693628,0.2293199573854414,0.1249413363218536,10.0,0.1591057298627141,0.0938663569691224,300.0,0.1244995648892219,0.2491944841314701,300.0,0.1716053199130792,0.2002468801983518,300.0,0.2117826691920335,300.0,0.1992853239937577,300.0,0.0807333567350261,300.0,0.2205854322878487,0.1665454439916843,0.178564141904354,30,EMCC,True,0.178,4,5.0,4,5.0,109871.0,0.3494856508368042,0.2424272100770126,0.1578498568857047,0.2821222807324421,0.2560831123712906,0.1606150243138311,0.1658044843525969,0.2169425128037271,0.2073373055455617,0.2467797820653419,0.2063426392891751,0.2668997844667727,0.2438967104457821,0.1639995909429181,0.2615500248456869,0.1899599301938949,0.1797714476650082,0.0913301086596813,0.1476412241634737,0.0932644906429484,0.2368552627930666,0.1956982944055778,0.0984788179674408,0.2337739010279638,0.3030245211666239,0.1432469434210679,0.1661050254128087,0.2036095761917053,0.1880410382588455,0.1492149979515202,0.4537919681482545,0.2187372937359439,0.1392057066719806,0.1602871173713774,0.1867574204746105,0.2217410493246568,0.1125948764068841,0.3072309067044762,0.1888238868014838,0.1317561400143692,0.1626193934148722,0.1610963391090456,0.2627854011287399,0.2587097528448035,0.234425945592898,0.1594326567465487,0.0747590402359895,0.2007115740369576,0.1597021358014376,0.2847165302654653,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
5,EMCC,-0.210923358185149,0.3442518279933095,True,0.2514890627189311,0.1137233741634767,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k05_4.uai,0.3,0.1217546011042485,0.2240686643194403,0.2658285937596695,0.3088315979671504,0.1876700421164956,0.2367451903112364,0.1549909995884586,0.2925776120801501,0.117655091925594,0.3353707372825808,99614.0,300.0,300.0,4.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.2244183230259538,300.0,0.2587484560166123,300.0,0.2159692323601119,300.0,0.1242667017517952,0.1825972460267765,0.1874081238121658,0.2155987674014361,0.3341334251081628,12.0,0.2827144047376752,0.246142347445909,300.0,0.1353148945017297,0.2323322695339394,300.0,0.2019033079228837,0.2714844942646243,300.0,0.2884752634268735,300.0,0.2834730562035911,300.0,0.2491928881068417,300.0,0.2177178727326011,0.2012733282862543,0.3442518279933095,30,EMCC,True,0.3,4,5.0,4,5.0,165604.0,0.3379653848621815,0.240408319474386,0.1248242559454095,0.3260897020899427,0.239855219262156,0.2429728091540703,0.122099865614286,0.2416843604615788,0.3127598146974717,0.3341037227870653,0.2780821424616879,0.2432388376742026,0.3026765373893062,0.1156880292892733,0.2343668185646792,0.3252153935907109,0.1978950227715849,0.1167689361829059,0.1581381030049234,0.1143257345669541,0.2022854023827811,0.2225713054490151,0.1164419563020408,0.2378087400832886,0.2550891823335656,0.1279711231662862,0.172438470872163,0.2375909190943124,0.3011580951211542,0.1481605580195981,0.332334093766517,0.2566693198328419,0.1288642823271333,0.1200280188950807,0.3398872874706952,0.1803627057412095,0.3432591182364346,0.235434077644107,0.1143658741913897,0.1140994682343709,0.3116672196232979,0.2064375012920465,0.3340876978824595,0.2018371057080371,0.227307181795006,0.1477551538263199,0.1137233741634767,0.3054548092548956,0.1369329111544714,0.2338640367012492,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
6,EMCC,-0.1284144673213024,0.1776203003920918,True,-0.1176275544911088,0.1749269432242697,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k05_4.uai,0.575,0.1749398434472736,0.1765250429323369,0.1749303294588798,0.174943351617065,0.1749312835135273,0.1749300164374657,0.1749621445056558,0.1749291344335556,0.1749305701518773,0.1749409454488353,134672.0,300.0,300.0,4.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.1749287988516447,300.0,0.1749566879507401,300.0,0.1749305622682532,300.0,0.174942251932154,0.1749388705440613,0.1749454272445142,0.1749333181370405,0.1776203003920918,12.0,0.1749781641879503,0.1749655514379372,300.0,0.1749421510235618,0.1749307853469596,300.0,0.1749421260179687,0.1749311713716167,300.0,0.1749269432242697,300.0,0.1749457008238613,300.0,0.17495848034883,300.0,0.1749350891076168,0.1749487231541011,0.1750655572832331,30,EMCC,True,0.575,4,5.0,4,5.0,221234.0,0.1750138176003386,0.1749285125102536,0.1749281933943683,0.1749291874956827,0.1749310987623954,0.1749888369922689,0.1749272748854091,0.1749271449650337,0.1749450873332166,0.1749282495698051,0.1749456646465478,0.1749276951117719,0.1749389860820055,0.1749326920117731,0.1749305669277321,0.174939313812482,0.1749453892754378,0.1749405068077859,0.1749443869364089,0.1749310226695773,0.1749311461451922,0.1749414212598123,0.1749321297318929,0.1749309787177964,0.1749291198878239,0.1749331510989425,0.1749383961225483,0.1749414031116824,0.1749372327636004,0.1749554160535992,0.1749307093682544,0.1749378920351237,0.1749287634296542,0.1749288130534105,0.1749348377956342,0.1749609553680009,0.1749624514797509,0.1749287984572647,0.174928053568619,0.1749354132066375,0.1749378027266584,0.1749833502553047,0.1749409779833773,0.1749473546643279,0.1749396742362745,0.1749285934939393,0.1749340871270364,0.1749559895814889,0.1749380496438604,0.1749319344416006,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
7,EMCC,-0.103416127467309,0.1785025868999302,True,-0.1034095259819729,0.1784959019415039,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k05_4.uai,0.692,0.1784959873481089,0.1784973973848953,0.1784960815407519,0.1784960786987194,0.1784961359154681,0.1784959783714346,0.178496201239335,0.1784961011265967,0.1784959896866185,0.1784961357191128,168528.0,300.0,300.0,4.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.1784960760576711,300.0,0.178496185695299,300.0,0.1784961108565118,300.0,0.1784960677970749,0.1784964003551031,0.1784961451469011,0.1784961263708151,0.1785025868999302,10.0,0.1784962120915451,0.1784962413593175,300.0,0.1784961980385872,0.178496186309774,300.0,0.1784962402583147,0.1784960362425994,300.0,0.1784960046533146,300.0,0.1784962521546486,300.0,0.1784961504948459,300.0,0.1784962131616106,0.178496235438553,0.1784964490797677,30,EMCC,True,0.692,4,5.0,4,5.0,280585.0,0.1784968953708961,0.1784961178914859,0.1784959499901069,0.1784959846647179,0.1784960938756777,0.1784967224722808,0.178495989772085,0.1784960834099324,0.1784961796685062,0.1784960234387084,0.1784961998286635,0.1784960886949812,0.1784961122021894,0.1784959314571035,0.1784961294504015,0.1784960714564921,0.1784962321577701,0.1784960348995941,0.1784961694773343,0.1784959648349126,0.1784961354801292,0.1784961561544671,0.1784959981532991,0.1784961302293634,0.1784961288135869,0.1784960545245483,0.1784960937339433,0.1784961674272352,0.1784962737593595,0.1784961645879321,0.1784960932174512,0.1784961446286659,0.178496016117601,0.1784959859942312,0.1784959019415039,0.1784970231973625,0.1784960723161771,0.1784960683407699,0.1784959096935606,0.1784959525752297,0.1784960043921881,0.1784965083763117,0.1784960727886415,0.178496403600761,0.1784962958809709,0.1784960413987771,0.1784959734088007,0.1784961470086741,0.1784961217845493,0.1784961657137686,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
8,EMCC,-0.1055494713721427,0.1754208862406925,True,-0.1055478245247759,0.1754195895535127,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k05_4.uai,0.729,0.1754196125830761,0.1754199504702194,0.1754195979656314,0.1754196054143129,0.1754196047988369,0.1754195931608205,0.1754196314278834,0.1754195964724601,0.175419595953354,0.1754196098196195,202558.0,300.0,300.0,4.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.1754195961247273,300.0,0.1754196269498721,300.0,0.1754195987841736,300.0,0.1754196131714936,0.1754196366559355,0.1754196203647569,0.1754196055673438,0.1754208862406925,10.0,0.1754196521809823,0.1754196411001295,300.0,0.1754196307027194,0.175419603352327,300.0,0.1754196183168495,0.175419598301277,300.0,0.1754195907162743,300.0,0.175419611486085,300.0,0.1754196233829108,300.0,0.1754196093672101,0.1754196264383757,0.175419702038668,30,EMCC,True,0.729,4,5.0,4,5.0,335160.0,0.1754196821490648,0.1754195958623038,0.175419591505724,0.1754195944036028,0.1754195996106907,0.1754196825615168,0.1754195911007189,0.1754195920691529,0.1754196176884546,0.1754195931882713,0.1754196146478735,0.1754195929176908,0.1754196056249593,0.1754195962832194,0.1754195997706076,0.1754196016169223,0.1754196251835009,0.1754196157906565,0.1754196218319913,0.1754195945195623,0.1754196035900392,0.175419617067871,0.1754196084820041,0.1754195989826639,0.1754195972631102,0.1754196048921496,0.1754196103701724,0.1754196152693863,0.1754196122797462,0.1754196347478217,0.1754195991528988,0.1754196095893584,0.1754195967359667,0.1754195932169083,0.17541959912128,0.1754197344467484,0.1754196255350314,0.1754195957873734,0.1754195895535127,0.1754196012617975,0.1754196030276323,0.1754196614012259,0.1754196138718834,0.1754196328831968,0.175419618687933,0.1754195974645009,0.1754195979379423,0.1754196249368425,0.1754196119352705,0.1754196030659677,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
9,EMCC,-0.1143702640334732,0.1731761916068846,True,-0.114370263325778,0.17317619040297,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k05_4.uai,0.91,0.1731761904422197,0.1731761904982837,0.1731761904058942,0.1731761904123929,0.1731761904143623,0.1731761904035118,0.1731761904439777,0.1731761904086655,0.1731761904189406,0.1731761904420209,238692.0,300.0,300.0,4.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.1731761904072869,300.0,0.1731761904167846,300.0,0.1731761904053873,300.0,0.1731761904054423,0.1731761905063421,0.1731761904071109,0.1731761904047429,0.1731761916068846,10.0,0.1731761904190365,0.1731761904137818,300.0,0.1731761904693489,0.1731761904237974,300.0,0.1731761904538988,0.1731761904030958,300.0,0.17317619040297,300.0,0.1731761904318657,300.0,0.1731761904086908,300.0,0.173176190437741,0.1731761904286226,0.1731761906437329,30,EMCC,True,0.91,4,5.0,4,5.0,390850.0,0.1731761906311386,0.1731761904109238,0.1731761904037662,0.1731761904102933,0.1731761904036058,0.173176190539476,0.1731761904033377,0.1731761904038588,0.1731761904257607,0.1731761904077311,0.1731761904224937,0.1731761904030734,0.1731761904178603,0.173176190419552,0.1731761904111619,0.1731761904269624,0.1731761904159613,0.1731761904232118,0.173176190429134,0.1731761904039935,0.1731761904149628,0.173176190405962,0.173176190467681,0.1731761904091307,0.1731761904163927,0.1731761904224813,0.1731761904106366,0.1731761904108271,0.1731761904588387,0.1731761904131512,0.1731761904216583,0.1731761904220095,0.1731761904107178,0.1731761904032927,0.1731761904086848,0.1731761905880941,0.173176190424682,0.1731761904062856,0.1731761904039653,0.1731761904054726,0.1731761904211084,0.1731761904692498,0.1731761904429583,0.1731761904815178,0.1731761904480019,0.1731761904090759,0.173176190406818,0.173176190426194,0.1731761904288149,0.1731761904186145,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
