,method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,pns_11,pns_12,pns_10,pns_15,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,trajectory_size_19,trajectory_size_18,time_ace,trajectory_size_17,trajectory_size_16,trajectory_size_15,trajectory_size_14,trajectory_size_13,trajectory_size_12,trajectory_size_11,trajectory_size_10,trajectory_size_29,trajectory_size_28,trajectory_size_27,trajectory_size_26,trajectory_size_25,trajectory_size_24,trajectory_size_23,trajectory_size_22,trajectory_size_21,trajectory_size_20,trajectory_size_7,pns_22,trajectory_size_6,pns_23,trajectory_size_9,pns_20,trajectory_size_8,pns_21,pns_26,pns_27,pns_24,pns_25,time_pns,pns_8,pns_9,trajectory_size_1,pns_6,pns_28,trajectory_size_0,pns_7,pns_29,trajectory_size_3,pns_4,trajectory_size_2,pns_5,trajectory_size_5,pns_2,trajectory_size_4,pns_3,pns_0,pns_1,time_learn_runs,method,selector,ps1,treewidth,bias_endo_treewidth,endo_treewidth,bias_treewidth,time_learn,pns_41,pns_42,pns_40,pns_45,pns_46,pns_43,pns_44,pns_49,pns_47,pns_48,pns_70,pns_71,pns_74,pns_75,pns_72,pns_73,pns_78,pns_79,pns_76,pns_77,pns_60,pns_63,pns_64,pns_61,pns_62,pns_67,pns_68,pns_65,pns_66,pns_69,pns_52,pns_53,pns_50,pns_51,pns_56,pns_57,pns_54,pns_55,pns_38,pns_39,pns_36,pns_58,pns_37,pns_59,pns_34,pns_35,pns_32,pns_33,pns_30,pns_31,trajectory_size_79,trajectory_size_78,trajectory_size_77,trajectory_size_76,trajectory_size_75,trajectory_size_74,trajectory_size_73,trajectory_size_72,trajectory_size_71,trajectory_size_70,trajectory_size_59,trajectory_size_58,trajectory_size_57,trajectory_size_56,trajectory_size_55,trajectory_size_54,trajectory_size_53,trajectory_size_52,trajectory_size_51,trajectory_size_50,trajectory_size_69,trajectory_size_68,trajectory_size_67,trajectory_size_66,trajectory_size_65,trajectory_size_37,trajectory_size_64,trajectory_size_36,trajectory_size_63,trajectory_size_39,trajectory_size_62,trajectory_size_38,trajectory_size_61,trajectory_size_60,trajectory_size_31,trajectory_size_30,trajectory_size_33,trajectory_size_32,trajectory_size_35,trajectory_size_34,trajectory_size_49,trajectory_size_48,trajectory_size_47,trajectory_size_46,trajectory_size_45,trajectory_size_44,trajectory_size_43,trajectory_size_42,trajectory_size_41,trajectory_size_40
0,exact_data_based,-0.0836595999999999,0.1681896,False,-0.0836595999999999,0.0459992,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k075_3.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,exact_data_based,False,1.0,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EMCC,-0.2032220996292549,0.1678130443936129,False,-0.0750972087192574,0.0476778872708018,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k075_3.uai,1.0,0.1188362270521885,0.0616018905124459,0.1015550621556744,0.1392861052068933,0.1369619333915627,0.1578096785149968,0.1353295277726896,0.1466636677665983,0.1374789403698425,0.1678130443936129,41827.0,300.0,300.0,20.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0872706686497351,300.0,0.0960192226206344,300.0,0.1253826238451044,300.0,0.1188471149428635,0.1473358305886611,0.1048156090736877,0.1218640137154919,0.0970517175157166,36.0,0.1531975367098315,0.1414896163167895,300.0,0.1335073555614808,0.0664001580473967,300.0,0.121615976033043,0.1432416164001117,300.0,0.1560193789391932,300.0,0.1004080354871683,300.0,0.0476778872708018,300.0,0.1628786747468914,0.1260739567679189,0.1458779749816989,30,EMCC,False,1.0,4,,4,,66603.0,0.1188362270521885,0.0616018905124459,0.1015550621556744,0.1392861052068933,0.1369619333915627,0.1578096785149968,0.1353295277726896,0.1466636677665983,0.1374789403698425,0.1678130443936129,0.119401505744537,0.101555756045019,0.0963117996594341,0.0701771384859077,0.0949380995515516,0.1095065201796232,0.1113993705849969,0.1460834233475058,0.1611883761315988,0.1457056814679742,0.143240704845789,0.0957294765499199,0.1261758588974101,0.1332689831563555,0.1567560510479954,0.1590740584097536,0.1451728945328421,0.0779110781970559,0.085766972298125,0.0838511474194336,0.0872706686497351,0.0960192226206344,0.1253826238451044,0.1188471149428635,0.1473358305886611,0.1048156090736877,0.1218640137154919,0.0970517175157166,0.1531975367098315,0.1414896163167895,0.1335073555614808,0.0664001580473967,0.121615976033043,0.1432416164001117,0.1560193789391932,0.1004080354871683,0.0476778872708018,0.1628786747468914,0.1260739567679189,0.1458779749816989,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
2,EMCC,-0.9476657331257428,0.9494429644188404,True,0.8387921662372818,0.00026115437300789463,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k075_3.uai,0.0,0.0447811089522705,0.4608125131927336,0.0055632773756229,0.0073210650263214,0.1917031372081921,0.0618669368111922,0.0651029015515777,0.8450929947727779,0.8228836441993819,0.00026115437300789463,241.0,3.0,2.0,10.0,4.0,2.0,16.0,10.0,5.0,7.0,2.0,2.0,6.0,14.0,6.0,9.0,16.0,8.0,9.0,9.0,3.0,5.0,5.0,0.2622316362308035,15.0,0.6976568548224372,3.0,0.5615910470374715,2.0,0.6054126281222005,0.2002733315668826,0.1101074790495005,0.0636528754281432,0.2083339177052807,21.0,0.7938287528837277,0.2497168347542564,2.0,0.0870958122259914,0.29034888727404,3.0,0.0871068197973602,0.1169724678269879,9.0,0.0153549210845162,2.0,0.1145164015281851,6.0,0.1135045541781619,3.0,0.4691107385681736,0.7080544900421034,0.8064961578669981,30,EMCC,True,0.0,4,5.0,4,5.0,356.0,0.3944531878303465,0.0652244032496979,0.1499441882347743,0.409319503675331,0.5439091741056544,0.1534676081225919,0.0005967116581593527,0.9290351428629376,0.1797834393246065,0.1145326378176218,0.284058945819078,0.7377331140774774,0.4510455432714322,0.5615237132875258,0.5338581848448757,0.2259363544175753,0.0455240998744189,0.0503545214323619,0.3927026754403517,0.5117460641040493,0.2778133410293496,0.8233616252588428,0.0961212359676618,0.1171746347501042,0.4030346206758796,0.4258652994867316,0.4881798784664206,0.1026206335067349,0.5466509933625193,0.0156882250863016,0.9494429644188404,0.486801580658409,0.0222511954220636,0.2053837441693467,0.2013083790577886,0.2069588291086906,0.4547060127182985,0.001470792776669,0.6824643870428212,0.2210383333759951,0.0260349667299609,0.0391946507466798,0.1601709367203235,0.8810916308182152,0.2026158358375804,0.5237778813048851,0.0701913565579117,0.0122860019386802,0.8095552214651704,0.5453409536365155,6.0,3.0,6.0,12.0,11.0,8.0,12.0,17.0,9.0,4.0,9.0,9.0,8.0,10.0,6.0,8.0,12.0,6.0,7.0,6.0,7.0,2.0,3.0,7.0,6.0,1.0,10.0,20.0,6.0,5.0,9.0,4.0,2.0,3.0,2.0,4.0,9.0,5.0,4.0,15.0,5.0,8.0,29.0,6.0,3.0,8.0,27.0,2.0,5.0,14.0
3,EMCC,-0.711360708273954,0.8037199151833454,True,0.7207794789611395,0.0017891503634627,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k075_3.uai,0.093,0.1338868709396218,0.4634066891820219,0.0610047240039069,0.0077168482998759,0.224306975051598,0.3695184066836111,0.089996961652268,0.7345126918810052,0.8037199151833454,0.0868091425128424,18461.0,300.0,223.0,6.0,300.0,144.0,234.0,155.0,239.0,137.0,239.0,192.0,119.0,260.0,139.0,243.0,161.0,195.0,266.0,200.0,167.0,295.0,253.0,0.1647227349160635,300.0,0.4539359237479261,300.0,0.5459620806229295,154.0,0.6153776615502463,0.3255395552408634,0.1595874926569484,0.2175851688776145,0.1930355453683515,13.0,0.3299661409298852,0.0938980539991774,300.0,0.0450493793723006,0.333445297197296,300.0,0.0924148545403311,0.1211782212957937,253.0,0.0792229179065035,245.0,0.1553998882435826,185.0,0.2556625528452444,280.0,0.3800365962986554,0.3433526324478367,0.2788567150876881,30,EMCC,True,0.093,4,5.0,4,5.0,29487.0,0.4253792713928691,0.0974358232894713,0.0837481084773228,0.454393196791453,0.1544651181952527,0.2086215128122198,0.0017891503634627,0.3634819477665153,0.3039764085275565,0.1231949859935409,0.2939647313900233,0.1082302542627164,0.4115856587739137,0.5171901206423407,0.4452851024440575,0.133725789581922,0.0891574291158705,0.0718126824382713,0.2991527794445023,0.5597265738697038,0.3344983296817626,0.7963509179103785,0.1111372206800031,0.1772259381482583,0.2609700431111074,0.1449143069328431,0.1333758896205655,0.042913488068425,0.4380803317773425,0.0211717902055014,0.2735985244117825,0.4015339412354989,0.0575355743903428,0.1198582992071304,0.2265117729342142,0.0917127064385074,0.5706311581376228,0.2414547581404567,0.6823833751443478,0.2187159564323395,0.1153916877062968,0.0403742134782073,0.1816377894612474,0.7860086490624126,0.0910947145675256,0.3585052912625667,0.1051494416085449,0.0125157094564613,0.4002220206165673,0.2850870928286548,251.0,178.0,300.0,300.0,166.0,300.0,262.0,242.0,298.0,131.0,234.0,229.0,247.0,143.0,228.0,258.0,268.0,141.0,225.0,157.0,300.0,300.0,192.0,217.0,300.0,248.0,213.0,179.0,268.0,300.0,118.0,112.0,249.0,225.0,276.0,300.0,199.0,300.0,256.0,119.0,223.0,232.0,170.0,300.0,216.0,300.0,201.0,300.0,159.0,141.0
4,EMCC,-0.6553168462603589,0.8053858301493895,True,0.4817258518491742,0.0034705276351293,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k075_3.uai,0.131,0.1482330106139547,0.3337833967628967,0.0723163751818348,0.0432774728494406,0.1228287314590519,0.1550510762407763,0.0868307178506486,0.0821328173420257,0.1307764714018877,0.0922551711556553,26954.0,300.0,223.0,5.0,300.0,153.0,238.0,193.0,300.0,260.0,245.0,194.0,174.0,280.0,140.0,219.0,151.0,236.0,285.0,300.0,284.0,262.0,247.0,0.111300519561892,300.0,0.4828583113161512,300.0,0.1539510790123741,161.0,0.4038069305828112,0.1051783179928136,0.1030771305290889,0.180846470015768,0.1445981351099261,11.0,0.3388939282174087,0.0123554591304009,280.0,0.0719537427088726,0.2645469718531496,290.0,0.0727980297492765,0.126111633444072,151.0,0.0669470287512608,300.0,0.164206565685289,236.0,0.0208565933852952,288.0,0.1583972842224499,0.2692346664263735,0.2581852475270165,30,EMCC,True,0.131,4,5.0,4,5.0,43125.0,0.2482296772701532,0.1231557120015412,0.0785200695179407,0.0489152229176006,0.0521513737786761,0.2225613802101421,0.0034705276351293,0.3754395650862894,0.1301567216776193,0.1355435924666049,0.2043928703980616,0.1245760052326537,0.0696541025474546,0.1558375960444556,0.4768071905162262,0.083342786040709,0.1383052888892852,0.0217024224342623,0.0863406528369838,0.567673797751252,0.1268315902288061,0.8053858301493895,0.1056967650134565,0.0858244776705678,0.1466060503612898,0.1051402541145527,0.0524364071431869,0.1055514643003136,0.2191173426003211,0.036291226547174,0.0920625411375114,0.2580806165724035,0.0557061661086963,0.2189767110269281,0.2313316324835028,0.0733083198386826,0.2414214882235006,0.2320652768697838,0.3181925428678412,0.0706327013776508,0.0697941304671172,0.1094375600397926,0.1900432320798363,0.2042236921803129,0.0843377004148263,0.3790395277791639,0.0689990749020104,0.0329361284560857,0.1028488093736441,0.2138410834837831,159.0,197.0,300.0,300.0,157.0,300.0,289.0,244.0,299.0,300.0,300.0,300.0,233.0,164.0,220.0,300.0,300.0,202.0,258.0,213.0,300.0,285.0,201.0,218.0,244.0,267.0,253.0,205.0,243.0,300.0,126.0,232.0,269.0,239.0,300.0,300.0,226.0,300.0,252.0,193.0,236.0,240.0,205.0,298.0,179.0,300.0,216.0,300.0,188.0,252.0
5,EMCC,-0.6416473492598417,0.1821847483865632,True,0.1301052097936141,0.0042345199437744,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k075_3.uai,0.186,0.1591479421464647,0.118571509602684,0.0679024570370901,0.0420734156452837,0.0715287076277141,0.1821847483865632,0.0412737272432158,0.0914403443878247,0.1319182613734577,0.0913710156952626,41937.0,300.0,300.0,5.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0648268130861605,300.0,0.1396113384598361,300.0,0.1382631222970291,300.0,0.0310818287884343,0.1063693771871557,0.0796315329037704,0.142169531460819,0.1165096069197463,13.0,0.1606345365088579,0.0183134054640353,300.0,0.0957202214994338,0.0246448010530061,300.0,0.0588116595944609,0.0725267872372722,300.0,0.0747984389934281,300.0,0.0139619377102295,300.0,0.0237085015224255,300.0,0.074212018092458,0.0822884736832434,0.1326588120139147,30,EMCC,True,0.186,4,5.0,4,5.0,67113.0,0.1647455018448536,0.1475581053134395,0.0261267962519181,0.0321163806990051,0.062078060744136,0.0152160560685963,0.0042345199437744,0.1507156916775451,0.1071471712311581,0.1409353430966396,0.0413576614392668,0.1610699469970212,0.0666113781614124,0.1211951495686572,0.1207562539028296,0.0936936812983632,0.088391194743397,0.0130090652367953,0.1085160330780503,0.1640381095853868,0.1433253216680269,0.1610273456069608,0.061201317774052,0.0844390492595713,0.0958498936362364,0.1004167024443017,0.063664392390649,0.0339750489291336,0.0573998842477397,0.0472984790511156,0.0588753213897277,0.0991106936271609,0.0193905491474415,0.0570838292342667,0.1715947237983658,0.0782586395327544,0.1165922305032916,0.1646937362942078,0.1007362727454104,0.0779140591064097,0.0634470627880041,0.0885871029832134,0.1132700843073538,0.0916476000408588,0.0406597206160128,0.1049021948713845,0.0982528156302527,0.0322316302433615,0.1360096062694494,0.0609881706017403,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
6,EMCC,-0.545125737412038,0.1737366679281722,True,-0.0848259610401456,0.0102073808416088,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k075_3.uai,0.655,0.1585796095249271,0.1556263708357207,0.0610783329378826,0.0753242710447134,0.0699621067114395,0.1722263746802073,0.1332413803774671,0.0836414409492479,0.1470119612950268,0.0999817842467116,61749.0,300.0,300.0,5.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0728938355674375,300.0,0.1375482196853329,300.0,0.1693050546458759,300.0,0.1209632423022543,0.1044715758141765,0.0701307397767996,0.155486219577514,0.1577650689030716,12.0,0.109766917722375,0.0102073808416088,300.0,0.1575754367211419,0.0420228968670744,300.0,0.1091910289830519,0.0786818458395007,300.0,0.1094224043323464,300.0,0.0498345960006178,300.0,0.06454861042661,300.0,0.0682065807737636,0.0624434023129394,0.1283632553007926,30,EMCC,True,0.655,4,5.0,4,5.0,98882.0,0.1656467070453447,0.167781970215614,0.0407816498892601,0.0300588596691685,0.061840302714564,0.0453811640522683,0.0266950061137437,0.1304667865722504,0.1150139984959219,0.1391876172175927,0.0975758706321271,0.1573138608482484,0.1208214714512095,0.1234069816315048,0.1398583704767867,0.105747184704626,0.1332054181671127,0.017693728248132,0.1438916785413514,0.1423579352769867,0.1645239915710503,0.1132228543275573,0.0791055365855634,0.1655148727669292,0.0981454022508504,0.1529741346003215,0.058993467421371,0.0643400718074512,0.0370864320544174,0.0845064629589997,0.0723937030983511,0.1106410158447517,0.0120109311510875,0.0832251273485872,0.1208156969606238,0.0793989310977378,0.1032044190543909,0.1737366679281722,0.1322969262856877,0.0937681788393062,0.1612479814539817,0.1344411760368326,0.1306530161726322,0.145144038016993,0.0615135760241831,0.1248913743952393,0.1402771243217237,0.0656126325301086,0.1603546969807784,0.0700189618125521,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
7,EMCC,-0.5325112082251307,0.1735771873671024,True,-0.0832900296930165,0.0092006207622937,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k075_3.uai,0.657,0.1595792965266628,0.1537636070550271,0.0608153435266498,0.0525360537372866,0.0691596003568515,0.1706459423546519,0.1294153119903394,0.0653347410098325,0.1279105621516114,0.0994297481111298,64691.0,300.0,300.0,6.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0666624590231227,300.0,0.1360625973479526,300.0,0.1672727633722228,300.0,0.1204402304833742,0.1048661096047469,0.0674381336753816,0.152875250725853,0.1590218655051295,12.0,0.1037037319976754,0.0092006207622937,300.0,0.1563674917671996,0.0335085335906839,300.0,0.1123045022897788,0.0701082901754528,300.0,0.1060390628108731,300.0,0.0367457585195532,300.0,0.0565186969762809,300.0,0.067974663533126,0.0600234552679109,0.1047597641951368,30,EMCC,True,0.657,4,5.0,4,5.0,105938.0,0.1602619166692758,0.1486932267676622,0.0291777041484439,0.0255614312407888,0.0580092624904406,0.023042794653793,0.026934548260741,0.1306959631770526,0.1098153970428478,0.1320224424077951,0.0948009288794531,0.1579000321784165,0.088488872664269,0.1176795220074676,0.1260282180307576,0.0977926017339734,0.1358548576026766,0.0158781228457486,0.1446307662944607,0.1383392136475953,0.1651310268076358,0.0990711245906116,0.0657698718006156,0.1595474469946372,0.1018625898183509,0.1385314983133834,0.0588755567983725,0.0632033523403242,0.037290268404957,0.0896389778819537,0.0598125619294407,0.0744343580185676,0.0122071983334874,0.0756913737454314,0.1231209728654161,0.074626575757816,0.1012146805784522,0.1735771873671024,0.1256388147280404,0.0193347896808807,0.1627394718254677,0.1127930650748248,0.1295269786770339,0.0900889706567104,0.0575792077383692,0.0997802613116404,0.1414170085735046,0.0525404763295478,0.1511647802080764,0.0535920045568939,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
8,EMCC,-0.20800420768211,0.1685873717845636,True,-0.0493161024432028,0.0405883187969839,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k075_3.uai,0.683,0.1501328047669307,0.1561900532248693,0.0801162490935979,0.123540640008938,0.104972951455264,0.1685873717845636,0.1321938823360289,0.1212557988273404,0.14008202253476,0.1671592886683273,73769.0,300.0,300.0,5.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0935049216513548,300.0,0.1307603116488189,300.0,0.1555852946085683,300.0,0.0898639667218218,0.1458064288973737,0.151032117026964,0.1612303759820003,0.1475696183787009,11.0,0.1370389594830094,0.0405883187969839,300.0,0.1620007766655725,0.1065023320651742,300.0,0.1543690871159646,0.1338323871849943,300.0,0.1425281731516903,300.0,0.1141626764675089,300.0,0.0731748144976248,300.0,0.1138505627840979,0.0727874264070998,0.1604874282910624,30,EMCC,True,0.683,4,5.0,4,5.0,122202.0,0.137605997415112,0.1038229505927547,0.086968775993491,0.0959415736146722,0.156045439640262,0.1190659864265588,0.1355627248879425,0.1555198406614359,0.1156610867625847,0.08095990660829,0.0958119829248715,0.1653169922685173,0.1066922760737008,0.150283543469736,0.154495439316851,0.120831367047393,0.1487059652506423,0.122639588858748,0.1586928565839196,0.1353719407306592,0.1602381243307515,0.1080775758822837,0.0891523630492439,0.1335826354211229,0.1596032147295075,0.144486830395566,0.1222901946155885,0.0774544919269155,0.0793243581713608,0.1251836583581587,0.095477351394401,0.1438873508550933,0.0950287573073357,0.1416043144531349,0.1404302418218611,0.0914637217761257,0.1023946861154202,0.1684904626810141,0.1426849313251507,0.1215466731756894,0.1638408356109791,0.1440272725758193,0.1495718491025893,0.1400002622667128,0.162726965531498,0.1402586067618153,0.1446645734237426,0.1652092799539641,0.153247343277235,0.08508686284803,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
9,EMCC,-0.2070555677259624,0.1687641193673677,True,-0.0783585283171686,0.0474526181915958,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k075_3.uai,0.992,0.1447015859895387,0.1536737774542174,0.0687585241534094,0.1204477342879743,0.1054221239794385,0.1684553646442056,0.1220529017158407,0.1346481541421526,0.1379189057118956,0.1672593692648226,89510.0,300.0,300.0,5.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.1022437069469467,300.0,0.1206157459170767,300.0,0.1504652526840714,300.0,0.1009304492711529,0.1366988430521887,0.1464289582171111,0.1587994388888239,0.1413330793190602,11.0,0.1313555257335118,0.0474526181915958,300.0,0.1599717610789627,0.0955558816630615,300.0,0.1498761724936451,0.1286698959723439,300.0,0.1401579603335304,300.0,0.1051213118596241,300.0,0.0708186833513099,300.0,0.1168029322005791,0.0672873995942691,0.1569716650407265,30,EMCC,True,0.992,4,5.0,4,5.0,149151.0,0.1246637574696129,0.0954202482410085,0.0703737013497276,0.0955418345289769,0.1497775936752542,0.1194712564761909,0.1317624946693971,0.1516423609815528,0.1059481366975637,0.0789913022407604,0.0955608384557755,0.1637960762432151,0.1085051047833851,0.1457566418816315,0.1525413921972739,0.1158005765899565,0.1385374060468366,0.1101845269278314,0.1549256576526346,0.1289849272595215,0.1573686117184668,0.1050050640852299,0.0763983065768157,0.1191761023767035,0.15692225035874,0.1422252069728508,0.1028766233383724,0.0724742374426095,0.0653916092244876,0.1140631028366943,0.0950167000103746,0.1432771761355464,0.0783045361329827,0.1223593440888893,0.1388336579709434,0.090102157190178,0.1002719486198038,0.1687641193673677,0.138675359162828,0.1304678504391659,0.1623773665741389,0.1393301067626836,0.1435892931384104,0.1197056129855373,0.1578028726193771,0.1365491920553287,0.1439537966717224,0.1643639049835511,0.153243616871008,0.0782098329207614,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
