,method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,pns_11,pns_12,pns_10,pns_15,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,trajectory_size_19,trajectory_size_18,time_ace,trajectory_size_17,trajectory_size_16,trajectory_size_15,trajectory_size_14,trajectory_size_13,trajectory_size_12,trajectory_size_11,trajectory_size_10,trajectory_size_29,trajectory_size_28,trajectory_size_27,trajectory_size_26,trajectory_size_25,trajectory_size_24,trajectory_size_23,trajectory_size_22,trajectory_size_21,trajectory_size_20,trajectory_size_7,pns_22,trajectory_size_6,pns_23,trajectory_size_9,pns_20,trajectory_size_8,pns_21,pns_26,pns_27,pns_24,pns_25,time_pns,pns_8,pns_9,trajectory_size_1,pns_6,pns_28,trajectory_size_0,pns_7,pns_29,trajectory_size_3,pns_4,trajectory_size_2,pns_5,trajectory_size_5,pns_2,trajectory_size_4,pns_3,pns_0,pns_1,time_learn_runs,method,selector,ps1,treewidth,bias_endo_treewidth,endo_treewidth,bias_treewidth,time_learn,pns_41,pns_42,pns_40,pns_45,pns_46,pns_43,pns_44,pns_49,pns_47,pns_48,pns_70,pns_71,pns_74,pns_75,pns_72,pns_73,pns_78,pns_79,pns_76,pns_77,pns_60,pns_63,pns_64,pns_61,pns_62,pns_67,pns_68,pns_65,pns_66,pns_69,pns_52,pns_53,pns_50,pns_51,pns_56,pns_57,pns_54,pns_55,pns_38,pns_39,pns_36,pns_58,pns_37,pns_59,pns_34,pns_35,pns_32,pns_33,pns_30,pns_31,trajectory_size_79,trajectory_size_78,trajectory_size_77,trajectory_size_76,trajectory_size_75,trajectory_size_74,trajectory_size_73,trajectory_size_72,trajectory_size_71,trajectory_size_70,trajectory_size_59,trajectory_size_58,trajectory_size_57,trajectory_size_56,trajectory_size_55,trajectory_size_54,trajectory_size_53,trajectory_size_52,trajectory_size_51,trajectory_size_50,trajectory_size_69,trajectory_size_68,trajectory_size_67,trajectory_size_66,trajectory_size_65,trajectory_size_37,trajectory_size_64,trajectory_size_36,trajectory_size_63,trajectory_size_39,trajectory_size_62,trajectory_size_38,trajectory_size_61,trajectory_size_60,trajectory_size_31,trajectory_size_30,trajectory_size_33,trajectory_size_32,trajectory_size_35,trajectory_size_34,trajectory_size_49,trajectory_size_48,trajectory_size_47,trajectory_size_46,trajectory_size_45,trajectory_size_44,trajectory_size_43,trajectory_size_42,trajectory_size_41,trajectory_size_40
0,exact_data_based,-0.0860043674999999,0.0339955778,False,-0.0860043674999999,0.0339955778,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k075_3.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,exact_data_based,False,1.0,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EMCC,-0.0860005859756182,0.0340341192915722,False,-0.0850434162765157,0.0339999786703554,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k075_3.uai,1.0,0.0339999891217235,0.0339999985325604,0.0340000000255958,0.0339999972556935,0.0340007265916863,0.0340007887025017,0.0339999999972963,0.0339999996347434,0.0340000068537933,0.0339999937608992,12976.0,300.0,300.0,18.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0339999987100602,300.0,0.0339999999978261,300.0,0.0340001500718058,300.0,0.0340000116595102,0.0339999999885335,0.0339999999417452,0.0339999986731581,0.0340014789153994,30.0,0.0340000782229874,0.0340032077809792,300.0,0.0339999786703554,0.0339999999765723,300.0,0.0339999999948809,0.0340013839348527,300.0,0.0339999999939285,300.0,0.0339999998900614,300.0,0.034000001142939,300.0,0.033999995949471,0.0339999952037138,0.0340341192915722,30,EMCC,False,1.0,4,,4,,20665.0,0.0339999891217235,0.0339999985325604,0.0340000000255958,0.0339999972556935,0.0340007265916863,0.0340007887025017,0.0339999999972963,0.0339999996347434,0.0340000068537933,0.0339999937608992,0.0339999999926404,0.0339999999439714,0.0339999996544394,0.0339999999933945,0.0339999991959516,0.0339999999624818,0.0339999997329714,0.0339999935128646,0.0339999999709085,0.0339999998292169,0.0340002672557483,0.0340001368760938,0.0340000006320473,0.0339999998974728,0.0340072294843757,0.033999999480465,0.034000952002242,0.0339999999929298,0.033999999991727,0.0340005430517502,0.0339999987100602,0.0339999999978261,0.0340001500718058,0.0340000116595102,0.0339999999885335,0.0339999999417452,0.0339999986731581,0.0340014789153994,0.0340000782229874,0.0340032077809792,0.0339999786703554,0.0339999999765723,0.0339999999948809,0.0340013839348527,0.0339999999939285,0.0339999998900614,0.034000001142939,0.033999995949471,0.0339999952037138,0.0340341192915722,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
2,EMCC,-0.9844956592219032,0.9468118133785696,True,0.8622761265893564,0.00022206234346414493,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k075_3.uai,0.0,0.0024088298440339,0.0427765155658812,0.5907967469228912,0.063976197177885,0.7510764700184216,0.0204756270354335,0.0644892019731227,0.043521849165086,0.2959953569166449,0.2007603767598775,142.0,3.0,6.0,6.0,4.0,1.0,4.0,6.0,23.0,19.0,3.0,14.0,2.0,2.0,4.0,3.0,1.0,12.0,13.0,2.0,3.0,3.0,1.0,0.4471274737088769,3.0,0.397975241051399,9.0,0.7459486051557336,12.0,0.1128878099557935,0.7443985619753729,0.4591755303700804,0.0546501113380065,0.8484085631467987,15.0,0.92713578710437,0.1672177095801999,1.0,0.50716748015434,0.2648082418128643,2.0,0.5013824285882043,0.1716782244827901,11.0,0.0294686177181101,3.0,0.4790387256077812,6.0,0.124431068708654,1.0,0.4218845381133093,0.0210443425661132,0.2540142517411418,30,EMCC,True,0.0,4,5.0,4,5.0,176.0,0.052020396080556,0.100859815042327,0.0048611826054884,0.6961907099603633,0.2526191402471885,0.2402270140949946,0.0988060476964159,0.7075807589248031,0.0563341378217024,0.1719970872784596,0.1307484818151318,0.2738295989348216,0.0333096698342804,0.8109104797161736,0.9387218569826612,0.1085505754971761,0.0293956412879421,0.1281064065071674,0.0076082864834488,0.6270775099698478,0.1822647451543797,0.154844592956088,0.3093047463916571,0.772217370818815,0.4687125435876673,0.7703596336009497,0.0016361480971691,0.0881249618425177,0.081326349754189,0.6393583988993864,0.00022206234346414493,0.7844099801524161,0.7829600975826386,0.2161101863186048,0.4075859034980986,0.9468118133785696,0.9289605390247028,0.5031400568470865,0.5135558953456592,0.3785706297976587,0.2307608368104082,0.5134731744885027,0.0029954328939454,0.1520282952079854,0.029388096315419,0.0298499487612365,0.2110723730491597,0.1747312511220182,0.7963079818806454,0.0482830153385219,6.0,11.0,5.0,3.0,2.0,2.0,7.0,3.0,2.0,4.0,11.0,6.0,1.0,4.0,2.0,6.0,11.0,3.0,3.0,6.0,2.0,6.0,3.0,4.0,2.0,8.0,42.0,11.0,4.0,16.0,2.0,5.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,3.0,6.0,3.0,8.0,1.0,10.0,2.0,1.0,2.0,5.0,6.0
3,EMCC,-0.5493181185351188,0.6289534657119171,True,0.5686344561496589,0.00018359505697831068,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k075_3.uai,0.33,0.0017816692348894,0.0852567179791334,0.5160440440419052,0.0302123432861102,0.5542830561583567,0.0220288340268505,0.045693261671563,0.0558188117220038,0.2027818803702935,0.3056956050772165,1932.0,21.0,92.0,4.0,82.0,86.0,43.0,37.0,32.0,43.0,66.0,84.0,47.0,63.0,53.0,55.0,300.0,35.0,54.0,91.0,69.0,300.0,48.0,0.2972865791160089,68.0,0.2499694066135179,76.0,0.5047545641963218,88.0,0.0868197191882776,0.4280735649003593,0.2688698365613307,0.0396523386144811,0.5888303962738302,11.0,0.611199802907645,0.1088467179000743,44.0,0.3993405443159424,0.3380160272876134,26.0,0.256457507803678,0.1163410990993147,84.0,0.0984731480826503,53.0,0.3339737072412123,49.0,0.0691797860711016,37.0,0.2773903379228131,0.0152048799292904,0.1346975542764118,30,EMCC,True,0.33,4,5.0,4,5.0,3319.0,0.0564806081043651,0.0697931274548693,0.0050726052815487,0.4719870979291398,0.1777938479828424,0.2828597526171794,0.0934062493246932,0.4282214315748902,0.1438079262016451,0.2214195981206723,0.1035804499126018,0.1854357267032638,0.0167995488624739,0.4830366251518576,0.4850357446148505,0.0551723791121379,0.0330024168315162,0.1520522235783258,0.0061066031814068,0.4973615594785345,0.1552480761466984,0.2097813405154295,0.1872836869112276,0.5478286328285702,0.6183623259651595,0.5406981294597566,0.0020646482581789,0.0800430401926373,0.0434892075056802,0.4672255551967368,0.00018359505697831068,0.6289534657119171,0.5519356742824082,0.1513935354408808,0.2534249453368442,0.6251106486746132,0.5827876667414502,0.359075930083254,0.4240280491455598,0.2242421077958239,0.2403855606538763,0.2946189859242804,0.0020537912315206,0.1569144021538009,0.0616577868485875,0.0328930381209242,0.1743555572945966,0.2852229913102557,0.5748924622433187,0.0408046438884183,34.0,29.0,86.0,32.0,71.0,50.0,40.0,60.0,94.0,46.0,31.0,50.0,85.0,52.0,50.0,80.0,95.0,74.0,57.0,95.0,69.0,85.0,70.0,61.0,21.0,90.0,44.0,43.0,40.0,65.0,300.0,91.0,90.0,39.0,24.0,96.0,50.0,29.0,49.0,45.0,70.0,80.0,38.0,99.0,87.0,67.0,51.0,94.0,77.0,22.0
4,EMCC,-0.575837493736352,0.0489742344343972,True,0.0061009507417558,0.0180138232264216,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k075_3.uai,0.348,0.0184825996374712,0.0196878944546596,0.0244584134557233,0.0300713244311405,0.0181254667634605,0.0281066454883817,0.0325248566501408,0.024348664247675,0.018029037349288,0.018024340419574,4825.0,80.0,86.0,3.0,71.0,64.0,44.0,52.0,58.0,54.0,63.0,50.0,53.0,66.0,65.0,300.0,75.0,300.0,62.0,82.0,65.0,300.0,300.0,0.0185859857827707,76.0,0.0280798153739023,300.0,0.0261973151544102,51.0,0.0240149403929067,0.0381584397751869,0.0376447240982369,0.0289723855393637,0.0373418210008906,9.0,0.0284205957455769,0.0212327953504983,57.0,0.0183280735040446,0.0183962358167285,66.0,0.0344400479024674,0.0262123496993043,71.0,0.0332523561775307,46.0,0.0302526234564691,300.0,0.0270777519001048,63.0,0.0199453601656148,0.0366829569401783,0.0303714447563922,30,EMCC,True,0.348,4,5.0,4,5.0,5507.0,0.0182450382313515,0.0180192794884772,0.0199380409249186,0.0188438011137965,0.018172387604009,0.0181301167363527,0.0239324576592533,0.029901650326307,0.0205214452787606,0.0188828309423685,0.0241438756199492,0.018027784155033,0.0286277019568878,0.0375359182292365,0.048837443973772,0.0296635825367732,0.0217180030337913,0.0187556510466174,0.0281980768627053,0.0217402728718717,0.0256226132621676,0.0370522829588736,0.0315819974036943,0.0196779670311018,0.0489742344343972,0.0278721063789224,0.0193036806591938,0.0315879868150237,0.0260384742188675,0.0182344503950222,0.0180138232264216,0.0188380111007907,0.0181016911150374,0.0218565737703545,0.0283946017829205,0.0330446062144121,0.0450064077328082,0.0334485672011964,0.0181501548369847,0.0253072942856418,0.0187598964836483,0.0351927324234435,0.0184780549946486,0.0228706135018432,0.0188357434242969,0.0198433548675132,0.0343849064467457,0.0181027854216957,0.0180761328607638,0.0336094573223183,86.0,65.0,67.0,57.0,63.0,48.0,50.0,87.0,92.0,52.0,87.0,78.0,51.0,64.0,88.0,78.0,84.0,69.0,45.0,82.0,87.0,80.0,74.0,54.0,82.0,84.0,66.0,84.0,66.0,47.0,89.0,62.0,78.0,64.0,69.0,83.0,91.0,87.0,47.0,55.0,44.0,71.0,71.0,85.0,63.0,63.0,300.0,84.0,70.0,69.0
5,EMCC,-0.5673835936884436,0.047168141550262,True,0.0226521400039214,0.0180380202401353,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k075_3.uai,0.396,0.0190378520342895,0.0199816736542728,0.0206071056512413,0.047168141550262,0.0181203593982749,0.0248679282615474,0.0304080731603042,0.0238203141050107,0.0180380202401353,0.0180885547795981,13810.0,300.0,244.0,4.0,196.0,300.0,300.0,300.0,197.0,300.0,300.0,300.0,206.0,236.0,300.0,161.0,300.0,300.0,167.0,119.0,136.0,201.0,152.0,0.0186390011664188,227.0,0.0261843113808693,172.0,0.0230579102783857,300.0,0.0244568949008294,0.0334203862282537,0.0263311623696486,0.0317178370851603,0.0392643155465379,10.0,0.0319467781821434,0.0254805541949679,300.0,0.0181552997027786,0.0182048105803677,238.0,0.0311268857966887,0.0279404931908279,122.0,0.0275266427402404,245.0,0.0277634310334148,300.0,0.0245566679222001,219.0,0.0201109158822957,0.0271133625764225,0.0238033421370465,30,EMCC,True,0.396,4,5.0,4,5.0,28226.0,0.0197939029000685,0.018349717463248,0.0195513094705926,0.0213160554472746,0.0194675377632506,0.0181141930479499,0.0222399270820569,0.0241294923044809,0.0206777771548227,0.019580386539566,0.0259198691997917,0.0181438683208798,0.0410748864431604,0.0380112654596277,0.0265028317296726,0.0304242083114779,0.0222961257745351,0.0186836488361591,0.0226064794653298,0.0243737326754984,0.023490374695413,0.0416078540841052,0.0275118472677873,0.0378672449258421,0.0467289594924087,0.0286595202315154,0.0205817332429289,0.0307316045129885,0.021106414221327,0.0182026123450585,0.0180385782215081,0.0234207674229372,0.0181446401089478,0.0221221901177747,0.0253840081575694,0.0467144495552687,0.0397828693081012,0.032164055111619,0.0181691007687201,0.0409194304695779,0.0184597587755345,0.0348510706271319,0.0187666696248889,0.0210642288343031,0.0185146614655317,0.0195362082782768,0.0327021966716217,0.0180656516018087,0.0181000870404609,0.0334342441718032,300.0,300.0,272.0,300.0,300.0,300.0,158.0,300.0,300.0,300.0,189.0,294.0,300.0,184.0,300.0,253.0,202.0,300.0,254.0,300.0,300.0,121.0,300.0,300.0,300.0,300.0,247.0,275.0,300.0,300.0,300.0,300.0,300.0,168.0,300.0,300.0,146.0,300.0,300.0,201.0,300.0,125.0,300.0,226.0,300.0,122.0,300.0,300.0,300.0,157.0
6,EMCC,-0.1179789898689001,0.0435150315285159,True,-0.0674228307919328,0.0180071725997834,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k075_3.uai,0.864,0.0180805915093492,0.0184959013582767,0.0181261156535006,0.0432909284802076,0.0180908321314575,0.0231041170889687,0.0283907538779229,0.0305355530804007,0.0180105050655499,0.0180210398752271,20686.0,300.0,300.0,4.0,300.0,300.0,300.0,273.0,253.0,300.0,300.0,300.0,300.0,281.0,300.0,219.0,300.0,300.0,214.0,219.0,250.0,300.0,236.0,0.018357922135122,264.0,0.0219924183934326,244.0,0.0211510656563362,300.0,0.0304880734072337,0.0211559031934884,0.0262860980020638,0.0316910399915196,0.0358992499322787,10.0,0.0223232717249128,0.0198073105196145,300.0,0.0180422056736735,0.0180351671506896,284.0,0.0197215444196396,0.0247408714388132,223.0,0.0331720558434578,279.0,0.0227167982914595,300.0,0.0189659744997505,300.0,0.0184587609767346,0.0238623531405536,0.0181008026392496,30,EMCC,True,0.864,4,5.0,4,5.0,37725.0,0.0197665737300611,0.01813017794807,0.0190765093085588,0.0191641057010839,0.0183037637676117,0.0417902137753982,0.039269124318875,0.0181001740308298,0.0214872586322211,0.0189978114832638,0.0200249835924748,0.0180966923768904,0.0402480788749864,0.0288363823990211,0.0412499138639901,0.0204913228841313,0.0246066978742745,0.0343144789341519,0.0185770606438563,0.0284784026306612,0.0193552079195583,0.0421454760390462,0.0385861521266381,0.0240725530037585,0.0434451962518698,0.033541508740674,0.0433405016192196,0.0380617421190052,0.0183832425806213,0.0372174598142163,0.0180703035868191,0.0378648656274191,0.0180283280676868,0.0184681432014775,0.0187843284802417,0.0405660900190322,0.0386844801060961,0.0348366893666614,0.0180071725997834,0.0435150315285159,0.0185950071603161,0.0292918742150693,0.0349057591602009,0.034931163784007,0.0181328025036938,0.0189927800309101,0.0424528278683604,0.018809637813617,0.0180904070046197,0.0353931620760252,300.0,300.0,300.0,300.0,300.0,300.0,300.0,299.0,300.0,300.0,283.0,300.0,300.0,270.0,300.0,274.0,300.0,300.0,299.0,281.0,300.0,300.0,300.0,282.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,218.0,300.0,300.0,244.0,300.0,241.0,300.0,300.0,242.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,233.0
7,EMCC,-0.1179789898689001,0.0435150315285159,True,-0.0674228307919328,0.0180071725997834,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k075_3.uai,0.864,0.0180805915093492,0.0184959013582767,0.0181261156535006,0.0432909284802076,0.0180908321314575,0.0231041170889687,0.0283907538779229,0.0305355530804007,0.0180105050655499,0.0180210398752271,20241.0,300.0,300.0,3.0,300.0,300.0,300.0,273.0,253.0,300.0,300.0,300.0,300.0,281.0,300.0,219.0,300.0,300.0,214.0,219.0,250.0,300.0,236.0,0.018357922135122,264.0,0.0219924183934326,244.0,0.0211510656563362,300.0,0.0304880734072337,0.0211559031934884,0.0262860980020638,0.0316910399915196,0.0358992499322787,10.0,0.0223232717249128,0.0198073105196145,300.0,0.0180422056736735,0.0180351671506896,284.0,0.0197215444196396,0.0247408714388132,223.0,0.0331720558434578,279.0,0.0227167982914595,300.0,0.0189659744997505,300.0,0.0184587609767346,0.0238623531405536,0.0181008026392496,30,EMCC,True,0.864,4,5.0,4,5.0,36509.0,0.0197665737300611,0.01813017794807,0.0190765093085588,0.0191641057010839,0.0183037637676117,0.0417902137753982,0.039269124318875,0.0181001740308298,0.0214872586322211,0.0189978114832638,0.0200249835924748,0.0180966923768904,0.0402480788749864,0.0288363823990211,0.0412499138639901,0.0204913228841313,0.0246066978742745,0.0343144789341519,0.0185770606438563,0.0284784026306612,0.0193552079195583,0.0421454760390462,0.0385861521266381,0.0240725530037585,0.0434451962518698,0.033541508740674,0.0433405016192196,0.0380617421190052,0.0183832425806213,0.0372174598142163,0.0180703035868191,0.0378648656274191,0.0180283280676868,0.0184681432014775,0.0187843284802417,0.0405660900190322,0.0386844801060961,0.0348366893666614,0.0180071725997834,0.0435150315285159,0.0185950071603161,0.0292918742150693,0.0349057591602009,0.034931163784007,0.0181328025036938,0.0189927800309101,0.0424528278683604,0.018809637813617,0.0180904070046197,0.0353931620760252,300.0,300.0,300.0,300.0,300.0,300.0,300.0,299.0,300.0,300.0,283.0,300.0,300.0,270.0,300.0,274.0,300.0,300.0,299.0,281.0,300.0,300.0,300.0,282.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,218.0,300.0,300.0,244.0,300.0,241.0,300.0,300.0,242.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,233.0
8,EMCC,-0.0860047292617372,0.0340000000000662,True,-0.085999998054168,0.0339905096798961,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k075_3.uai,0.88,0.0339999943454837,0.0339999986120886,0.034,0.0339993738604536,0.034,0.034,0.034,0.0339999999999424,0.034,0.034,24386.0,300.0,300.0,4.0,300.0,300.0,300.0,290.0,293.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,290.0,300.0,300.0,0.034,300.0,0.034,300.0,0.034,300.0,0.0339999999999999,0.034,0.034,0.033992594566878,0.0339991293829792,10.0,0.0339999829596322,0.034,300.0,0.034,0.034,300.0,0.034,0.034,300.0,0.0340000000000062,300.0,0.0339999999999972,300.0,0.034,300.0,0.034,0.034,0.034,30,EMCC,True,0.88,4,5.0,4,5.0,41604.0,0.0339999993942196,0.0339999997563596,0.034,0.0339999991021051,0.0339999990352869,0.0339999999999575,0.034,0.034,0.033999999725067,0.034,0.0339999999998023,0.0339999999999743,0.0339999994560194,0.0340000000000662,0.034,0.034,0.0339999999985287,0.033999999723111,0.034,0.0339999940618701,0.034,0.0339958756448789,0.034,0.0339999965755508,0.0339999919945322,0.0339999989236833,0.0339972544782394,0.0339999998887966,0.034,0.0339905096798961,0.0339999999071324,0.0339999999999999,0.034,0.034,0.034,0.0339999508657229,0.034,0.0339994636576913,0.0339999999999996,0.0339999999974592,0.0340000000000002,0.034,0.033999999999994,0.034,0.0340000000000075,0.034,0.0339999999672946,0.034,0.0339999999999955,0.0339999999925018,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
9,EMCC,-0.0860004262961341,0.0340887013832499,True,-0.0840048909835604,0.0339914341742108,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k075_3.uai,0.955,0.0339999969455741,0.0339999992034708,0.0339999970455894,0.0340000260751647,0.0339999994896321,0.0339999992960009,0.0340000148728573,0.0340001081239374,0.0339999994318801,0.0339999878726898,29344.0,300.0,300.0,4.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0339999995300585,300.0,0.0340028366434466,300.0,0.0340000322067701,300.0,0.0339999983770785,0.0339999999492117,0.034000006039847,0.0339914341742108,0.0340801143706356,10.0,0.0340056164707164,0.0339999953991526,300.0,0.0339999999784248,0.0340000001302138,300.0,0.0340000000544785,0.0340586466105099,300.0,0.0340000469896914,300.0,0.0339999869628821,300.0,0.0339999984565562,300.0,0.0339999999727943,0.0339999981854347,0.0340007958871543,30,EMCC,True,0.955,4,5.0,4,5.0,49747.0,0.0340005725772722,0.0340000002411348,0.0340003662337898,0.0339999687949651,0.0340003055983581,0.0340000003323597,0.0340415917412924,0.0339999989657703,0.034002500166785,0.0339997572307744,0.0340018507712812,0.0339999995943042,0.034000335712936,0.034000000141672,0.034000018384372,0.0340000176073566,0.0340887013832499,0.0340001662393804,0.0339999998091505,0.0340009563193968,0.0340000002716706,0.0340004050095111,0.0340000001198789,0.0339999989458933,0.0340000061955336,0.0340000729751163,0.0339999736068912,0.0339999552230901,0.0339999999415919,0.0339999984497301,0.0339999991419554,0.0339997993775862,0.0339999995535987,0.0339999979548883,0.0340000903407564,0.0339999773408632,0.0339999998985941,0.0340001915006933,0.0339999812107174,0.0340000046272551,0.0339999947676281,0.0339999276032267,0.0339999827975336,0.0339999996602854,0.0340204249659361,0.0339999993617427,0.0339999995604752,0.0339999967247549,0.0339999999585757,0.0339999417558517,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
