,2,1,0
0,1,0,1
1,1,1,0
2,1,0,1
3,1,1,0
4,1,1,0
5,1,1,0
6,1,0,1
7,1,1,0
8,1,1,0
9,1,0,1
10,1,1,0
11,1,1,1
12,1,0,1
13,1,1,0
14,1,1,0
15,1,0,1
16,1,1,0
17,1,1,0
18,1,1,0
19,1,1,0
20,1,1,0
21,1,0,1
22,1,1,0
23,1,1,0
24,1,0,1
25,1,1,1
26,1,0,1
27,1,1,0
28,1,1,0
29,1,1,0
30,1,1,0
31,1,0,1
32,1,1,0
33,1,0,1
34,1,1,0
35,1,1,0
36,1,0,1
37,1,1,0
38,1,1,0
39,1,1,0
40,1,0,1
41,1,1,0
42,1,1,0
43,1,1,0
44,1,1,0
45,1,1,0
46,1,1,0
47,1,1,0
48,1,1,0
49,1,1,0
50,1,1,0
51,1,1,0
52,1,1,0
53,1,1,0
54,1,1,0
55,1,1,0
56,1,1,0
57,1,1,0
58,1,1,0
59,1,1,0
60,1,1,0
61,1,1,0
62,1,0,1
63,1,1,0
64,1,1,0
65,1,1,0
66,1,0,1
67,1,1,0
68,1,0,1
69,1,1,0
70,1,1,0
71,1,1,0
72,1,0,1
73,1,1,0
74,1,0,1
75,1,1,0
76,1,0,1
77,0,1,0
78,1,1,0
79,1,0,1
80,1,1,0
81,1,0,1
82,1,1,0
83,1,0,1
84,1,1,0
85,1,0,1
86,1,1,0
87,1,0,1
88,1,1,0
89,1,1,0
90,1,1,0
91,1,1,0
92,1,1,1
93,1,1,0
94,1,1,0
95,1,1,0
96,1,0,1
97,1,1,0
98,1,1,0
99,1,1,0
100,1,1,0
101,1,1,0
102,1,1,0
103,1,1,0
104,1,1,0
105,1,1,0
106,1,1,0
107,1,1,1
108,1,1,0
109,0,1,0
110,1,1,0
111,1,0,1
112,1,1,0
113,1,1,0
114,1,0,1
115,1,1,0
116,1,1,0
117,1,1,0
118,1,1,1
119,1,1,0
120,1,1,0
121,1,1,0
122,0,1,0
123,1,1,0
124,1,1,0
125,1,0,1
126,1,1,0
127,1,1,0
128,1,1,0
129,1,1,0
130,1,1,0
131,1,1,0
132,1,1,0
133,1,1,0
134,0,1,0
135,1,0,1
136,1,1,0
137,1,0,1
138,1,1,0
139,1,1,0
140,1,1,0
141,1,1,0
142,1,1,0
143,1,1,1
144,1,1,0
145,1,1,0
146,1,1,0
147,1,0,1
148,1,1,0
149,1,1,0
150,1,1,0
151,1,0,1
152,0,0,0
153,1,1,0
154,1,0,1
155,1,1,0
156,1,1,0
157,1,1,0
158,1,1,0
159,1,1,0
160,0,1,0
161,1,1,0
162,1,1,0
163,1,1,0
164,1,1,0
165,1,1,0
166,1,1,0
167,1,0,1
168,1,0,1
169,1,1,0
170,1,1,0
171,1,1,0
172,1,1,0
173,1,1,0
174,1,1,0
175,1,1,0
176,1,1,0
177,1,1,0
178,1,1,0
179,1,1,0
180,1,1,0
181,1,1,0
182,1,1,0
183,1,0,1
184,0,1,0
185,0,1,0
186,1,1,0
187,1,1,0
188,1,0,1
189,1,1,0
190,1,0,1
191,1,1,0
192,1,0,1
193,1,1,0
194,0,1,0
195,1,1,0
196,1,1,0
197,1,1,0
198,1,0,1
199,1,1,0
200,1,1,0
201,1,0,1
202,1,1,0
203,1,1,0
204,1,1,0
205,1,1,0
206,1,1,0
207,1,1,0
208,1,1,0
209,1,0,1
210,1,1,0
211,1,1,0
212,1,0,1
213,1,1,0
214,1,1,0
215,1,0,1
216,1,0,1
217,1,0,1
218,1,1,0
219,1,1,0
220,1,1,0
221,1,1,0
222,1,1,0
223,1,0,1
224,1,1,0
225,1,0,1
226,1,1,0
227,1,0,1
228,1,1,0
229,1,1,0
230,1,1,0
231,1,1,0
232,1,1,0
233,1,1,0
234,1,1,0
235,1,1,0
236,1,1,0
237,1,0,1
238,1,1,0
239,0,1,0
240,1,1,0
241,1,1,0
242,1,1,0
243,1,1,0
244,1,1,0
245,1,0,1
246,1,1,0
247,1,1,0
248,1,1,0
249,1,0,1
250,1,1,0
251,1,1,0
252,1,0,1
253,1,1,0
254,0,1,0
255,1,1,0
256,1,1,0
257,1,0,1
258,1,1,0
259,1,1,0
260,1,1,0
261,1,1,0
262,1,1,0
263,1,1,0
264,1,1,0
265,1,1,0
266,1,1,0
267,1,1,0
268,1,1,0
269,1,1,0
270,1,0,1
271,1,0,1
272,1,1,0
273,1,0,1
274,0,1,0
275,1,0,1
276,1,1,0
277,1,1,0
278,1,1,0
279,1,0,1
280,1,1,0
281,0,1,0
282,1,0,1
283,1,0,1
284,1,1,0
285,1,0,1
286,1,1,0
287,1,1,0
288,0,1,0
289,1,1,0
290,1,0,1
291,1,1,0
292,1,1,0
293,1,0,1
294,1,1,0
295,1,1,0
296,1,1,0
297,1,1,0
298,1,0,1
299,1,1,0
300,1,1,0
301,1,1,0
302,0,1,0
303,1,1,0
304,1,1,0
305,1,1,0
306,1,1,0
307,1,1,0
308,1,1,1
309,1,1,0
310,1,1,0
311,0,1,0
312,1,1,0
313,1,1,0
314,1,0,1
315,1,0,1
316,1,1,0
317,1,0,1
318,1,1,0
319,1,1,0
320,1,1,0
321,1,1,0
322,1,1,0
323,1,0,1
324,1,1,0
325,0,1,0
326,1,1,0
327,1,1,0
328,0,1,0
329,1,1,0
330,1,1,0
331,1,1,0
332,1,1,0
333,1,1,0
334,1,1,0
335,1,0,1
336,1,1,1
337,1,1,0
338,1,1,0
339,1,1,0
340,1,1,0
341,1,1,0
342,1,1,0
343,1,1,0
344,1,1,0
345,1,1,0
346,1,0,1
347,1,1,0
348,1,1,0
349,1,1,0
350,1,1,0
351,1,0,1
352,1,1,0
353,1,1,0
354,0,1,0
355,1,1,0
356,1,1,0
357,1,1,0
358,1,1,0
359,1,0,1
360,1,1,0
361,1,1,0
362,1,0,1
363,1,1,0
364,1,1,0
365,1,0,1
366,1,1,0
367,1,1,0
368,1,0,1
369,1,1,0
370,1,1,1
371,1,0,1
372,1,1,0
373,1,1,0
374,1,1,0
375,1,1,0
376,1,1,0
377,1,1,0
378,1,1,0
379,1,0,1
380,1,0,1
381,1,1,0
382,1,1,0
383,1,0,1
384,1,1,0
385,1,1,0
386,1,1,0
387,1,1,0
388,1,0,1
389,1,0,1
390,1,1,0
391,1,0,1
392,1,1,0
393,1,1,0
394,1,0,1
395,1,1,0
396,1,1,0
397,1,1,0
398,1,1,0
399,1,0,1
400,0,1,0
401,0,0,1
402,1,1,0
403,1,0,1
404,1,1,0
405,1,1,0
406,1,1,0
407,1,1,0
408,1,1,0
409,1,1,0
410,1,1,0
411,1,0,1
412,1,1,0
413,1,1,0
414,1,0,1
415,1,0,1
416,1,1,0
417,1,0,1
418,1,1,0
419,1,1,0
420,1,1,0
421,1,1,0
422,1,1,0
423,1,1,0
424,1,1,0
425,1,1,0
426,1,1,0
427,1,1,0
428,1,1,0
429,1,0,1
430,1,1,0
431,1,1,0
432,1,1,0
433,1,0,1
434,1,1,0
435,1,0,1
436,1,1,0
437,1,1,0
438,1,1,0
439,1,1,0
440,1,1,0
441,1,1,0
442,1,1,0
443,1,1,0
444,1,1,0
445,1,0,1
446,1,1,0
447,1,1,0
448,1,1,0
449,1,1,0
450,1,1,0
451,1,1,0
452,1,1,0
453,1,1,0
454,1,0,1
455,1,1,0
456,1,0,1
457,1,1,0
458,1,1,0
459,1,0,1
460,1,1,0
461,1,0,1
462,1,1,0
463,0,1,0
464,1,0,1
465,1,1,0
466,1,0,1
467,0,1,0
468,1,1,0
469,1,1,0
470,1,1,0
471,1,1,0
472,1,1,0
473,1,1,0
474,1,0,1
475,1,1,0
476,1,0,1
477,1,1,0
478,1,1,0
479,1,1,1
480,1,0,1
481,1,1,0
482,1,1,0
483,1,1,0
484,1,1,0
485,1,1,0
486,1,1,0
487,1,1,0
488,1,1,0
489,1,1,0
490,1,1,0
491,1,1,0
492,1,1,0
493,1,1,1
494,1,1,0
495,1,1,0
496,1,1,0
497,1,1,0
498,1,1,0
499,1,1,0
500,1,1,0
501,1,1,0
502,1,1,0
503,1,1,0
504,1,1,0
505,1,1,0
506,1,0,1
507,1,1,0
508,1,0,1
509,1,1,1
510,1,0,1
511,1,1,0
512,1,0,1
513,1,1,0
514,1,1,0
515,1,1,0
516,1,1,0
517,1,1,0
518,1,0,1
519,1,1,0
520,1,1,0
521,1,0,1
522,1,1,0
523,1,1,0
524,1,1,0
525,1,0,1
526,1,0,1
527,1,1,0
528,1,1,0
529,1,1,0
530,1,1,0
531,1,1,0
532,1,1,0
533,1,0,1
534,1,1,0
535,1,1,0
536,1,1,0
537,1,1,0
538,1,1,0
539,1,1,0
540,1,1,0
541,1,0,1
542,1,1,0
543,1,1,1
544,1,0,1
545,1,0,1
546,1,0,1
547,0,0,0
548,1,1,0
549,1,1,0
550,1,1,0
551,0,1,0
552,1,0,1
553,1,1,0
554,1,1,0
555,1,1,0
556,1,1,0
557,1,1,0
558,1,0,1
559,1,1,0
560,1,1,1
561,1,1,0
562,1,1,0
563,1,0,1
564,1,1,0
565,1,1,0
566,1,1,0
567,1,1,0
568,1,1,0
569,1,0,1
570,1,1,0
571,1,0,1
572,1,1,0
573,1,1,0
574,1,1,0
575,1,0,1
576,1,1,0
577,1,0,1
578,1,1,0
579,1,0,1
580,1,1,0
581,1,1,0
582,1,1,0
583,1,1,0
584,1,1,0
585,1,1,0
586,1,1,0
587,1,0,1
588,1,1,0
589,1,0,1
590,1,1,0
591,1,1,0
592,1,1,0
593,0,1,0
594,1,1,0
595,1,1,0
596,1,1,0
597,1,1,0
598,1,1,0
599,1,1,0
600,1,1,0
601,1,1,0
602,1,0,1
603,1,0,1
604,1,1,0
605,1,0,1
606,1,1,0
607,0,1,0
608,1,1,0
609,1,1,1
610,1,1,0
611,1,1,0
612,1,0,1
613,1,1,0
614,1,0,1
615,1,1,0
616,1,1,0
617,1,1,0
618,1,0,1
619,1,1,0
620,1,1,0
621,1,1,0
622,1,1,0
623,1,1,0
624,1,1,0
625,1,1,0
626,1,1,0
627,1,1,0
628,1,0,1
629,1,1,0
630,1,0,1
631,1,1,1
632,1,1,0
633,1,1,0
634,1,1,0
635,1,1,0
636,1,1,0
637,1,0,1
638,1,1,0
639,1,1,0
640,1,1,0
641,1,1,0
642,1,1,0
643,1,1,1
644,1,1,0
645,1,1,0
646,1,1,0
647,1,0,1
648,0,0,0
649,1,0,1
650,1,1,1
651,1,1,0
652,1,1,0
653,1,1,0
654,1,1,0
655,0,1,0
656,1,1,0
657,1,1,0
658,1,1,0
659,1,1,0
660,1,1,0
661,1,1,0
662,1,1,0
663,1,1,0
664,0,1,0
665,1,1,0
666,1,1,1
667,1,1,0
668,1,0,1
669,1,1,0
670,1,1,0
671,0,1,0
672,1,1,0
673,0,1,0
674,1,1,0
675,1,1,0
676,1,0,1
677,1,0,1
678,1,1,0
679,1,1,0
680,1,0,1
681,1,1,0
682,1,1,0
683,1,1,0
684,1,1,0
685,1,1,0
686,1,1,0
687,1,0,1
688,1,1,0
689,1,0,1
690,1,1,0
691,1,1,0
692,1,1,0
693,1,0,1
694,1,1,0
695,1,1,0
696,1,1,0
697,1,1,0
698,1,1,0
699,1,1,0
700,1,1,0
701,1,1,0
702,1,1,0
703,1,1,1
704,1,0,1
705,1,1,0
706,1,1,0
707,1,1,0
708,1,1,1
709,1,1,0
710,1,1,0
711,1,1,0
712,1,1,0
713,1,1,0
714,1,1,0
715,1,1,0
716,1,1,0
717,1,1,0
718,1,1,0
719,1,1,0
720,1,0,1
721,1,0,1
722,1,1,0
723,1,0,1
724,1,1,0
725,1,1,0
726,1,1,0
727,1,1,1
728,1,1,0
729,1,1,0
730,1,1,0
731,1,1,1
732,1,0,1
733,1,1,0
734,1,1,0
735,1,0,1
736,1,1,0
737,1,1,0
738,1,0,1
739,1,1,0
740,1,1,0
741,1,1,0
742,1,1,0
743,0,1,0
744,1,1,0
745,1,1,0
746,1,1,0
747,1,1,0
748,1,1,0
749,1,1,0
750,1,1,0
751,1,1,0
752,1,1,0
753,1,0,1
754,1,1,0
755,1,0,1
756,1,0,1
757,1,0,1
758,1,1,0
759,1,1,0
760,1,0,1
761,1,1,0
762,1,0,1
763,1,1,0
764,1,1,0
765,1,1,0
766,1,1,0
767,1,0,1
768,1,1,0
769,0,1,0
770,1,1,1
771,1,1,0
772,1,1,0
773,1,1,0
774,1,0,1
775,1,1,0
776,1,1,0
777,1,1,0
778,1,1,0
779,1,0,1
780,1,1,0
781,1,1,0
782,1,0,1
783,1,1,0
784,1,1,0
785,1,0,1
786,1,1,0
787,1,1,0
788,1,0,1
789,1,1,0
790,1,1,0
791,1,1,0
792,1,1,0
793,1,1,0
794,1,1,0
795,1,1,0
796,1,1,0
797,0,1,0
798,1,1,0
799,1,1,0
800,1,1,0
801,1,1,0
802,1,1,0
803,1,1,0
804,1,1,0
805,1,1,0
806,1,1,0
807,1,1,0
808,1,1,0
809,1,1,0
810,1,0,1
811,1,1,0
812,1,1,0
813,1,1,0
814,1,0,1
815,1,1,0
816,1,1,0
817,1,1,0
818,1,1,0
819,1,1,0
820,1,1,0
821,1,0,1
822,1,1,0
823,1,0,1
824,1,1,0
825,1,1,0
826,1,1,0
827,1,0,1
828,1,1,0
829,1,1,0
830,1,0,1
831,1,1,0
832,1,1,0
833,1,1,0
834,1,1,0
835,1,1,0
836,1,1,0
837,1,1,0
838,1,1,0
839,1,1,0
840,1,1,0
841,1,1,0
842,1,1,0
843,0,1,0
844,1,1,0
845,1,1,0
846,1,1,0
847,1,0,1
848,1,1,0
849,1,1,0
850,1,1,0
851,1,1,0
852,0,1,0
853,1,1,0
854,1,0,1
855,1,1,0
856,1,1,0
857,1,1,0
858,1,1,0
859,1,1,0
860,1,1,0
861,0,1,0
862,1,0,1
863,1,0,1
864,1,1,0
865,1,1,0
866,1,0,1
867,1,1,0
868,1,1,0
869,1,1,0
870,1,1,0
