,3,2,1,0
0,1,1,1,1
1,1,1,0,1
2,0,1,1,1
3,0,1,0,1
4,1,1,0,1
5,1,1,0,1
6,1,1,0,1
7,0,1,0,0
8,1,1,0,1
9,0,1,1,1
10,0,1,1,1
11,0,1,1,1
12,1,1,0,1
13,0,1,1,1
14,1,1,0,1
15,0,1,1,1
16,0,1,0,1
17,0,1,0,1
18,0,1,0,1
19,1,1,0,1
20,1,1,1,1
21,1,1,0,1
22,1,1,1,1
23,0,1,1,1
24,0,1,1,1
25,1,1,0,1
26,0,1,0,1
27,0,1,0,1
28,1,1,0,1
29,1,1,0,1
30,0,1,0,1
31,0,1,1,1
32,1,1,1,1
33,1,1,0,1
34,1,1,0,1
35,0,1,1,1
36,0,1,1,1
37,1,1,1,1
38,0,1,1,1
39,0,1,0,1
40,0,1,0,1
41,0,1,0,1
42,1,1,0,1
43,1,1,1,1
44,1,1,1,1
45,0,1,1,1
46,1,1,0,1
47,1,1,0,1
48,1,1,1,1
49,0,1,1,0
50,1,1,1,1
51,1,1,0,1
52,1,1,1,1
53,1,1,0,1
54,1,0,1,0
55,1,1,1,1
56,1,1,1,1
57,1,1,1,1
58,1,1,1,1
59,0,1,1,1
60,1,1,1,1
61,0,1,0,1
62,1,1,0,1
63,1,1,1,1
64,1,1,0,1
65,1,1,1,0
66,0,1,0,1
67,1,1,0,1
68,1,1,1,1
69,1,1,1,1
70,1,1,1,1
71,0,1,0,0
72,1,1,0,1
73,0,1,1,1
74,1,1,0,1
75,1,1,1,1
76,1,1,0,1
77,0,1,1,1
78,1,1,1,0
79,1,1,1,0
80,1,1,0,0
81,0,1,1,1
82,0,1,0,1
83,1,1,1,1
84,1,1,0,1
85,0,1,1,1
86,1,1,0,1
87,1,1,0,1
88,1,1,0,1
89,0,1,0,1
90,1,1,0,1
91,0,1,1,1
92,1,1,0,1
93,0,1,1,0
94,1,1,1,1
95,1,1,1,1
96,1,1,1,0
97,1,1,0,1
98,1,1,1,1
99,1,1,1,1
100,0,1,0,1
101,1,1,0,1
102,1,1,0,1
103,1,1,0,1
104,0,1,0,1
105,0,1,0,1
106,0,1,1,1
107,1,1,0,1
108,1,1,1,1
109,0,1,0,1
110,1,1,1,1
111,1,1,0,1
112,0,1,0,1
113,1,1,0,1
114,0,1,0,0
115,0,1,0,1
116,1,1,0,0
117,1,1,0,1
118,1,1,0,1
119,1,1,0,1
120,1,1,0,1
121,1,1,0,1
122,1,1,1,1
123,0,1,0,1
124,0,1,0,1
125,0,1,1,1
126,0,1,0,1
127,1,1,1,1
128,0,1,0,1
129,1,1,1,1
130,1,1,1,1
131,1,1,0,1
132,1,1,0,1
133,1,1,1,1
134,1,1,1,1
135,1,1,1,1
136,1,1,0,0
137,1,1,1,1
138,0,1,0,1
139,0,1,1,1
140,1,1,1,1
141,1,1,1,1
142,1,1,1,1
143,1,1,1,1
144,1,1,0,1
145,1,1,1,0
146,0,1,0,1
147,0,1,0,1
148,0,1,1,1
149,1,1,0,1
150,0,1,1,1
151,0,1,0,1
152,1,1,1,1
153,0,1,0,1
154,1,1,0,1
155,1,1,1,1
156,0,1,1,1
157,1,1,0,1
158,0,1,1,1
159,0,1,1,1
160,1,1,0,1
161,1,1,0,1
162,1,1,1,1
163,1,1,1,0
164,1,1,0,1
165,0,1,1,1
166,1,1,0,1
167,1,1,1,1
168,1,1,0,1
169,1,1,0,1
170,1,1,0,1
171,1,1,0,1
172,1,1,0,1
173,0,1,1,1
174,1,1,1,1
175,0,1,1,1
176,1,1,0,1
177,1,1,1,0
178,0,1,0,1
179,0,1,1,1
180,1,1,1,1
181,0,1,0,1
182,1,1,0,1
183,0,1,1,1
184,0,1,1,1
185,1,1,1,1
186,1,1,1,0
187,0,1,1,1
188,0,1,0,1
189,0,1,0,0
190,0,1,0,1
191,1,1,0,1
192,0,1,1,0
193,1,1,1,1
194,0,1,0,1
195,1,1,1,1
196,1,1,0,1
197,0,1,1,1
198,1,1,0,1
199,0,1,0,1
200,1,1,1,1
201,0,1,1,1
202,1,1,0,1
203,0,1,1,1
204,1,1,1,1
205,1,1,0,0
206,1,1,0,1
207,1,1,0,1
208,1,1,1,0
209,1,1,0,1
210,1,1,1,1
211,1,1,1,0
212,0,1,0,1
213,1,1,0,1
214,1,1,0,1
215,1,1,0,1
216,1,1,0,1
217,0,1,0,1
218,0,1,1,1
219,0,1,1,1
220,0,1,1,1
221,1,1,0,1
222,1,1,1,1
223,0,1,0,0
224,0,1,1,1
225,1,1,0,1
226,0,1,0,1
227,1,1,1,1
228,1,1,0,1
229,1,1,0,1
230,0,1,1,1
231,0,1,1,0
232,0,1,1,1
