PNS,effect,cause,model
0.0747138207584534,0,3,triangolo_biassoft_8.uai
0.06040457490565574,0,3,triangolo_biassoft_161.uai
0.0698594601757746,0,3,triangolo_biassoft_160.uai
0.07500746948713638,0,3,triangolo_biassoft_176.uai
0.07637447016399458,0,3,triangolo_biassoft_162.uai
0.07042196425170791,0,3,triangolo_biassoft_200.uai
0.10017951267380076,0,3,triangolo_biassoft_188.uai
0.090794659850789,0,3,triangolo_biassoft_198.uai
0.11317978370507611,0,3,triangolo_biassoft_172.uai
0.06336419049438147,0,3,triangolo_biassoft_164.uai
0.08592393306836024,0,3,triangolo_biassoft_170.uai
0.10095925335405395,0,3,triangolo_biassoft_49.uai
0.08817095744870218,0,3,triangolo_biassoft_48.uai
0.0946452566264874,0,3,triangolo_biassoft_171.uai
0.05989432925555801,0,3,triangolo_biassoft_117.uai
0.08845459360739372,0,3,triangolo_biassoft_12.uai
0.07973871661330478,0,3,triangolo_biassoft_103.uai
0.07151763287368262,0,3,triangolo_biassoft_129.uai
0.07355835432088675,0,3,triangolo_biassoft_115.uai
0.06306132732254076,0,3,triangolo_biassoft_101.uai
0.05641230688690618,0,3,triangolo_biassoft_10.uai
0.08736379670872652,0,3,triangolo_biassoft_100.uai
0.05187729718245632,0,3,triangolo_biassoft_11.uai
0.08045364850365648,0,3,triangolo_biassoft_39.uai
0.06643365534810744,0,3,triangolo_biassoft_128.uai
0.07994270503884154,0,3,triangolo_biassoft_138.uai
0.05256107386786153,0,3,triangolo_biassoft_28.uai
0.09808619870836835,0,3,triangolo_biassoft_139.uai
0.09783310278997184,0,3,triangolo_biassoft_107.uai
0.04647156351692885,0,3,triangolo_biassoft_16.uai
0.07762461785644784,0,3,triangolo_biassoft_113.uai
0.06868853936661425,0,3,triangolo_biassoft_112.uai
0.06500166174045635,0,3,triangolo_biassoft_106.uai
0.08504141647684713,0,3,triangolo_biassoft_32.uai
0.06533818792699955,0,3,triangolo_biassoft_123.uai
0.09818273419178337,0,3,triangolo_biassoft_136.uai
0.06178663483031982,0,3,triangolo_biassoft_27.uai
0.09508071426717549,0,3,triangolo_biassoft_19.uai
0.07535666703761328,0,3,triangolo_biassoft_134.uai
0.09393165445441955,0,3,triangolo_biassoft_120.uai
0.09950289826087005,0,3,triangolo_biassoft_31.uai
0.07216485565480375,0,3,triangolo_biassoft_121.uai
0.10140747105389877,0,3,triangolo_biassoft_30.uai
0.07175620998747183,0,3,triangolo_biassoft_24.uai
0.06962833983012637,0,3,triangolo_biassoft_135.uai
0.082713425837882,0,3,triangolo_biassoft_131.uai
0.07086004793219045,0,3,triangolo_biassoft_20.uai
0.07421330932267989,0,3,triangolo_biassoft_34.uai
0.0746318017156214,0,3,triangolo_biassoft_125.uai
0.08083399179449863,0,3,triangolo_biassoft_119.uai
0.060414958339371244,0,3,triangolo_biassoft_118.uai
0.05853362261777729,0,3,triangolo_biassoft_35.uai
0.05561599958844682,0,3,triangolo_biassoft_124.uai
0.09507516386905127,0,3,triangolo_biassoft_130.uai
0.10415522169370602,0,3,triangolo_biassoft_21.uai
0.06252779591292543,0,3,triangolo_biassoft_126.uai
0.08597204785436952,0,3,triangolo_biassoft_37.uai
0.07445082988998825,0,3,triangolo_biassoft_23.uai
0.05357124605175312,0,3,triangolo_biassoft_127.uai
0.09436628505627728,0,3,triangolo_biassoft_36.uai
0.10886381375103837,0,3,triangolo_biassoft_1.uai
0.0533722785753857,0,3,triangolo_biassoft_168.uai
0.0841165116450414,0,3,triangolo_biassoft_45.uai
0.05457032484287275,0,3,triangolo_biassoft_154.uai
0.0634346687178188,0,3,triangolo_biassoft_155.uai
0.09137022209953094,0,3,triangolo_biassoft_169.uai
0.06753440539744981,0,3,triangolo_biassoft_0.uai
0.07863460894595986,0,3,triangolo_biassoft_2.uai
0.08662653637987966,0,3,triangolo_biassoft_157.uai
0.08177779521042645,0,3,triangolo_biassoft_142.uai
0.08341428796998318,0,3,triangolo_biassoft_156.uai
0.06363326252083563,0,3,triangolo_biassoft_3.uai
0.07881855799776763,0,3,triangolo_biassoft_152.uai
0.06912631881497747,0,3,triangolo_biassoft_146.uai
0.05658141395617504,0,3,triangolo_biassoft_191.uai
0.08627703283022418,0,3,triangolo_biassoft_185.uai
0.09070684083452792,0,3,triangolo_biassoft_190.uai
0.06751493752084918,0,3,triangolo_biassoft_147.uai
0.0701328127583633,0,3,triangolo_biassoft_153.uai
0.09097462222703963,0,3,triangolo_biassoft_6.uai
0.06279457795322611,0,3,triangolo_biassoft_145.uai
0.06891602711197324,0,3,triangolo_biassoft_151.uai
0.0679484249716385,0,3,triangolo_biassoft_40.uai
0.06256200306442909,0,3,triangolo_biassoft_179.uai
0.08274788010994537,0,3,triangolo_biassoft_186.uai
0.09364623668508817,0,3,triangolo_biassoft_193.uai
0.07859566258624734,0,3,triangolo_biassoft_178.uai
0.09082987694319833,0,3,triangolo_biassoft_150.uai
