method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,pns_11,pns_12,pns_10,pns_15,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,trajectory_size_19,trajectory_size_18,time_ace,trajectory_size_17,trajectory_size_16,trajectory_size_15,trajectory_size_14,trajectory_size_13,trajectory_size_12,trajectory_size_11,trajectory_size_10,trajectory_size_29,trajectory_size_28,trajectory_size_27,trajectory_size_26,trajectory_size_25,trajectory_size_24,trajectory_size_23,trajectory_size_22,trajectory_size_21,trajectory_size_20,trajectory_size_7,pns_22,trajectory_size_6,pns_23,trajectory_size_9,pns_20,trajectory_size_8,pns_21,pns_26,pns_27,pns_24,pns_25,time_pns,pns_8,pns_9,trajectory_size_1,pns_6,pns_28,trajectory_size_0,pns_7,pns_29,trajectory_size_3,pns_4,trajectory_size_2,pns_5,trajectory_size_5,pns_2,trajectory_size_4,pns_3,pns_0,pns_1
exact_data_based,0.42002306280000007,0.4755817038,false,0.42002306280000007,0.427261285,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k10_5.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMCC,0.4200261450719931,0.4756632781035881,false,0.42005618654609783,0.4277496215676564,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k10_5.uai,1.0,0.4558343916067055,0.4498255339592298,0.4389649350532125,0.44034755602095094,0.45052546563724777,0.473054874670446,0.43648332465247647,0.47415102060035696,0.4670986089321201,0.47536572857734816,13207.0,300,300,20.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.45268028258314524,300,0.4277496215676564,300,0.4743187110251082,300,0.4308154609330595,0.42780082880876386,0.4374395445365304,0.43643799508945613,0.45051655127813317,32.0,0.4756632781035881,0.436461549201893,300,0.44118738573509986,0.4341265022317387,300,0.43657770151249387,0.4354869884940428,300,0.4744079924214978,300,0.46701941804428504,300,0.4599325272633239,300,0.46278752384912486,0.47319266495033624,0.4491483863960482
EMCC,-0.6796013119192842,0.8916475902250292,true,0.8694328882225847,0.0024951463310555655,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k10_5.uai,0.0,0.3276966540194649,0.7121758376121488,0.8916475902250292,0.3454285321357247,0.1586301687952094,0.40136401294811275,0.10194364409105457,0.005810294928470807,0.4226371034071088,0.043982051814144434,98.0,2,1,4.0,5,5,3,1,3,13,2,6,11,5,3,6,1,6,2,3,3,3,4,0.5628513987657849,5,0.06752968384829089,11,0.152263295710253,8,0.01218256534268589,0.04844591722129731,0.5362432437249267,0.012652129444323633,0.2766634851875123,13.0,0.4981045158518434,0.02942551338527871,2,0.09543501340562047,0.14552601671329188,2,0.03601191087816378,0.014318930246896074,4,0.0024951463310555655,5,0.5186652613908338,12,0.2812727182203388,7,0.04743514044615962,0.07410032855078483,0.010218553113157992
EMCC,-0.6421996214346711,0.7117001084765782,true,0.5846524751188764,0.004981772813221394,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k10_5.uai,0.004,0.3283485111434427,0.7117001084765782,0.26364328326684217,0.3661131754531517,0.15144131765330363,0.3009708489767019,0.09248043574075858,0.004981772813221394,0.3719251920281307,0.04350673167597034,4682.0,300,300,4.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.6377147308761859,300,0.0671689319847969,300,0.1621181083616892,300,0.05353574652094864,0.03746421654437069,0.5070271248932295,0.019111754879440432,0.4230997959694058,12.0,0.5071555983089775,0.014339907730687822,300,0.05380300117742354,0.1428037597458507,300,0.046569461081099044,0.05576774635327463,300,0.006441306056927963,300,0.5247965239642433,300,0.28436754733462816,174,0.0407370611635406,0.23432371656701265,0.10968272063728994
EMCC,-0.3662223540352726,0.8034046496421171,true,0.7152986564973772,0.020578981245944143,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k10_5.uai,0.397,0.47404772633389985,0.8034046496421171,0.020578981245944143,0.4304041514280142,0.4577332178074671,0.12203778177971283,0.47279249069524576,0.04344459051389665,0.09925441753821157,0.4084032210171998,2261.0,46,55,2.0,300,47,60,51,51,67,54,64,52,53,41,56,56,59,61,61,40,64,54,0.7185222232449112,59,0.40379603241262585,49,0.39679964194467054,300,0.3880584043492484,0.10460007575983654,0.4968617964243124,0.03489249434274718,0.6069152761770618,9.0,0.6161404201282962,0.4135510736101407,73,0.2551129887306927,0.04359854017758035,55,0.12257615314806972,0.1881883368204281,42,0.2879283905700022,49,0.4768971521103831,51,0.38882737552665275,77,0.32672869682904354,0.44272801812028795,0.17247405034931879
EMCC,-0.44682356447224064,0.6640326630509099,true,0.5146797983519494,0.013043145994091928,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k10_5.uai,0.423,0.41533938068332793,0.6640326630509099,0.014719327658948057,0.42634187711077537,0.46656509738298524,0.10618563753888435,0.44172236702116285,0.11640359370357009,0.022570551412406104,0.4246398835695524,12222.0,300,76,2.0,300,300,133,287,300,235,300,300,300,300,300,300,282,300,68,166,159,300,300,0.6473358587166468,275,0.3926896842771962,145,0.21498382052758674,300,0.37446312447513275,0.15997130324308054,0.4241494591234505,0.03261773996451034,0.6104561311536202,9.0,0.6280084604466609,0.40478294194964703,300,0.3260732416214161,0.013043145994091928,300,0.13540361406330373,0.19521758143045806,300,0.29303536524415996,300,0.424876788097583,69,0.37226847311550054,300,0.32027228665470014,0.41941080907354245,0.18190255306679146
EMCC,-0.1686416561694251,0.6720761932518264,true,0.6076027135878271,0.0028009606388935885,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k10_5.uai,0.432,0.39441244120713315,0.6453018545232683,0.015440558620946246,0.3918238649976075,0.5354357233381076,0.15673470934570788,0.4589339421659673,0.3951125928142912,0.013726430490158599,0.3915070068333231,14036.0,130,119,3.0,300,198,184,211,300,300,158,300,300,300,300,300,177,300,117,154,96,300,300,0.5928273761686343,300,0.37538246931322444,300,0.6720761932518264,197,0.3881153360659192,0.19147164207348427,0.40343742234713004,0.0463574515300527,0.5308117069446405,9.0,0.6148038561610011,0.42479849792237506,300,0.4652484334168917,0.0028009606388935885,126,0.1827442963577931,0.19415529287273983,300,0.38231338900473494,111,0.4244275311150957,166,0.45363843965105477,86,0.487720728848288,0.4408491107221528,0.20671077609920585
EMCC,0.05621912279528546,0.605774003220855,true,0.4344504671789491,0.36671354674420265,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k10_5.uai,0.668,0.5388300240001037,0.5039745229289262,0.3794150724195843,0.47639740418128756,0.46552298168399825,0.4090752171779786,0.42478182572919976,0.40689977296174845,0.4465094236061226,0.6019979195443649,21335.0,300,162,3.0,300,195,238,300,300,300,179,300,164,300,300,300,300,300,300,300,168,300,300,0.5210458938420548,300,0.3764423065650717,300,0.4842345596977406,266,0.36671354674420265,0.4372873908321136,0.41448477050061083,0.37796777600058484,0.4844245020307195,9.0,0.605774003220855,0.4151109919390578,300,0.44533325877640006,0.3693875088623836,300,0.40299566002268206,0.37634424565511904,300,0.38189911790031117,275,0.45171080850403594,201,0.5443669914084756,300,0.402762903743637,0.409832131330651,0.39601993006230024
EMCC,0.05621912279528546,0.605774003220855,true,0.4344504671789491,0.36671354674420265,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k10_5.uai,0.668,0.5388300240001037,0.5039745229289262,0.3794150724195843,0.47639740418128756,0.46552298168399825,0.4090752171779786,0.42478182572919976,0.40689977296174845,0.4465094236061226,0.6019979195443649,21122.0,300,162,2.0,300,195,238,300,300,300,179,300,164,300,300,300,300,300,300,300,168,300,300,0.5210458938420548,300,0.3764423065650717,300,0.4842345596977406,266,0.36671354674420265,0.4372873908321136,0.41448477050061083,0.37796777600058484,0.4844245020307195,9.0,0.605774003220855,0.4151109919390578,300,0.44533325877640006,0.3693875088623836,300,0.40299566002268206,0.37634424565511904,300,0.38189911790031117,275,0.45171080850403594,201,0.5443669914084756,300,0.402762903743637,0.409832131330651,0.39601993006230024
EMCC,0.41975135378190626,0.47540323920390787,true,0.4201047140555367,0.4238511862166769,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo4_k10_5.uai,0.784,0.4558110114824379,0.4498142722942883,0.4338918924823453,0.44008330415800156,0.45052525165723867,0.46753136833329234,0.4364440085110646,0.46942516071356555,0.465386065285076,0.4753267942105179,28175.0,300,300,2.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.44845315224730115,300,0.4243034731531578,300,0.4742313908886089,300,0.42938186790766075,0.4238511862166769,0.43743661511093795,0.43153512500695385,0.45040042805378216,8.0,0.47540323920390787,0.43520027305042086,300,0.4407093281774039,0.4317388323098662,300,0.42972223026944634,0.4344296906509292,300,0.4741109965158218,300,0.4670071156863284,300,0.45817581672576213,300,0.45689093229208433,0.4732885634135828,0.46998328895413866
