method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,pns_11,pns_12,pns_10,pns_15,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,trajectory_size_19,trajectory_size_18,time_ace,trajectory_size_17,trajectory_size_16,trajectory_size_15,trajectory_size_14,trajectory_size_13,trajectory_size_12,trajectory_size_11,trajectory_size_10,trajectory_size_29,trajectory_size_28,trajectory_size_27,trajectory_size_26,trajectory_size_25,trajectory_size_24,trajectory_size_23,trajectory_size_22,trajectory_size_21,trajectory_size_20,trajectory_size_7,pns_22,trajectory_size_6,pns_23,trajectory_size_9,pns_20,trajectory_size_8,pns_21,pns_26,pns_27,pns_24,pns_25,time_pns,pns_8,pns_9,trajectory_size_1,pns_6,pns_28,trajectory_size_0,pns_7,pns_29,trajectory_size_3,pns_4,trajectory_size_2,pns_5,trajectory_size_5,pns_2,trajectory_size_4,pns_3,pns_0,pns_1
exact_data_based,-0.0250837662000003,0.0397657139,false,-0.0250837662000003,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k10_1.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMCC,-0.02508473222122487,0.036556245334833,false,-0.025084732220535755,0.003419874475937187,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k10_1.uai,1.0,0.034523030106112094,0.01450180857700814,0.01108602465005707,0.0036447587907486355,0.026573254056833875,0.007885825169841982,0.01937873204165176,0.011739514963905113,0.009831529099505739,0.02714075179977484,104803.0,246,224,16.0,260,257,250,300,300,261,300,258,300,251,300,211,300,300,300,265,208,300,300,0.03109527563203747,240,0.03275737441193438,261,0.034817671090099006,242,0.016549431612650097,0.003419874475937187,0.028865274172637994,0.014654543490538633,0.02737321309425757,37.0,0.014261879200330972,0.010761411094726706,300,0.011619937742414238,0.029900037436247993,213,0.02437731093555328,0.03550801395435821,300,0.02126181472083369,276,0.015314074714092836,259,0.03130714509685986,300,0.012269829770593568,0.025544239992195912,0.036556245334833
EMCC,-0.6293451460816446,0.6614313735353632,true,0.4127805431402647,3.355431745083888E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k10_1.uai,0.0,0.09471897187052536,3.355431745083888E-4,0.04850049081872719,0.02786535408973762,0.2746606895158804,0.11017383892475194,0.12729587537482825,0.02274537178922824,0.16023814009221146,0.31477471605533713,517.0,15,7,5.0,3,9,19,7,12,2,12,8,6,2,300,16,14,18,10,9,8,12,21,0.11996075124543301,3,0.039150834787809334,4,0.4095514817764089,16,0.6614313735353632,0.05916971651435898,0.025200764843442344,0.042179752518928415,0.0039095233953716,14.0,0.026892246296946417,0.008380792283277556,4,0.11837715355972325,0.24865414181740553,10,0.37818385266488264,0.03739933054278705,6,0.028914306326938245,16,0.15520865798224054,19,0.23107099873354564,12,0.08052431185128493,0.0056985864783019565,0.32208979736297005
EMCC,-0.146438401630284,0.35332551583302796,true,0.06728691666337594,0.002683611463882893,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k10_1.uai,0.489,0.23155907635553113,0.002683611463882893,0.08722557031481021,0.018024012021193154,0.06297322354856005,0.053965294634390176,0.03651143407201989,0.018386336225124568,0.22090178573818176,0.10897990204598859,14391.0,72,121,4.0,110,80,63,300,53,79,138,62,63,80,188,61,84,57,186,84,206,95,76,0.1027990133649023,68,0.08039210928332313,62,0.2870127446507605,72,0.35332551583302796,0.04742850442499717,0.07078734082462339,0.02987584858934109,0.03167109629746784,12.0,0.03961754134783953,0.007758677611538206,193,0.22175824721832338,0.20139906414551875,54,0.222959388622421,0.08714746199568521,63,0.057711022273393586,148,0.17669918971861576,53,0.23971876480516263,95,0.03165043410259069,0.003636315500809018,0.249481135216672
EMCC,-0.09591696261613258,0.11163671667606577,true,0.04486943909485275,0.0031879983421721656,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k10_1.uai,0.568,0.06901390667999105,0.02174016195561104,0.06532809429800694,0.028067127756227068,0.04267103798517985,0.03357113001099891,0.0031879983421721656,0.026672552053997482,0.08683680988905407,0.03067609932830155,76048.0,300,300,4.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.046778211299055183,300,0.032935669074755605,300,0.10836025490098641,300,0.11163671667606577,0.033473133658304365,0.02541803440594885,0.025423508766717118,0.025400469590638734,11.0,0.024310408315888904,0.013295147437159111,300,0.08371404919070491,0.08366621548719513,300,0.05418329956774087,0.0660967573493283,300,0.03464163268213999,300,0.08079972116951896,300,0.06819643085204555,300,0.05156855254857973,0.04048485656109051,0.08873967542076897
EMCC,-0.025519604336248447,0.03381631868458627,true,-0.02549970162199522,0.004270895222695839,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k10_1.uai,0.586,0.02403091613670817,0.007061892248260266,0.028713695025731407,0.014475217707018956,0.007580453137955404,0.008386364333061329,0.026079969096778288,0.007418577813834805,0.028880642687793466,0.023195417215293716,109173.0,300,300,4.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.026598334899340936,300,0.009121181208468769,300,0.03192845029476082,300,0.03381631868458627,0.01489226194984769,0.008933427145629516,0.006439584822548596,0.007519132699221381,11.0,0.01357761305769279,0.005901243246198549,300,0.03309418203812084,0.029791246573788732,300,0.023426634722651343,0.026969284595225997,300,0.01595631250904795,300,0.021656163796596378,300,0.020152127353507323,300,0.004270895222695839,0.006786390448392365,0.02999417432240091
EMCC,-0.028070004281411154,0.03429508957628144,true,-0.028055009602387715,0.004832337254903586,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k10_1.uai,0.9,0.024395018427752886,0.0075294878948400645,0.03213183327929971,0.016465921167302007,0.007771097969620606,0.008920099302331522,0.029574688633122403,0.007755755329115843,0.02939690951179535,0.02354765681005913,144126.0,300,300,4.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.0251551173263796,300,0.009379714331516686,300,0.03221339824235513,300,0.03429508957628144,0.015920965643644452,0.009575121858540066,0.007391579800547336,0.007860113500612206,19.0,0.01665574084639148,0.006151334843069384,300,0.03334241748858466,0.03060184848622457,300,0.02392075185965816,0.03050409747652591,300,0.017026277481487866,300,0.02208463057882505,300,0.02032402994446681,300,0.004832337254903586,0.00715729462308974,0.030540714318662655
EMCC,-0.02219456385768248,0.029684429413187916,true,-0.022191312154328235,0.004705936983393766,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k10_1.uai,0.902,0.02147365204275726,0.00696126765201445,0.02806200985917032,0.015172865089389632,0.007164555431590538,0.00833764136896009,0.026092433296375638,0.007174911441242567,0.02572247454317125,0.020569794106025767,155194.0,300,300,4.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.02150575413638335,300,0.0086132278532874,300,0.028007270777555514,300,0.029684429413187916,0.014480427534919384,0.00873431252423286,0.006994803144029878,0.007249361281006851,11.0,0.015140163613245227,0.005229451749746078,300,0.028902901697471353,0.026748832991240302,300,0.02119517864956674,0.02670908373798702,300,0.015178120574606985,300,0.01954304176929568,300,0.017977998408755684,300,0.004705936983393766,0.006673082228077969,0.026674460951317522
EMCC,-0.029588416762073688,0.039176205462751884,true,-0.029588398000813254,0.00675305316793284,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k10_1.uai,0.974,0.027675327920161117,0.00923761400343012,0.03844597020809723,0.02007641152056975,0.009447633879964038,0.010725553658121088,0.03670253325018659,0.009449087900497281,0.0333755803017072,0.026773050132629615,182598.0,265,300,3.0,300,258,300,300,275,295,300,300,300,300,300,255,250,253,300,298,300,300,300,0.026315239814457547,300,0.011330532259533354,300,0.0358867076146949,300,0.039176205462751884,0.0180672706506566,0.01256269033731827,0.009335920494537018,0.009786731992544442,10.0,0.02045713440360877,0.0071135601773251,300,0.03754393375571451,0.034844222430319385,278,0.026622362646874544,0.035811687837021204,300,0.01799941129105192,217,0.025720930641022738,300,0.021910634497335917,213,0.00675305316793284,0.009068555771947059,0.03507335191817799
EMCC,-0.02524729174013729,0.039512322038103696,true,-0.025247286584219486,0.006399163193813078,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k10_1.uai,0.993,0.0285391654734028,0.010724864663438676,0.03869465232851742,0.020394017572512215,0.0109286618043395,0.011529839383779638,0.03664641788886721,0.010932399191726753,0.034014218559166254,0.027573478923206475,211581.0,270,300,4.0,300,254,298,300,241,298,300,300,300,300,300,263,254,249,300,299,300,300,300,0.0245775347126125,300,0.012759041660663814,300,0.03640547665581746,264,0.039512322038103696,0.018914390439706365,0.01399490873754903,0.010665091607040956,0.01127609732197829,10.0,0.021275288296207017,0.006399163193813078,300,0.037998738935418955,0.03544299490203173,288,0.02768816605685049,0.036137549853861264,246,0.019222346973117796,218,0.026637652444527496,295,0.022930057166414244,215,0.006920287635602632,0.010536009017943583,0.03565178943654666
EMCC,-0.025084735260349045,0.03951881899179681,true,-0.025084732212488525,0.006310445468676694,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k10_1.uai,1.0,0.0285189499932644,0.010756908278736484,0.03869501900849985,0.020359689647765255,0.010956960420384536,0.01129272839539106,0.03660922725274257,0.010963949615854715,0.03397086180266752,0.02743779859495074,226230.0,256,300,4.0,300,250,287,300,246,285,300,300,300,300,300,237,240,246,289,287,300,300,300,0.023803555909259595,300,0.012800938274638091,300,0.036329750036091846,257,0.03951881899179681,0.018859418091231935,0.014058278203098757,0.010598037753055385,0.011316521808755144,11.0,0.02131371787273826,0.006310445468676694,300,0.037935010629847374,0.035448920297627404,274,0.027684232494013066,0.03613770399188822,242,0.01920333135290441,212,0.026709933374946336,281,0.022764315933830024,205,0.006426416655026327,0.010559825954019888,0.03567038040404617
