method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,pns_11,pns_12,pns_10,pns_15,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,trajectory_size_19,trajectory_size_18,time_ace,trajectory_size_17,trajectory_size_16,trajectory_size_15,trajectory_size_14,trajectory_size_13,trajectory_size_12,trajectory_size_11,trajectory_size_10,trajectory_size_29,trajectory_size_28,trajectory_size_27,trajectory_size_26,trajectory_size_25,trajectory_size_24,trajectory_size_23,trajectory_size_22,trajectory_size_21,trajectory_size_20,trajectory_size_7,pns_22,trajectory_size_6,pns_23,trajectory_size_9,pns_20,trajectory_size_8,pns_21,pns_26,pns_27,pns_24,pns_25,time_pns,pns_8,pns_9,trajectory_size_1,pns_6,pns_28,trajectory_size_0,pns_7,pns_29,trajectory_size_3,pns_4,trajectory_size_2,pns_5,trajectory_size_5,pns_2,trajectory_size_4,pns_3,pns_0,pns_1
exact_data_based,0.0,2.76375972723E-4,false,0.0,4.546435116299999E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k10_4.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMCC,-3.2281910111731094E-6,3.813540772842098E-4,false,3.6848054717486534E-5,5.307541263010318E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k10_4.uai,1.0,2.1076297190656627E-4,7.5116675481692E-5,2.2097467074870367E-5,8.492573554919636E-5,1.9909772728106276E-5,3.340457201640922E-4,3.813540772842098E-4,1.5802253209199092E-4,1.1724744990557693E-4,1.4415121250639995E-4,47693.0,300,300,18.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,5.307541263010318E-6,300,1.1331235200967422E-4,300,1.1760826920289805E-5,300,7.281453651359233E-5,3.388551600793188E-4,2.6841866664494652E-5,1.7458111809417118E-4,2.94788624569297E-4,49.0,4.0071433467835705E-5,3.155592392380602E-4,300,1.413129936985271E-4,1.1682858504922188E-4,300,1.4970463550537948E-4,1.0136886226040284E-4,300,2.560522486903869E-4,300,4.788935246599463E-5,300,5.682307793848544E-5,300,2.131076268527528E-4,1.0187347551203077E-4,2.904027362762668E-5
EMCC,-0.23542253809624936,0.3034525007178461,true,0.2223508545190649,8.889572304989099E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k10_4.uai,0.0,1.1536190036046741E-4,1.5313173078980718E-4,0.3034525007178461,0.008370661509074636,0.19662567710792106,0.20941902485805,0.0012424579050409799,0.2044787936870402,0.023950425266168102,0.0404557000362787,308.0,11,5,6.0,12,3,21,4,15,12,9,6,10,3,8,14,6,10,24,11,7,6,5,3.052728289581356E-5,4,0.004891870183119097,4,0.0022690386707024065,5,7.552579842064654E-5,0.1933031261719594,1.1169927615707683E-7,0.039105607038504756,0.0016967644421593867,21.0,4.800831923588509E-4,0.08575211293224828,300,0.0037595139021992198,0.050160875054781534,3,0.044380452123081254,0.0037735613203191904,24,0.025460296206346576,23,8.889572304989099E-8,9,0.023296301223177527,2,0.06441370942976328,0.19073291556628244,1.2663351283457355E-4
EMCC,-0.05630109759461022,0.2316242691405603,true,0.15584375162332875,1.2040687553632731E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k10_4.uai,0.375,1.7931225059205714E-4,1.2567768469531508E-4,0.07728498293881095,0.00279977628694338,0.2316242691405603,0.037599773665137594,0.006390076754440794,0.008982633438728465,0.01284742177376999,0.02287219050528083,6737.0,71,63,4.0,56,73,74,80,69,73,300,79,71,84,82,71,76,72,70,300,85,76,62,8.950407836315982E-6,79,0.0016162409519795407,82,0.0034622033957752425,83,3.487833834444767E-5,0.017137098368536906,4.725963150367246E-8,0.07437545261205553,0.0010143391068250095,17.0,4.571882592756439E-4,0.07337667497141526,76,0.0011487618940042978,0.0031657989843572026,80,0.006816851589944805,5.446052740586677E-4,69,0.022978279724149307,71,1.2040687553632731E-8,68,0.010105319683562198,67,0.019125178462361475,0.05618234587093017,2.3027736173922931E-4
EMCC,-0.13339583778963615,0.24178293934392472,true,0.15795267360829324,1.8406230041743458E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k10_4.uai,0.382,1.927957287345711E-4,3.1175752757311526E-4,0.06618788542550968,0.004541884988346547,0.24178293934392472,0.027882586123839093,0.006633568157006148,0.007902940440036907,0.013113186112617137,0.027982020939644588,10084.0,81,83,4.0,84,79,83,85,80,81,80,85,82,80,85,82,80,81,85,84,87,75,82,1.0886264571897848E-5,84,0.0014159803402599928,80,0.00453497545547809,82,5.7206466340432776E-5,0.016260684068176063,1.2575237055447763E-7,0.007226678841066628,9.439580588632805E-5,15.0,5.136697815597978E-4,0.13524448445349982,79,1.242716732575354E-4,0.0029705251244499225,84,0.008128371114939095,3.428479063637244E-4,84,0.028022091428446094,84,1.8406230041743458E-8,84,0.004178719093923278,300,0.014223941955063393,0.07507977464945302,1.095318215255798E-4
EMCC,-2.2720726443981043E-4,0.018102520184368465,true,0.0070550185777301655,3.6050415517860437E-9,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k10_4.uai,0.562,2.6599524375123503E-5,1.0729278253536457E-4,0.016245183152640015,0.014843337300247561,0.018102520184368465,0.015282988293497907,4.530411690153423E-4,6.092032885113869E-4,0.016233529559094437,0.005210671690566032,69422.0,300,300,6.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,3.154660614934533E-5,300,6.502146108539121E-5,300,4.3878501849524355E-4,300,1.0127495337832436E-5,3.0103153633197205E-4,1.5929989290568546E-6,0.012044412880426916,0.010259843203101318,22.0,6.027387483526614E-4,0.010301455709512432,300,3.770011415581204E-4,0.0018964949341918086,300,8.635664222626675E-5,2.841537015394325E-4,300,0.002887612893863037,300,3.6050415517860437E-9,300,0.005907874973743243,300,0.003754722289825001,0.015354348896565442,5.869386676868118E-4
EMCC,-1.7513840279381743E-4,0.002625303732212713,true,0.0011557683171377064,3.919019002139534E-9,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k10_4.uai,0.854,2.3240531516518726E-5,4.0031695374122165E-5,0.001008844286069642,7.657274180086275E-4,0.002625303732212713,0.0010558789153177837,6.977082319919446E-5,3.066144576587341E-4,0.0013011425424336316,0.0010833989843912644,81610.0,300,300,4.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,2.0802198964501912E-5,300,6.356803517773953E-5,300,2.3471494357945347E-4,300,2.0692529462285183E-5,2.8496367876203074E-4,1.6421814936497228E-6,0.002551791013186972,5.396108230569902E-4,15.0,1.038280219754905E-4,5.7125003420386E-4,300,1.8987788592558482E-4,3.3406322274636855E-4,300,7.850860441938743E-5,1.4049024530329754E-4,300,4.4125152017269786E-4,300,3.919019002139534E-9,300,0.0010025818757878457,300,8.89877083018723E-4,0.0023959790391457603,1.3982884670582743E-4
EMCC,-4.683502512592419E-6,3.9111558551990544E-4,true,2.7669824494647166E-5,2.909887122712687E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k10_4.uai,0.994,4.02111122385816E-5,1.2868804127365267E-5,2.726606360461164E-4,3.216015522198047E-4,3.861685069451857E-4,3.3380123827165604E-4,1.0398698090968628E-4,3.3438554565449867E-4,1.8606145535867796E-4,3.3176080216016767E-4,101091.0,300,300,6.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,3.418725800134414E-5,300,1.5273610112039488E-4,300,3.0473426036553775E-4,300,4.9884449134463215E-5,3.4240693205666537E-4,2.663466926434945E-5,3.43809449476815E-4,2.4752923767454315E-4,21.0,1.2263274871358813E-4,2.109402000730653E-4,300,1.9384065291671714E-4,1.1957689661638239E-4,300,1.7226601960487577E-4,1.0429740216815241E-4,300,1.6350508176570409E-4,300,2.909887122712687E-7,300,2.6184477494403513E-5,300,3.1984612650741824E-4,3.9111558551990544E-4,5.332962486983558E-5
EMCC,-4.3760526180491865E-6,3.899782944916237E-4,true,2.833812888169973E-5,2.806314897176607E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k10_4.uai,0.996,4.230777865283209E-5,1.2588746223020044E-5,2.723684226832678E-4,3.210430650020553E-4,3.850088828554469E-4,3.1674405822939124E-4,9.598784052099292E-5,3.295284052919627E-4,1.878254926292898E-4,3.289445835440253E-4,106188.0,300,300,4.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,3.425852308499512E-5,300,1.524673160018207E-4,300,2.883791063934153E-4,300,5.1697083195292706E-5,3.417566379463116E-4,2.6679749785210047E-5,2.8134045696388745E-4,2.024049248424535E-4,15.0,1.2212581369457442E-4,2.0967720238510617E-4,300,1.59120194681834E-4,1.1665195180631765E-4,300,1.718607882262566E-4,1.0137811170887581E-4,300,1.4562088848601312E-4,300,2.806314897176607E-7,300,2.50473819102611E-5,300,3.189933601506167E-4,3.899782944916237E-4,5.235318125356094E-5
EMCC,-4.489242245386826E-6,3.8915430312811555E-4,true,2.789322041374387E-5,2.8281950114215656E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo6_k10_4.uai,0.996,4.136387683980817E-5,1.2770923612541359E-5,2.7179746552371696E-4,3.21044587323746E-4,3.842241870188023E-4,3.234024826427491E-4,9.821721581676951E-5,3.303168309229127E-4,1.864124458150045E-4,3.2908949407932825E-4,105217.0,300,300,4.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,3.451934023720664E-5,300,1.5260831818827555E-4,300,2.946394432732021E-4,300,5.077945248247009E-5,3.4102038818899054E-4,2.701508645791038E-5,3.095558821240892E-4,2.2439729817109988E-4,15.0,1.2204969357964152E-4,2.095102537486154E-4,300,1.7912900170445855E-4,1.1740097927523597E-4,300,1.713921354592892E-4,1.0209042083173036E-4,300,1.524429099312842E-4,300,2.8281950114215656E-7,300,2.5641442475148224E-5,300,3.183290302875625E-4,3.8915430312811555E-4,5.287778519595073E-5
