method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,pns_11,pns_12,pns_10,pns_15,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,trajectory_size_19,trajectory_size_18,time_ace,trajectory_size_17,trajectory_size_16,trajectory_size_15,trajectory_size_14,trajectory_size_13,trajectory_size_12,trajectory_size_11,trajectory_size_10,trajectory_size_29,trajectory_size_28,trajectory_size_27,trajectory_size_26,trajectory_size_25,trajectory_size_24,trajectory_size_23,trajectory_size_22,trajectory_size_21,trajectory_size_20,trajectory_size_7,pns_22,trajectory_size_6,pns_23,trajectory_size_9,pns_20,trajectory_size_8,pns_21,pns_26,pns_27,pns_24,pns_25,time_pns,pns_8,pns_9,trajectory_size_1,pns_6,pns_28,trajectory_size_0,pns_7,pns_29,trajectory_size_3,pns_4,trajectory_size_2,pns_5,trajectory_size_5,pns_2,trajectory_size_4,pns_3,pns_0,pns_1
exact_data_based,-0.19378550743999995,0.12963786025600002,false,-0.19378550743999995,0.0033932253040000007,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo6_k075_5.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMCC,-0.19765189875602673,0.14273095286131146,false,-0.14206202498871576,0.02092980175178499,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo6_k075_5.uai,1.0,0.03581777742040908,0.091177805724297,0.11752738251667097,0.09866444366195021,0.10179691055957144,0.1395564241047556,0.11495683080560906,0.0909006208175327,0.058227463065538526,0.0487217391587212,293708.0,300,300,21.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.13074510325812128,300,0.08211253485341705,300,0.11873955106642192,300,0.09773506289258119,0.08318777233415978,0.02092980175178499,0.06709980030433554,0.0356550424530457,50.0,0.12105968450875229,0.10282980654661268,300,0.14273095286131146,0.13042682413082152,300,0.08495931072129262,0.09533918649324424,300,0.06644191025085333,300,0.10100114212139534,300,0.076865447210165,300,0.1303410309151756,0.0721139362826188,0.09035054937093079
EMCC,-0.9341750223343244,0.542802127053785,true,0.5304242457826616,2.509716245139121E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo6_k075_5.uai,0.0,0.07665296754391575,0.03467655378766354,0.018015100006423285,0.049701393439787245,0.18568198927234075,0.08047187363196605,0.08284602200299149,0.48059568574073386,0.007434655477790373,0.010123702759358451,1173.0,9,2,9.0,3,26,12,15,12,42,15,4,12,20,14,3,300,91,56,6,18,3,14,0.07449494263831,5,0.07360648370656578,15,0.075000534916754,7,0.542802127053785,0.07116158459794236,0.24080667300939995,0.1628008643067117,2.509716245139121E-4,23.0,0.04812078421138177,0.2829222782682175,13,0.15770634760416502,0.18639069855311885,9,0.030752993570644184,0.02293893648069715,300,0.003685142119741581,7,0.003128852769973529,16,0.2651280473237939,4,0.1204087945027603,0.0030028647736844126,0.4338585296926408
EMCC,-0.8851179891021681,0.6756079032461065,true,0.6731792615425318,3.631517008141803E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo6_k075_5.uai,0.016,0.15280375436707927,0.04145148312308013,0.16600657439934943,0.03579964616570301,0.23987216702249037,0.1120220955795869,0.07792159734477416,0.5852569612350409,0.009101099507068255,0.015497656329228796,105571.0,300,300,8.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.3670945305568603,300,0.3955708377718098,300,0.058412748603675686,300,0.6756079032461065,0.25791258126183825,0.4498412054014149,0.1811303325736101,3.631517008141803E-4,31.0,0.060156476996064565,0.29946810970272036,300,0.12025882731841406,0.2672046973395734,300,0.06105998753641284,0.01312393363838818,300,0.005148113392962432,300,0.002888879128777253,300,0.3650478018886516,300,0.13264738974335652,0.010178597373065909,0.46153551859417846
EMCC,-0.879879633957304,0.6842922018220239,true,0.6825838261289287,3.3044370808221405E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo6_k075_5.uai,0.018,0.36062040057247574,0.07256065514231132,0.16238292744220978,0.028513813194266838,0.25008341202213813,0.10272947092449301,0.057172840400396024,0.6014851027386295,0.019063882192841542,0.01801910399722982,119001.0,300,300,7.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.5928223205766668,300,0.28343250018655003,300,0.06285606576353127,300,0.6842922018220239,0.5650120527595155,0.5000196346901017,0.22918249399568774,3.3044370808221405E-4,20.0,0.05975791723407457,0.48629408011874553,300,0.09177314708525702,0.41775425393871995,300,0.0707033990408368,0.015757426644488204,300,0.006439236056251059,300,0.002509668583665419,300,0.39777732367633234,300,0.13912705766988107,0.016762675911326724,0.47807128059085013
EMCC,-0.8437649631279762,0.4260374652396888,true,0.40900408209680994,0.0147511114892594,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo6_k075_5.uai,0.13,0.0147511114892594,0.07326866036314905,0.10521073640679553,0.026024103714186304,0.10937402268200166,0.0577258306909349,0.3168226908865762,0.4260374652396888,0.0656932414124938,0.05282358350164405,199970.0,300,300,7.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.11427451285813489,300,0.18506632738355427,300,0.058975327023041285,300,0.3422567714337018,0.09848199825585453,0.23615223294712004,0.08308150657738492,0.03881176243400563,21.0,0.054538624328160624,0.10021624301061549,300,0.1277850142007063,0.1162951275478569,300,0.15747768435788248,0.017284352959048288,300,0.032495651949557024,300,0.07906255550449803,300,0.14141461259535218,300,0.08592821181729035,0.05526247774126717,0.10579829688396777
EMCC,-0.29031739787982935,0.587302554480828,true,0.5577930618053051,0.013160079110649753,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo6_k075_5.uai,0.16,0.034311941133924675,0.013160079110649753,0.11815358567893569,0.09412355282986481,0.09243620650714969,0.06972740809570259,0.13956734900515533,0.10768420645921463,0.10768670573398138,0.05372805816029456,267847.0,300,300,7.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.07047742568928286,300,0.07713606857130716,300,0.1127785435358468,300,0.2703236804467134,0.05548077828670726,0.05294527160989494,0.05403516729683785,0.045457151749868356,20.0,0.02917163592400278,0.08405439984511151,300,0.08757831976614174,0.15482279611742888,300,0.08234061430618458,0.0873776983052281,300,0.031983735240290564,300,0.04165595945554513,300,0.10369412644913796,300,0.06517337790646975,0.587302554480828,0.11583245835783895
EMCC,-0.1898315907999501,0.12613264499410415,true,-0.12677761547279304,0.0103566705390437,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo6_k075_5.uai,0.825,0.11712256797641973,0.025160755588947134,0.12613264499410415,0.11762827293701685,0.1007006988615778,0.055019190119771424,0.11231467021487798,0.10598887901053142,0.10524757658629257,0.06709543793088364,361309.0,300,300,7.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.07125103317491764,300,0.10893839369609429,300,0.11940006088495556,300,0.11920563836214565,0.03506553091847972,0.04451060918815601,0.05391733481806396,0.03531115230643492,21.0,0.0103566705390437,0.0746027379814677,300,0.09316978370029874,0.1185481775885126,300,0.08626156124937999,0.11725897600477023,300,0.030792084173193783,300,0.04573541489470981,300,0.11048516144279627,300,0.07972947981615218,0.057222244759307976,0.1187853268864696
EMCC,-0.1825653809926983,0.13002116627834143,true,-0.11938409496294755,0.010411598759479373,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo6_k075_5.uai,0.97,0.12124699477144553,0.02672735402361227,0.13002116627834143,0.12183544522598139,0.1041691097274729,0.05519917452931738,0.11548004968886777,0.1095859662586626,0.1097798831743394,0.06950141489258134,459807.0,300,300,7.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.07446845681133625,300,0.11330504362925488,300,0.12366947160877634,300,0.12173318885335754,0.035422547177431686,0.04591337904164278,0.05546705172883382,0.03618372289639746,20.0,0.010411598759479373,0.07844864690398562,300,0.09617877263797399,0.12128002544875906,300,0.08573314558517071,0.11903150321481518,300,0.03406420577454083,300,0.05012605424592366,300,0.11151633524568978,300,0.08508113263524543,0.060861211556533554,0.1227036054688641
EMCC,-0.19630274070882697,0.1327474538937724,true,-0.12738454067621074,0.009212105799888489,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo6_k075_5.uai,0.996,0.12383726097734717,0.022690274962266332,0.1327474538937724,0.12409195733870676,0.1031812997429688,0.054005819519149185,0.1182152774525461,0.11202107377499573,0.10947191423251275,0.06934502576281089,512175.0,300,300,7.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.0708235848732914,300,0.11165151608392772,300,0.12611336393156009,300,0.12405793365403342,0.036629139241641066,0.04565702756624509,0.05145133116831815,0.03724228613403563,20.0,0.009212105799888489,0.07722647983439651,300,0.0972145899246973,0.12131289820038985,300,0.08773239771850098,0.1206526880395292,300,0.02914121000466732,300,0.04736501770019517,300,0.11245207958581305,300,0.08183303342288134,0.0588015600553945,0.12564995473275298
