method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,pns_11,pns_12,pns_10,pns_15,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,trajectory_size_19,trajectory_size_18,time_ace,trajectory_size_17,trajectory_size_16,trajectory_size_15,trajectory_size_14,trajectory_size_13,trajectory_size_12,trajectory_size_11,trajectory_size_10,trajectory_size_29,trajectory_size_28,trajectory_size_27,trajectory_size_26,trajectory_size_25,trajectory_size_24,trajectory_size_23,trajectory_size_22,trajectory_size_21,trajectory_size_20,trajectory_size_7,pns_22,trajectory_size_6,pns_23,trajectory_size_9,pns_20,trajectory_size_8,pns_21,pns_26,pns_27,pns_24,pns_25,time_pns,pns_8,pns_9,trajectory_size_1,pns_6,pns_28,trajectory_size_0,pns_7,pns_29,trajectory_size_3,pns_4,trajectory_size_2,pns_5,trajectory_size_5,pns_2,trajectory_size_4,pns_3,pns_0,pns_1
exact_data_based,-0.29226538709999983,0.08494729490000004,false,-0.29226538709999983,0.07888656210000003,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k075_5.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMCC,-0.29227326640029694,0.08432343672885485,false,-0.2922659429945953,0.07992265180293953,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k075_5.uai,1.0,0.07994112019458585,0.07994803614761138,0.0808730729445171,0.0799911707829719,0.07994273277725444,0.08341876953725766,0.08280889795453955,0.0837671166933542,0.08392441601967592,0.08191900879152997,88783.0,300,300,16.0,300,300,286,300,300,300,295,300,300,248,297,300,300,292,300,300,299,300,265,0.08414988799979115,295,0.08205637752834757,300,0.0817263726658937,280,0.08180341702853638,0.08432343672885485,0.08192244909564686,0.08191155416060866,0.08428882543948735,37.0,0.07999476380229195,0.08188009743423535,300,0.08161781966040985,0.08191423794934602,287,0.08227233829172059,0.08091499006640948,293,0.07992265180293953,300,0.08199153265751576,297,0.08191587211596099,249,0.08190309438296804,0.0799420382710431,0.07994339958362298
EMCC,-0.976680826951574,0.8358938711238327,true,0.8236325585442885,0.0038206777014969284,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k075_5.uai,0.0,0.03886766055326313,0.11128550989328989,0.05171841935144817,0.27923973627788884,0.10049879430867527,0.4978411961694603,0.05491705150758762,0.144085026310262,0.48881142046460957,0.035069316336655706,512.0,2,5,5.0,3,3,5,300,6,2,5,5,3,14,6,12,4,3,5,5,2,8,1,0.06209391728251599,8,0.11071725084395875,14,0.0038206777014969284,5,0.5957496044213733,0.3363607190797071,0.007384560223578041,0.27115522505793543,0.5115454112887124,15.0,0.7518225398073421,0.3257464578993743,4,0.7014722458449614,0.13774347973806625,2,0.10018266154094961,0.06258268979651077,3,0.23570017767481488,3,0.6232308795581247,300,0.149726224749043,11,0.8358938711238327,0.008461351795217172,0.7727767425584491
EMCC,-0.9762738036708987,0.6257693688150281,true,0.6235670790507284,0.003004283923454042,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k075_5.uai,0.218,0.028771768863374913,0.08719299836609487,0.05149980621161496,0.22324476707393284,0.06043128766630511,0.38087425852275497,0.10642082807859159,0.2182341916360015,0.3322512455456623,0.041113637909664484,16717.0,155,147,5.0,154,159,144,153,153,156,150,156,300,152,151,154,155,150,158,155,154,159,155,0.05628019021708636,157,0.12338335226910578,155,0.003004283923454042,151,0.4083304022691127,0.33963508614090226,0.004804671200228197,0.23636858184203868,0.5868961328208537,17.0,0.46590496899985845,0.2204799255331363,156,0.4335216068143548,0.30177377097135083,156,0.2086978355900515,0.05057338890397428,156,0.23599574806668727,150,0.5270248745955393,152,0.12658088703269307,152,0.5099959676789112,0.008837672960919661,0.6257693688150281
EMCC,-0.5425144250087983,0.6145853020278413,true,0.567740430481201,0.0060477591741018,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k075_5.uai,0.421,0.05635176631540042,0.37365777861669935,0.1895829504671223,0.1611657880930381,0.0614506352846987,0.3814161997756423,0.2962485395325205,0.25715742801066827,0.27680551955832267,0.038340037042603,63501.0,300,300,4.0,300,300,300,300,300,300,300,300,300,292,300,300,300,300,300,300,300,300,300,0.047067409052427345,300,0.14141258449964833,300,0.0060477591741018,300,0.2763076850550981,0.33970430194105966,0.4095854442926979,0.18877331629313257,0.6145853020278413,13.0,0.46732423903826176,0.11852099334790549,300,0.41555498028253046,0.3007461277770071,300,0.2225025884128342,0.050502533572759946,300,0.27140415727784106,300,0.5244837007590142,300,0.23315177692413294,300,0.5732362811072026,0.20951453010037305,0.5696130276941795
EMCC,-0.406107472787679,0.570518163009772,true,0.5687552267061807,0.003488084492846942,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k075_5.uai,0.473,0.06022561689939682,0.2300764575208488,0.26031907084837824,0.09460626552695857,0.05913594487694511,0.4138183662492623,0.24389703576294586,0.1970399874017284,0.3262457787440424,0.17928396190498647,83336.0,283,286,4.0,300,288,286,290,286,288,288,282,287,255,288,285,300,283,284,288,288,279,290,0.046789297116687036,281,0.15124387103818523,281,0.003488084492846942,284,0.27988219075731163,0.1828700595701707,0.2272666599633724,0.10445248533858958,0.13534055004101378,13.0,0.28925498513056913,0.15354087741112973,286,0.17345606660630625,0.24508479200378527,287,0.07958946998673368,0.12368932447125833,282,0.25575935181453685,284,0.3599398373906309,286,0.20928139482307176,284,0.5007516538607237,0.171091553601995,0.570518163009772
EMCC,-0.27985623580216934,0.22515542132392005,true,0.20030764298711046,0.003776818321283553,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k075_5.uai,0.865,0.029473690564437983,0.09275875164954547,0.08313424472389364,0.08917316091207983,0.032251633226305,0.15637551654623388,0.1125782936733821,0.08363000178524459,0.12462742359003719,0.16195721685553718,104951.0,269,273,4.0,270,300,270,245,300,272,299,269,271,259,272,269,257,268,269,272,300,300,237,0.09656333771917078,300,0.10956167451169459,300,0.003776818321283553,300,0.1935318350266516,0.15586412602947333,0.12677040629487085,0.09590359934808673,0.08053451729286733,14.0,0.13112038092323755,0.1663018908792676,271,0.09771761704469425,0.15652727087483967,300,0.09223495663350437,0.09595213099937028,269,0.0973845038848221,240,0.13402834717462575,270,0.08474947770754096,269,0.22515542132392005,0.10720645991455233,0.11895567921155917
EMCC,-0.28308088356439165,0.227078116203652,true,0.21930222447088987,0.08363964760475523,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k075_5.uai,0.866,0.11364058621093207,0.12220427156355487,0.21997166047313113,0.10233091028998216,0.14739359930160303,0.18189147366507338,0.16258546389520426,0.08532232117993305,0.22602088066076179,0.19922850580847715,116928.0,272,300,4.0,274,300,269,249,300,275,275,267,274,300,275,272,261,266,268,275,300,276,241,0.16531997989760913,300,0.1402869469877316,300,0.12899767994000105,300,0.21198560154429566,0.15733440155805736,0.22050448464057446,0.09813130715705047,0.08363964760475523,13.0,0.19553939715003227,0.16399736588350106,270,0.1797755903419636,0.20577858570002183,300,0.12714683554528508,0.22077919551471203,272,0.15116777397490455,244,0.227078116203652,273,0.17178161070572298,272,0.22531931682320583,0.20197222201116316,0.12412421301837967
EMCC,-0.31492905341858135,0.2319558979607906,true,0.22771724341625654,0.07923295688555652,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k075_5.uai,0.867,0.14121215431363077,0.1200040474752909,0.22774505529932643,0.1893096889290205,0.22844742549694258,0.18301644185782362,0.2232794420100525,0.07923295688555652,0.2319558979607906,0.23189990434891183,133803.0,271,300,4.0,269,300,300,300,300,300,300,300,273,300,300,300,300,300,300,300,300,300,300,0.22811818869871317,300,0.11842449305868176,300,0.0848550299729213,300,0.23114014827934043,0.159053960674897,0.20375353043706956,0.22909451036306624,0.0869943032361877,17.0,0.22825268163117732,0.16623164035360688,274,0.1778740934234812,0.18991768966842126,300,0.13445003601854255,0.22934377048667287,300,0.20410915084898226,300,0.22966803772599514,300,0.22843560193242501,300,0.22915972827244396,0.22162309044420558,0.2306695284912264
EMCC,-0.2922659448766852,0.08432343672885484,true,-0.2922659429945955,0.07994217192522113,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk0_nEndo5_k075_5.uai,0.875,0.07996014058535642,0.08217398722949758,0.08066455346973724,0.07999117078297194,0.07994273277725444,0.08210660581985375,0.08280889795453955,0.0837671166933542,0.08392441601967593,0.08191900879152988,137511.0,300,300,4.0,300,296,283,300,300,284,300,284,300,260,292,300,300,300,300,300,296,300,300,0.08414988799979116,300,0.08205637752834762,297,0.08172637266589373,300,0.08180341702853637,0.08432343672885484,0.08192244909564687,0.08191155416060865,0.08428882543948733,13.0,0.08212538192322404,0.07994217192522113,300,0.08098789746736147,0.08191423794934602,274,0.08063185940465993,0.08091499006640948,277,0.08044309149660167,300,0.08191587516914442,300,0.08179956025752133,278,0.08187647465717367,0.08159000507903842,0.08323195377405652
