method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,pns_11,pns_12,pns_10,pns_15,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,trajectory_size_19,trajectory_size_18,time_ace,trajectory_size_17,trajectory_size_16,trajectory_size_15,trajectory_size_14,trajectory_size_13,trajectory_size_12,trajectory_size_11,trajectory_size_10,trajectory_size_29,trajectory_size_28,trajectory_size_27,trajectory_size_26,trajectory_size_25,trajectory_size_24,trajectory_size_23,trajectory_size_22,trajectory_size_21,trajectory_size_20,trajectory_size_7,pns_22,trajectory_size_6,pns_23,trajectory_size_9,pns_20,trajectory_size_8,pns_21,pns_26,pns_27,pns_24,pns_25,time_pns,pns_8,pns_9,trajectory_size_1,pns_6,pns_28,trajectory_size_0,pns_7,pns_29,trajectory_size_3,pns_4,trajectory_size_2,pns_5,trajectory_size_5,pns_2,trajectory_size_4,pns_3,pns_0,pns_1
exact_data_based,0.09665349390000011,0.30909534499999997,false,0.09665349390000011,0.10664560910000002,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k10_2.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMCC,0.10042202981974946,0.31488143820457404,false,0.1237558616116251,0.13183354553761628,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k10_2.uai,1.0,0.13183354553761628,0.21571569132951357,0.2355176998130246,0.29996740456574833,0.31488143820457404,0.2951051219191141,0.2991533105489385,0.2848050452539407,0.2558009558845007,0.23649901003507548,32457.0,300,300,24.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.2996997016540642,300,0.15008203212850427,300,0.30194982150336136,300,0.230442322255656,0.27653319319772507,0.2954745417958556,0.2674485154117945,0.2585623699016356,50.0,0.3092834030421318,0.3012598320954159,300,0.26261783044621934,0.19290031250085085,300,0.29917254964909673,0.3009491450261731,300,0.20144657498791638,300,0.30621605073511193,300,0.14307152883101598,300,0.2305616384343727,0.28159988312698797,0.3014292598308582
EMCC,-0.9576456118127055,0.9246381836957277,true,0.9206641865649998,0.0023470993004355615,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k10_2.uai,0.0,0.4676562234736625,0.0373458680790159,0.11172541306450089,0.29307595596003805,0.7630785350627468,0.2531793894662194,0.1832188566735813,0.37248775789508426,0.2053286425266156,0.4763611720811587,341.0,15,4,5.0,5,7,6,11,2,11,15,6,11,38,12,5,4,4,27,16,9,2,23,0.4051934440915307,6,0.4914357614467481,6,0.19311253441030035,1,0.5108053979140122,0.3628395513541634,0.08999010290781334,0.01433811097419763,0.41717511688290093,16.0,0.6460950883057277,0.9246381836957277,2,0.09774735958899783,0.20401734888723363,3,0.017704895451919944,0.12347145191339864,300,0.4186198556617291,29,0.5536894452104466,4,0.2538301179321412,4,0.19684790452992754,0.0023470993004355615,0.031003131022106962
EMCC,-0.9080596143137751,0.718498427960371,true,0.6498393865275778,0.007994843538412823,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k10_2.uai,0.077,0.4816069165204167,0.03260595431062644,0.10278720160735949,0.30609726192932,0.6466729057534694,0.41822117181810076,0.2520255919060949,0.31801144225915734,0.1639515726590844,0.4380117449095957,2152.0,88,86,4.0,83,76,57,87,41,60,60,30,61,116,70,59,64,13,96,61,72,29,72,0.3952342038851298,82,0.5341543087859559,94,0.19407398468603282,103,0.4584971375451852,0.46799553176273456,0.06537638038702578,0.014006838634810573,0.3649458360071751,13.0,0.5412368934275043,0.718498427960371,44,0.10405186120622933,0.16589530688235402,16,0.01991059317844297,0.20033325136312913,72,0.33983836551053925,300,0.4617561633908195,65,0.2094911447116315,74,0.23932663585949715,0.007994843538412823,0.027724215921526154
EMCC,-0.05809510909482618,0.6984686463214258,true,0.652089793587671,0.11195380203252996,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k10_2.uai,0.709,0.5237484157737349,0.5101878963555615,0.4577806422298406,0.4406834128785974,0.5821783778830595,0.6606390970721219,0.5732781261494216,0.5766550896269405,0.6705259683766107,0.5831642636987745,22448.0,300,112,4.0,300,94,151,300,235,208,237,300,300,300,300,300,61,300,300,135,300,109,300,0.4705480314335282,167,0.48897491401086135,300,0.6284753464421111,300,0.6984686463214258,0.6330212438987485,0.11195380203252996,0.16496522502882363,0.2242664840823896,12.0,0.6637272702122625,0.6942434794941083,300,0.13386931344190792,0.6140963413086736,300,0.5734386202584493,0.2582806794714502,300,0.6552760005394411,196,0.20614767863509736,46,0.6515098721134635,180,0.16568247748899195,0.21280026090990725,0.2649896204082879
EMCC,0.036301001378459374,0.6898368377180059,true,0.6022010789271173,0.1428030842687097,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k10_2.uai,0.744,0.5115247017369008,0.41461644319102203,0.4240463960315956,0.3159719049371792,0.3246764326926785,0.3196507734681425,0.27667722099126957,0.539489796601639,0.298113124404973,0.3838253941807921,38465.0,300,300,4.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.2408443056592744,300,0.2858828363585965,300,0.6110646408935771,300,0.6898368377180059,0.5668749319059868,0.2266407752443543,0.23987550105910652,0.244136675077676,13.0,0.35232067959730684,0.389669504594777,300,0.1428030842687097,0.5437320259222487,300,0.37858782897706467,0.19923139629963643,300,0.5752981219482568,300,0.2602034103979048,300,0.46587461634821387,300,0.22327509151177172,0.27989922831440367,0.3086385870430802
EMCC,0.08125955606283686,0.5496841709560829,true,0.5386317982695612,0.14349298340850025,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k10_2.uai,0.799,0.4532778416182963,0.3737147508994761,0.3325480239020409,0.31646399077890164,0.32152834022609694,0.32265906042123454,0.28282384922807974,0.4467769434053112,0.2985250581096487,0.27692298418557737,43380.0,300,300,4.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.24711390598139088,300,0.2933059084121475,300,0.5460467289585877,300,0.5496841709560829,0.4948342396109653,0.24814150445296132,0.2446956508165423,0.2517147752781343,12.0,0.2942323792665212,0.3442931150281122,300,0.14349298340850025,0.45935892769669406,300,0.26873070163802154,0.17578292449912064,300,0.5218398707836087,300,0.25868636975085685,300,0.394653834961793,300,0.24827457635782005,0.28124422206500643,0.23263013001915026
EMCC,0.08142957316375088,0.30698929837365585,true,0.12951982648648708,0.09678849219180864,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k10_2.uai,0.967,0.1498394915822587,0.27384638097507824,0.12957493129559447,0.27603338286479645,0.30698929837365585,0.28657014817264426,0.30096929538844197,0.25933491599687497,0.30166351157434806,0.1195138471289728,58380.0,300,300,4.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.272214945015816,300,0.2656077228534959,300,0.28213819844119487,300,0.14533594807459585,0.20845107533945717,0.17312990067157763,0.09678849219180864,0.23179461707068447,12.0,0.21810480551501424,0.21016004497489024,300,0.11641794592068395,0.2038346077406064,300,0.16972722196095202,0.22883540339862124,300,0.30066223122310876,300,0.26035467304921545,300,0.2982049270202755,300,0.22849817767173103,0.2706644715618598,0.2347240340187121
EMCC,0.10059439962148231,0.2940970317107482,true,0.1068600177004484,0.10730809204855828,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k10_2.uai,0.973,0.1522652911482751,0.2781316323936898,0.13512078429430996,0.26806289079973383,0.29235309791674663,0.28865355801372167,0.2899802420381339,0.27018183141531993,0.2935344505755181,0.11482298323029826,63674.0,300,300,4.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.2648581431812643,300,0.27429641988790865,300,0.279825686229629,300,0.12232663873094538,0.20708807744119423,0.15874885363543323,0.10730809204855828,0.23994261531308297,12.0,0.22979728218413475,0.21784948242006352,300,0.11260087881390414,0.20336559672568896,300,0.17592569399729663,0.24801575433049647,300,0.2940970317107482,300,0.27720380106189024,300,0.29210905373403634,300,0.20892355775243784,0.28870756555685373,0.23281493528376593
EMCC,0.10617987572492771,0.300634466294598,true,0.11207057604521564,0.11474463176523651,/root/dev/credici/papers/pgm22/models/synthetic/1000/set4/rand13_mk1_maxDist2_nEndo5_k10_2.uai,0.999,0.15098156553702563,0.27533414028815756,0.13640025390442345,0.268623229527581,0.2985037583775731,0.29494509725945406,0.2957418153065144,0.2712553966470259,0.29902096591786886,0.11719896240430287,73477.0,300,300,4.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.26519767648296244,300,0.27467285603219926,300,0.28599888286529107,300,0.12351367026412663,0.21089876252861836,0.16327425446888177,0.11474463176523651,0.23711959933518473,12.0,0.23367343814951866,0.2194372047543674,300,0.11568474396973544,0.20549377824642925,300,0.16211168961983036,0.24608298372846474,300,0.300634466294598,300,0.27658291868963364,300,0.29464518573096193,300,0.20320449269743773,0.28618741286261756,0.22681494031549976
