,9,8,7,6,5,4,3,2,1
0,0,0,1,0,0,1,1,1,1
1,0,1,1,1,1,1,0,0,0
2,0,0,1,1,0,1,0,0,0
3,1,1,0,1,0,1,0,1,0
4,0,1,1,1,1,1,0,1,0
5,0,0,0,1,0,0,1,0,1
6,1,1,1,0,1,1,0,1,0
7,1,1,0,1,1,1,0,1,0
8,1,0,0,1,0,0,1,1,0
9,1,1,0,1,1,0,0,1,0
10,0,0,0,1,0,0,0,0,1
11,1,1,1,1,1,1,0,1,0
12,0,0,1,0,0,0,0,1,0
13,1,1,0,1,1,0,0,1,0
14,1,1,1,0,1,1,0,1,0
15,1,0,0,1,0,0,1,0,1
16,1,1,1,0,1,1,0,1,0
17,1,0,1,0,0,0,0,1,0
18,0,0,0,0,0,0,1,1,1
19,1,0,1,1,0,0,0,0,0
20,1,1,0,1,1,0,1,0,1
21,1,0,0,1,0,0,0,0,0
22,0,0,1,0,0,1,1,1,1
23,0,1,1,1,1,1,1,1,0
24,1,0,0,1,0,0,1,1,0
25,0,0,0,1,0,0,0,1,1
26,1,0,0,1,0,1,1,0,1
27,1,0,0,1,0,0,0,0,0
28,0,0,0,1,0,0,1,1,1
29,0,0,1,0,0,1,0,0,0
30,1,0,1,0,0,1,0,1,0
31,0,0,1,0,0,1,0,1,0
32,1,1,1,0,1,1,0,1,0
33,0,0,1,0,0,1,1,1,1
34,0,0,1,0,0,1,1,1,1
35,0,0,1,1,0,0,0,0,0
36,0,0,1,0,0,1,1,1,1
37,0,0,0,1,0,0,1,1,1
38,1,0,0,1,0,0,0,1,0
39,1,1,0,1,1,1,0,1,0
40,1,0,1,1,0,1,0,1,0
41,1,0,1,0,0,1,0,1,0
42,1,0,0,1,0,0,0,1,0
43,0,1,0,1,1,0,0,0,0
44,1,0,0,1,0,1,0,1,0
45,1,0,1,0,0,1,0,1,0
46,1,0,1,1,0,1,0,1,0
47,1,1,0,0,1,0,1,1,1
48,1,0,1,1,0,1,0,0,0
49,1,1,1,1,1,1,0,1,0
50,1,0,0,1,0,0,0,0,1
51,0,1,1,1,1,1,0,0,0
52,0,1,1,0,0,1,0,1,0
53,0,0,0,0,0,0,0,1,1
54,0,0,0,0,0,0,1,1,1
55,1,1,1,0,1,1,1,0,1
56,0,0,1,0,0,1,1,1,1
57,0,1,1,1,1,1,0,1,0
58,1,1,1,1,1,1,0,1,0
59,1,0,1,1,0,1,0,1,0
60,0,0,1,0,0,1,1,1,1
61,0,0,1,1,0,0,0,1,1
62,1,1,0,1,1,0,0,1,0
63,0,0,1,0,0,1,0,1,1
64,1,0,1,1,0,1,0,1,0
65,0,1,1,1,1,1,0,1,0
66,0,1,1,1,1,0,0,0,0
67,0,0,1,1,0,1,1,1,1
68,0,0,1,0,0,0,1,1,1
69,0,0,1,1,0,1,0,0,0
70,0,0,1,1,0,1,0,0,0
71,0,0,0,1,0,0,1,1,1
72,1,0,1,0,0,1,1,1,1
73,0,1,1,0,1,1,0,1,0
74,0,0,1,0,0,1,0,1,0
75,1,1,1,0,1,1,0,1,0
76,1,1,1,0,1,0,0,1,0
77,0,0,0,0,0,0,1,1,1
78,0,0,1,0,0,1,0,1,0
79,1,1,1,1,1,1,0,1,0
80,0,0,0,0,0,0,1,1,1
81,0,0,0,1,0,0,1,1,1
82,0,1,1,0,1,1,0,1,0
83,1,0,1,1,0,1,0,1,0
84,0,1,1,1,0,1,1,0,0
85,0,0,0,0,0,0,0,1,1
86,1,0,0,1,0,0,0,1,0
87,0,0,1,0,0,1,0,1,0
88,1,0,1,0,0,0,1,0,0
89,1,1,0,1,1,0,0,1,0
90,0,0,1,1,0,0,1,1,1
91,1,1,1,1,0,1,0,0,0
92,1,0,0,1,0,0,0,1,0
93,1,0,1,1,0,1,0,0,0
94,1,1,1,0,1,1,0,1,0
95,0,0,1,0,0,1,1,1,1
96,0,0,0,1,0,0,0,1,1
97,0,0,1,1,0,1,1,1,1
98,1,0,1,0,0,0,1,0,1
99,0,1,1,0,1,1,0,1,0
100,0,1,1,0,1,1,0,1,0
101,0,0,1,0,0,1,1,1,1
102,0,0,1,0,0,0,1,1,1
103,1,0,0,1,0,0,0,1,0
104,1,1,1,0,1,1,0,1,0
105,0,0,1,0,0,1,1,1,1
106,1,1,1,0,1,1,0,0,1
107,1,0,1,1,0,1,0,0,0
108,1,0,0,0,0,0,1,1,1
109,0,0,1,0,0,1,1,1,1
110,1,0,1,0,0,0,0,0,0
111,0,0,1,1,0,1,1,1,1
112,0,1,1,1,1,0,0,0,0
113,1,1,0,1,1,1,0,1,0
114,1,1,1,0,1,1,0,1,0
115,0,0,1,1,0,1,1,1,1
116,0,0,1,0,0,1,1,1,1
117,0,0,1,0,0,0,0,1,0
118,1,1,1,1,1,1,0,0,0
119,1,0,1,0,0,1,0,1,0
120,1,0,0,1,0,0,0,1,0
121,0,0,1,0,0,1,1,1,1
122,1,1,1,0,1,1,0,1,0
123,0,0,1,0,0,1,1,1,1
124,1,1,1,0,1,1,0,1,0
125,0,0,0,0,0,0,1,1,1
126,0,0,1,1,0,0,1,1,0
127,1,0,0,1,0,0,0,1,0
128,0,0,1,0,0,0,0,0,0
129,1,0,0,1,0,0,1,0,1
130,0,0,0,0,0,0,0,1,1
131,0,0,0,0,0,0,0,1,1
132,1,0,1,1,0,1,0,0,0
133,0,0,1,0,0,0,1,1,1
134,0,0,0,1,0,0,0,1,1
135,1,0,1,0,0,1,1,1,1
136,1,0,1,0,0,0,0,1,0
137,1,0,0,1,0,0,0,0,1
138,0,0,0,0,0,0,1,1,1
139,1,0,0,1,0,0,0,1,0
140,0,1,1,1,1,1,0,0,0
141,0,0,1,0,0,1,1,1,1
142,1,1,1,1,1,0,0,0,0
143,0,0,0,0,0,0,0,1,1
144,0,0,1,0,0,0,0,1,0
145,0,0,1,0,0,1,0,1,0
146,1,1,0,1,0,1,0,1,0
147,0,0,1,1,0,1,0,1,0
148,1,0,1,0,0,1,0,0,1
149,1,1,1,0,1,1,0,1,0
150,0,0,1,0,0,1,1,1,1
151,0,0,1,0,0,1,1,1,1
152,1,0,1,1,0,0,0,0,0
153,1,1,0,1,1,0,0,1,0
154,0,0,0,1,0,0,1,1,1
155,0,0,1,1,0,1,0,0,0
156,1,0,1,0,0,1,0,1,0
157,0,1,1,1,1,1,0,1,0
158,0,0,1,1,0,1,1,1,1
159,0,0,1,0,0,1,0,1,1
160,1,0,0,1,0,0,0,0,1
161,0,0,1,0,0,1,1,1,1
162,1,0,1,1,0,1,1,1,1
163,1,1,1,1,1,1,0,1,0
164,1,0,0,1,0,0,0,1,0
165,0,0,1,1,0,1,0,0,0
166,1,0,1,0,0,1,1,1,0
167,0,1,1,0,1,1,0,1,0
168,1,0,0,1,0,0,0,1,0
169,1,1,1,1,1,1,0,1,0
170,1,0,0,1,0,0,0,1,0
171,0,0,1,0,0,1,1,1,1
172,0,0,1,1,0,1,0,1,1
173,0,0,1,1,0,1,0,0,0
174,1,0,0,1,0,0,0,1,0
175,1,0,1,0,0,1,0,0,1
176,0,0,0,0,0,0,0,1,1
177,0,1,1,1,1,1,0,1,0
178,1,0,1,1,0,0,0,1,0
179,1,0,0,1,0,0,0,1,0
180,0,0,1,0,0,1,0,1,0
181,0,1,1,1,1,1,0,0,0
182,0,1,0,0,1,1,1,1,1
183,1,1,1,0,1,1,0,1,0
184,0,1,0,0,0,1,1,1,1
185,0,1,1,0,1,1,1,1,1
186,1,1,1,0,1,0,0,1,0
187,0,1,1,1,1,0,0,0,0
188,0,0,1,1,0,0,1,1,1
189,0,0,0,1,0,0,0,0,0
190,0,1,1,1,1,1,0,0,0
191,0,0,1,0,0,1,0,1,1
192,0,0,1,0,0,1,0,0,0
193,0,1,0,1,1,0,0,0,0
194,1,0,1,0,0,1,0,1,0
195,1,1,1,0,1,1,0,1,0
196,0,0,1,1,0,1,0,1,0
197,1,0,0,1,0,0,0,1,0
198,1,0,0,1,0,0,0,1,0
199,1,0,0,1,0,0,0,0,0
200,1,0,0,1,0,0,0,1,0
201,0,1,1,0,1,1,0,1,0
202,0,1,1,0,1,0,0,1,0
203,1,0,1,1,0,1,0,0,0
204,1,0,1,0,0,1,0,1,0
205,1,0,0,1,0,0,0,1,0
206,0,0,0,1,0,0,1,0,1
207,1,0,0,1,0,0,0,1,0
208,0,0,1,0,0,1,0,0,0
209,0,0,0,0,0,0,1,1,1
210,1,1,0,1,1,0,0,1,0
211,0,0,1,0,0,1,1,0,1
212,0,0,0,1,0,0,1,1,1
213,0,0,1,0,0,0,0,0,1
214,0,1,1,1,1,1,0,0,0
215,1,0,0,1,0,0,0,1,0
216,0,0,1,1,0,0,0,1,0
217,1,1,1,0,1,1,0,1,0
218,0,1,1,1,0,1,0,1,0
219,0,0,1,0,0,1,0,1,0
220,0,0,1,1,0,1,1,1,1
221,1,1,1,0,1,1,0,1,0
222,0,0,1,1,0,0,0,0,0
223,0,1,1,0,1,1,0,0,0
224,0,1,1,1,1,1,0,0,0
225,0,0,1,0,0,1,1,1,1
226,0,0,1,0,0,1,1,1,1
227,1,0,1,0,0,0,0,1,0
228,0,0,1,0,0,1,0,1,0
229,1,1,0,1,1,0,0,1,0
230,0,0,0,0,0,0,1,1,1
231,0,1,1,1,1,1,0,1,0
232,1,0,0,1,0,0,0,1,0
233,1,0,1,0,0,0,1,0,1
234,0,0,1,0,0,1,1,1,1
235,0,0,0,1,0,0,0,1,1
236,0,0,1,0,0,1,0,1,0
237,1,0,0,1,0,0,0,1,0
