,9,8,7,6,5,4,3,1,0
0,0,0,0,1,1,0,0,1,1
1,0,1,1,1,1,0,1,1,0
2,0,0,0,1,1,0,0,1,1
3,0,1,1,1,0,0,0,1,0
4,1,0,0,1,0,1,0,1,1
5,0,0,0,1,1,0,0,1,1
6,0,0,0,1,1,0,0,1,1
7,1,0,0,0,0,1,0,1,0
8,0,1,1,1,0,0,0,1,0
9,0,0,1,0,1,0,1,1,0
10,0,1,0,1,0,0,1,1,1
11,0,1,0,0,0,0,1,1,1
12,0,1,1,1,1,0,1,1,0
13,0,0,0,1,1,0,0,1,1
14,0,0,0,1,0,0,0,1,0
15,1,0,0,0,1,1,0,1,1
16,0,0,0,1,0,0,0,0,0
17,0,0,0,1,1,0,0,1,1
18,0,1,1,1,0,0,0,1,0
19,0,1,1,0,0,0,0,1,0
20,1,0,0,0,1,1,0,1,1
21,0,1,1,0,1,0,1,1,0
22,0,0,0,1,1,0,0,1,1
23,0,0,0,1,1,0,0,1,1
24,0,1,1,1,0,0,0,1,0
25,0,0,1,1,0,0,0,1,0
26,0,1,1,1,0,0,0,1,0
27,1,0,0,0,1,1,0,1,1
28,0,0,0,1,1,0,0,1,1
29,1,0,0,1,1,1,0,1,1
30,0,0,0,1,1,0,0,1,1
31,0,1,1,1,0,0,0,1,0
32,0,1,1,1,1,0,1,1,0
33,1,1,1,0,0,1,0,1,0
34,0,0,1,1,0,0,1,0,1
35,1,0,0,1,1,1,1,1,0
36,0,1,0,1,0,0,1,1,1
37,0,0,0,1,1,0,0,1,1
38,0,0,0,1,1,0,0,1,1
39,0,0,0,1,1,0,0,1,1
40,0,0,1,0,1,0,1,0,0
41,0,1,1,1,1,0,1,1,0
42,0,0,0,1,0,0,0,0,0
43,0,1,1,1,1,0,1,1,0
44,0,0,0,1,1,0,0,1,1
45,0,1,1,0,1,0,1,1,0
46,0,1,1,1,0,0,0,1,0
47,0,0,0,1,1,0,0,1,1
48,1,1,1,0,1,1,1,0,0
49,0,1,0,0,0,0,1,1,1
50,0,1,1,1,0,0,0,1,0
51,1,0,0,1,1,1,0,1,1
52,1,1,1,1,1,0,1,1,0
53,0,0,0,1,1,0,0,1,1
54,0,1,1,0,0,0,0,1,0
55,0,0,0,1,1,0,0,1,1
56,0,1,1,1,0,0,0,0,1
57,0,0,0,1,1,0,0,1,1
58,0,0,0,1,1,0,0,1,1
59,0,0,1,0,1,1,1,0,0
60,0,0,1,0,1,0,1,0,0
61,0,1,1,1,0,0,0,1,0
62,0,1,1,1,0,0,0,1,0
63,0,0,0,1,1,0,0,1,1
64,0,0,0,1,1,0,0,1,1
65,0,0,0,1,1,0,0,1,1
66,0,0,0,1,1,0,0,1,1
67,0,0,0,1,0,0,0,1,0
68,0,0,0,1,1,0,0,1,1
69,0,0,0,1,1,0,0,1,1
70,0,0,0,1,1,0,1,1,0
71,0,1,1,1,0,0,0,1,0
72,0,0,0,0,0,0,1,1,1
73,0,1,1,1,0,0,0,1,0
74,0,0,0,1,1,0,0,1,1
75,0,1,0,0,0,0,1,1,1
76,0,0,0,0,1,0,0,1,1
77,0,1,1,1,0,0,0,1,0
78,0,0,0,1,1,0,0,1,1
79,1,0,1,1,1,1,1,1,0
80,0,0,0,1,1,0,0,1,1
81,0,1,1,1,1,0,0,1,0
