,5,4,3,2,1,0
0,0,1,0,0,1,1
1,1,1,1,1,1,1
2,0,1,1,1,1,0
3,0,0,1,1,0,1
4,0,1,1,1,1,1
5,1,1,1,1,1,1
6,0,0,1,1,1,1
7,0,0,1,1,1,0
8,0,1,1,1,1,1
9,0,0,1,1,1,1
10,1,1,1,0,1,1
11,0,1,1,1,1,1
12,0,1,1,1,1,1
13,0,0,1,0,0,0
14,0,1,1,1,1,0
15,0,0,1,0,1,0
16,0,1,1,1,1,0
17,0,1,1,1,1,1
18,0,1,1,0,1,1
19,0,1,1,1,1,1
20,0,1,1,1,1,1
21,0,1,1,1,1,1
22,1,0,1,1,1,0
23,0,1,1,1,1,0
24,1,1,1,0,1,1
25,0,0,1,0,0,1
26,0,0,1,1,1,1
27,0,1,1,1,1,1
28,1,0,1,1,1,1
29,0,0,1,0,0,1
30,0,1,1,0,1,1
31,0,1,1,1,1,0
32,0,1,1,1,1,1
33,0,1,1,1,1,0
34,0,1,1,0,1,1
35,0,1,1,1,1,0
36,0,0,1,0,0,1
37,0,0,1,1,1,1
38,0,1,1,0,1,1
39,0,1,1,1,1,0
40,0,1,1,1,1,1
41,1,0,1,1,1,1
42,0,1,1,1,1,1
43,0,1,1,1,1,1
44,0,1,1,1,1,1
45,0,1,1,1,1,1
46,0,1,1,1,1,0
47,0,1,1,1,1,1
48,0,0,1,1,1,1
49,1,1,1,1,1,1
50,0,1,1,1,1,1
51,0,0,1,0,0,1
52,0,1,1,1,1,1
53,0,1,1,1,1,1
54,0,1,1,1,1,0
55,0,1,1,1,1,0
56,0,0,1,1,1,1
57,0,0,1,1,0,0
58,0,1,1,1,1,1
59,0,1,1,1,1,1
60,0,1,1,1,1,1
61,0,1,1,1,1,1
62,0,1,1,1,1,0
63,0,0,1,0,0,0
64,0,1,1,1,1,1
65,0,1,1,0,1,0
66,0,1,1,1,1,1
67,0,1,1,1,1,0
68,0,0,1,0,0,0
69,0,1,1,1,1,1
70,0,0,1,1,0,1
71,1,1,1,1,1,1
72,0,1,1,1,1,1
73,0,1,1,1,1,1
74,0,1,1,1,1,1
75,1,1,1,1,1,1
76,0,1,1,0,1,0
77,0,1,1,1,1,0
78,0,1,1,1,1,0
79,0,1,1,1,1,1
80,0,1,1,1,1,1
81,0,1,1,1,1,1
82,0,0,1,1,1,1
83,1,1,1,1,1,1
84,1,0,1,1,1,0
85,1,1,1,1,1,0
86,0,1,1,1,1,1
87,0,1,1,1,1,1
88,0,1,1,1,1,1
89,0,1,1,1,1,0
90,1,1,1,1,1,1
91,0,1,1,1,1,1
92,0,0,1,1,1,0
93,0,1,1,0,1,0
94,0,1,1,1,1,1
95,1,1,1,1,1,1
96,1,1,1,0,1,0
97,0,1,1,1,1,1
98,0,1,1,1,1,1
99,0,1,1,1,1,1
100,1,1,1,1,1,1
101,0,1,1,0,1,0
102,0,1,1,1,1,1
103,0,1,1,1,1,1
104,0,1,1,1,1,1
105,0,1,1,1,1,1
106,0,1,1,1,1,1
107,0,1,1,1,1,1
108,0,1,1,1,1,1
109,0,1,1,1,1,0
110,0,1,1,1,1,1
111,0,0,1,0,1,1
112,0,1,1,1,1,1
113,0,1,1,1,1,1
114,0,1,1,1,1,1
115,0,1,1,0,1,1
116,0,1,1,1,1,1
117,0,1,0,1,1,1
118,0,1,1,1,1,1
119,0,1,1,0,1,1
120,0,1,1,1,1,1
121,0,1,1,0,1,1
122,1,1,1,1,1,1
123,0,1,0,1,1,1
124,0,1,1,1,1,1
125,0,1,1,1,1,1
126,0,1,0,1,1,1
127,0,0,1,1,0,0
128,0,1,1,1,1,1
129,0,1,1,1,1,1
130,0,1,0,1,1,1
131,1,1,1,0,1,1
132,0,0,1,1,0,0
133,0,1,1,1,1,0
134,1,1,1,0,1,1
135,0,1,1,0,1,0
136,0,1,1,0,1,0
137,0,1,1,1,1,1
138,1,1,1,0,1,0
139,0,1,1,1,1,1
140,0,1,1,1,1,1
141,0,1,1,1,1,0
142,0,1,1,0,1,1
143,0,0,1,0,1,1
144,0,1,0,1,1,0
145,0,0,1,1,1,1
146,0,1,1,1,1,1
147,1,1,1,0,1,0
148,0,1,1,1,1,1
149,1,1,1,1,1,1
150,0,1,1,1,1,1
151,1,1,1,1,1,0
152,0,0,1,0,0,1
153,1,0,1,1,1,0
154,0,1,1,1,1,1
155,0,0,1,1,1,0
156,1,1,0,1,1,1
157,0,1,1,1,1,1
158,0,1,1,1,1,0
159,0,1,1,1,1,1
160,0,1,1,1,1,1
161,0,1,1,1,1,1
162,0,1,1,1,1,1
163,0,1,1,1,1,0
164,0,1,0,1,1,1
165,1,1,1,0,1,1
166,0,1,1,1,1,0
167,0,1,1,1,1,1
168,0,0,1,1,1,1
169,0,1,1,1,1,1
170,0,0,1,1,1,1
171,0,1,1,0,1,0
172,0,1,1,1,1,1
173,0,1,1,1,1,1
174,0,1,1,1,1,1
175,1,0,1,0,0,1
176,0,0,1,1,1,1
177,1,0,1,1,1,1
178,0,1,1,1,1,0
179,0,1,0,1,1,1
180,0,0,1,1,0,1
181,0,1,1,1,1,1
182,0,1,1,1,1,0
183,0,1,1,1,1,1
184,0,1,1,1,1,1
185,0,1,1,0,1,1
186,0,1,1,1,1,1
187,0,1,1,0,1,1
188,0,1,1,0,1,1
189,0,0,1,1,1,1
190,0,1,0,1,1,0
191,0,0,1,1,1,0
192,0,1,1,1,1,1
193,0,1,1,0,1,1
194,0,1,1,1,1,1
195,0,0,1,1,1,0
196,0,1,1,1,1,1
197,0,1,1,1,1,1
198,0,1,1,0,1,1
199,0,1,1,1,1,1
200,0,1,1,0,1,1
201,0,1,1,1,1,1
202,0,1,1,1,1,1
203,0,1,1,1,1,0
204,0,1,1,1,1,1
205,1,0,1,1,0,1
206,0,1,0,1,1,0
207,1,1,1,1,1,1
208,0,1,1,1,1,1
209,1,1,1,1,1,0
210,0,1,1,1,1,1
211,1,1,1,1,1,1
212,1,0,1,1,0,1
213,0,1,1,1,1,0
214,0,1,1,0,1,1
215,0,1,1,1,1,0
216,0,1,0,1,1,1
217,0,1,1,1,1,1
218,0,1,1,1,1,1
219,1,1,1,1,1,1
220,0,1,0,1,0,1
221,0,1,0,1,1,0
222,0,1,1,1,1,0
223,0,1,1,1,1,1
224,0,1,1,0,1,1
225,0,1,1,1,1,1
226,1,1,1,1,1,1
227,0,1,1,1,1,1
228,1,1,1,1,1,0
229,1,1,1,1,1,1
230,0,1,0,0,1,1
231,0,1,1,1,1,0
232,0,1,1,1,1,0
233,0,0,1,1,0,0
234,0,1,1,1,1,1
235,0,1,1,1,1,1
236,0,0,1,1,1,1
237,0,1,1,1,1,1
238,0,1,1,0,1,0
239,0,1,1,1,1,1
240,0,1,1,1,1,0
241,0,1,1,1,1,1
242,0,1,1,1,1,1
243,0,1,1,1,1,1
244,0,1,1,0,1,0
245,1,1,1,1,1,1
246,0,1,1,0,1,1
247,1,1,1,0,1,1
248,0,1,1,1,1,0
249,0,0,1,1,1,1
250,1,1,1,1,1,1
251,0,1,1,0,1,0
252,1,1,1,1,1,1
253,0,1,1,0,1,0
254,0,1,1,1,1,1
255,1,1,1,1,1,0
256,0,0,1,1,0,0
257,1,1,1,1,1,1
258,0,1,1,1,1,0
259,1,1,1,0,1,1
260,0,1,1,1,1,1
261,1,1,1,1,1,1
262,0,1,1,1,1,1
263,0,1,1,0,1,0
264,0,1,1,1,1,1
265,0,1,1,1,1,1
266,0,1,1,0,1,1
267,0,1,1,0,1,1
268,1,1,1,1,1,0
269,0,1,1,1,1,1
270,0,1,1,0,1,1
271,0,1,0,1,0,1
272,0,1,1,1,1,0
273,0,1,0,1,1,1
274,0,1,1,1,1,1
275,0,1,1,0,1,1
276,0,1,1,1,1,0
277,0,1,1,1,1,1
278,0,1,1,0,1,1
279,0,1,1,0,1,1
280,0,1,1,1,1,0
281,0,1,1,1,1,1
282,0,1,1,1,1,1
283,0,1,1,1,1,1
284,0,1,1,1,1,1
285,0,1,1,1,1,1
286,0,1,1,1,1,1
287,0,1,1,1,1,1
288,0,1,1,1,1,1
289,0,1,1,1,1,1
290,1,1,1,1,1,1
291,1,1,1,1,1,0
292,1,1,1,0,1,1
293,0,1,1,1,1,1
294,1,1,0,1,1,1
295,0,1,1,0,1,1
296,0,1,1,1,1,1
297,0,1,1,1,1,1
298,0,0,1,0,0,1
299,0,1,1,0,1,1
300,0,0,1,1,1,0
301,1,1,1,1,1,1
302,0,1,1,1,1,1
303,0,1,1,1,1,1
304,0,1,1,1,1,1
305,0,1,1,1,1,1
306,0,1,1,1,1,0
307,1,1,1,1,1,1
308,0,1,1,1,1,1
309,0,1,1,1,1,1
310,0,1,1,1,1,1
311,0,1,1,1,1,1
312,0,1,1,1,1,0
313,0,1,0,1,1,1
314,0,1,1,1,1,1
315,0,1,1,1,1,1
316,0,1,1,1,1,1
317,1,1,0,1,1,1
318,0,0,1,0,0,0
319,0,1,1,1,1,1
320,0,1,0,0,1,1
321,0,1,1,1,1,0
322,0,1,0,0,0,1
323,0,1,1,1,1,1
324,0,1,1,1,1,0
325,1,1,1,1,1,0
326,0,1,1,1,1,0
327,0,1,1,0,1,1
328,0,1,1,1,1,1
329,0,1,1,1,1,1
330,1,1,1,1,1,0
331,0,1,1,1,1,1
332,0,1,1,1,1,1
333,0,1,1,0,1,0
334,0,1,1,1,1,1
335,0,1,1,1,1,0
336,0,1,0,0,1,0
337,0,1,1,1,1,1
338,0,0,1,1,1,0
339,0,1,1,0,1,1
340,0,1,1,1,1,0
341,0,1,1,0,1,0
342,0,1,1,1,1,1
343,0,1,1,1,1,1
344,1,1,1,1,1,1
345,0,1,1,1,1,1
346,1,1,1,0,1,1
347,0,1,1,0,1,0
348,0,0,1,0,0,1
349,0,1,1,1,1,1
350,0,1,1,0,1,1
351,0,1,1,1,1,1
352,0,1,1,1,1,1
353,0,1,1,0,1,0
354,0,0,1,0,1,1
355,0,1,1,0,1,1
356,0,1,1,1,1,1
357,1,0,1,1,0,1
358,0,1,1,0,1,0
359,0,0,1,0,1,1
360,0,1,1,1,1,1
361,0,0,1,1,1,1
362,1,0,1,0,0,1
363,0,1,1,1,1,0
364,0,1,1,1,1,0
365,0,0,1,0,0,1
366,1,1,1,1,1,0
367,0,1,1,1,1,0
368,0,1,1,1,1,1
369,1,1,1,1,1,0
370,0,1,1,1,1,1
371,0,1,1,1,1,1
372,0,1,1,0,1,0
373,0,1,1,1,1,1
374,0,1,1,1,1,0
375,0,0,1,0,0,1
376,0,1,1,1,1,1
377,0,0,1,0,1,0
378,0,1,1,0,1,0
379,1,1,1,1,1,1
380,0,1,1,1,1,1
381,0,1,1,0,1,1
382,0,0,1,1,0,1
383,0,0,1,0,1,1
384,0,1,1,1,1,1
385,0,0,1,0,0,1
386,1,1,1,1,1,1
387,0,1,1,1,1,0
388,0,1,1,1,1,1
389,0,1,1,1,1,1
390,0,0,1,0,0,1
391,0,1,1,0,1,0
392,1,1,1,1,1,0
393,0,0,1,0,0,0
394,0,1,1,0,1,0
395,0,1,1,1,1,1
396,0,1,1,1,1,1
397,0,1,1,1,1,1
398,0,1,1,0,1,1
399,0,1,1,1,1,1
400,1,1,1,1,1,1
401,0,0,1,1,0,0
402,0,1,0,1,1,1
403,0,1,1,1,1,1
404,0,1,1,1,1,1
405,0,1,1,1,1,1
406,0,1,0,1,1,1
407,1,1,1,1,1,1
408,0,1,1,1,1,1
409,0,1,1,1,1,1
410,0,1,1,1,1,1
411,0,1,1,1,1,1
412,0,0,1,1,0,1
413,0,1,1,0,1,1
414,0,1,1,1,1,0
415,0,1,1,1,1,1
416,0,0,1,1,1,1
417,0,1,1,1,1,1
418,1,1,1,1,1,0
419,0,1,1,1,1,1
420,0,1,1,1,1,1
421,0,1,1,1,1,1
422,0,1,1,0,1,0
423,0,1,1,1,1,1
424,1,0,1,1,1,1
425,0,1,1,1,1,0
426,0,1,1,1,1,1
427,0,1,1,0,1,0
428,0,1,1,0,1,1
429,1,1,1,1,1,1
430,0,1,1,0,1,1
431,0,1,1,1,1,1
432,0,0,1,1,0,1
433,0,0,1,1,1,1
434,0,1,1,0,1,1
