,6,4,3,2,1,0
0,0,0,0,0,0,0
1,1,0,0,0,1,1
2,0,0,1,0,1,0
3,0,0,0,1,1,1
4,0,0,0,0,1,0
5,0,0,1,1,1,1
6,0,0,0,1,1,1
7,0,1,1,1,1,1
8,1,0,0,0,1,1
9,0,0,0,1,1,1
10,0,0,0,1,1,1
11,1,1,1,1,1,0
12,1,0,1,1,0,0
13,0,1,1,1,1,1
14,0,0,1,1,1,1
15,0,0,1,1,0,1
16,1,0,1,0,0,0
17,1,1,0,1,1,0
18,0,1,1,1,1,1
19,0,1,1,1,1,1
20,0,0,0,1,1,1
21,1,0,0,1,1,0
22,0,0,0,0,1,0
23,1,0,0,0,1,0
24,1,0,0,1,0,0
25,0,0,0,1,1,1
26,0,1,0,1,0,0
27,0,1,1,1,1,0
28,0,1,0,1,0,1
29,1,0,0,0,1,1
30,0,0,1,0,0,0
31,0,1,1,1,1,1
32,1,0,0,1,1,0
33,0,0,1,1,1,1
34,1,0,0,1,0,0
35,1,0,0,0,1,0
36,1,0,1,0,0,0
37,0,1,0,1,0,0
38,1,0,1,0,1,0
39,0,0,0,1,1,1
40,0,1,1,1,1,1
41,1,0,1,1,1,0
42,0,0,1,1,0,1
43,1,1,1,1,1,0
44,1,0,0,0,0,1
45,0,0,0,1,1,1
46,1,0,1,0,1,0
47,0,0,1,1,1,1
48,0,0,1,0,0,0
49,1,0,1,1,1,0
50,1,0,1,1,0,0
51,0,0,1,1,1,1
52,1,0,0,1,1,0
53,0,1,1,1,1,0
54,1,0,0,0,1,1
55,0,0,0,1,1,1
56,1,0,1,1,1,0
57,1,1,0,1,0,0
58,0,0,0,1,1,1
59,1,0,0,0,1,1
60,1,0,0,1,1,1
61,0,0,1,1,1,1
62,0,0,1,1,1,1
63,0,1,0,0,0,0
64,0,0,1,1,0,1
65,1,0,0,0,1,0
66,0,1,1,1,1,1
67,1,0,0,0,1,0
68,0,0,0,1,1,1
69,0,0,1,1,1,1
70,1,0,0,1,1,1
71,0,1,1,1,1,0
72,1,0,0,1,1,1
73,0,0,0,1,1,1
74,1,1,0,0,0,1
75,0,0,1,1,1,1
76,1,0,0,1,1,0
77,1,0,0,0,1,1
78,1,0,0,0,0,1
79,1,0,0,0,0,1
80,0,0,0,1,1,1
81,0,0,0,1,1,0
82,0,1,1,1,1,0
83,1,0,0,0,1,1
84,0,0,0,1,1,1
85,1,0,1,0,1,0
86,0,0,0,0,1,0
87,0,0,0,1,1,1
88,0,1,1,0,1,0
89,1,1,1,1,1,0
90,1,0,0,0,0,0
91,0,0,0,1,1,1
92,1,1,0,0,0,1
93,1,1,1,1,1,0
94,1,0,0,1,1,0
95,1,0,1,0,1,0
96,1,0,1,1,1,0
97,1,1,0,1,0,0
98,0,0,0,1,1,1
99,1,0,0,0,1,0
100,0,0,0,0,1,0
101,0,0,1,1,1,1
102,0,1,1,0,1,0
103,0,0,0,1,1,1
104,0,0,0,0,1,0
105,1,0,1,0,1,0
106,0,0,1,1,1,1
107,0,0,1,1,1,1
108,0,1,1,1,1,1
109,1,0,1,1,1,0
110,1,0,0,0,0,1
111,0,1,1,1,1,1
112,0,1,1,1,1,1
113,0,1,0,1,0,1
114,0,1,1,1,1,1
115,0,0,0,1,1,1
116,1,0,0,1,1,0
117,0,0,0,1,1,0
118,0,1,1,0,1,1
119,1,0,0,1,1,0
120,1,0,1,1,1,0
121,1,0,0,0,1,1
122,0,1,1,1,1,1
123,1,0,0,0,1,1
124,0,1,0,1,0,1
125,0,0,0,1,0,1
126,0,0,1,1,1,1
127,0,0,1,1,1,1
128,0,0,0,0,1,0
129,1,0,0,1,1,1
130,1,0,1,0,0,0
131,1,0,0,0,1,0
132,1,0,0,0,1,1
133,1,0,1,1,1,0
134,0,1,1,0,1,0
135,1,0,0,0,1,1
136,0,0,0,0,1,0
137,0,0,0,1,0,1
138,0,1,1,1,1,1
139,0,0,1,1,1,0
140,1,1,0,0,0,0
141,0,1,1,0,1,0
142,0,0,0,1,1,0
143,0,0,0,1,1,1
144,1,1,0,0,0,1
145,1,0,1,1,1,0
146,0,1,1,1,1,1
147,1,0,0,0,1,1
148,1,0,0,0,1,1
149,0,1,1,1,1,1
150,0,0,1,1,1,1
151,1,0,0,0,1,1
152,1,1,1,1,1,0
153,0,0,0,0,0,0
154,1,0,1,1,1,0
155,0,1,1,1,1,1
156,1,0,0,0,0,0
157,1,1,1,0,1,0
158,0,0,1,1,1,1
159,0,1,1,1,1,1
160,0,0,1,1,1,1
161,0,1,1,1,1,1
162,0,0,1,1,0,1
163,0,0,1,0,1,0
164,0,0,1,0,0,0
165,0,0,0,1,1,1
166,0,0,1,1,1,1
167,1,0,0,1,1,0
168,1,1,1,0,1,0
169,0,0,0,0,1,1
170,0,0,1,0,1,1
171,1,0,1,0,0,0
172,1,1,0,0,0,1
173,0,0,0,1,1,1
174,0,0,0,0,1,0
175,0,0,0,1,1,0
176,0,0,1,1,1,0
177,0,0,1,1,1,1
178,1,1,1,0,1,0
179,0,1,1,1,1,1
180,1,0,0,1,1,0
181,1,0,0,0,1,1
182,1,1,0,0,0,1
183,1,0,0,0,1,1
184,0,0,1,1,1,1
185,1,0,1,0,1,0
186,1,0,0,1,1,1
187,1,0,0,1,1,0
188,1,1,0,0,0,0
189,1,0,0,0,1,0
190,0,1,1,1,1,1
191,1,0,1,0,1,0
192,1,1,1,1,1,0
193,1,0,0,0,0,1
194,0,0,0,1,1,1
195,1,0,0,0,1,0
196,1,0,0,1,1,0
197,1,0,0,1,1,0
198,0,0,1,1,1,1
199,1,1,0,1,1,0
200,0,1,1,1,1,1
201,1,1,0,0,0,1
202,0,1,1,1,1,1
203,1,0,0,0,1,1
204,1,0,0,0,1,0
205,1,0,0,1,1,0
206,0,0,1,1,1,0
207,0,0,0,1,1,1
208,1,0,1,0,1,0
209,0,0,1,1,1,1
210,0,1,1,1,1,1
211,0,0,1,1,1,0
212,1,0,0,0,1,1
213,0,1,0,1,0,1
214,0,1,1,1,1,1
215,1,0,0,0,1,1
216,1,0,0,0,0,1
217,0,1,1,1,1,0
218,0,1,0,1,0,1
219,0,0,1,1,1,1
220,0,0,0,1,1,1
221,1,0,0,0,1,0
222,0,0,0,1,1,1
223,1,0,0,0,1,0
224,1,0,0,0,0,1
225,0,0,1,1,1,1
226,0,1,1,1,1,1
227,0,0,1,0,1,0
228,1,0,0,0,1,0
229,0,1,1,1,1,1
230,1,0,1,0,1,0
231,1,0,0,0,1,1
232,1,0,0,1,1,0
233,1,0,0,1,1,0
234,1,0,0,0,1,1
235,1,1,0,0,0,1
236,1,0,0,0,1,0
237,0,0,0,1,1,0
238,0,1,1,1,1,1
239,1,0,1,0,1,0
240,0,0,0,0,1,1
241,0,0,1,0,1,0
242,1,0,0,0,1,1
243,0,0,0,1,0,1
244,1,0,0,0,1,1
245,1,1,0,1,0,0
246,1,0,1,0,1,0
247,0,0,0,1,1,0
248,1,0,0,0,1,1
249,1,0,1,1,1,0
250,0,0,0,1,1,0
251,1,0,1,1,1,0
252,0,1,1,1,1,1
253,1,1,1,0,1,0
254,1,0,0,0,1,0
255,0,1,1,1,1,1
256,0,0,1,1,1,1
257,0,1,1,1,1,1
258,0,0,1,1,1,1
259,0,0,0,1,1,1
260,0,0,1,1,1,1
261,0,1,1,0,1,0
262,0,1,1,0,1,0
263,0,1,1,1,1,0
264,0,0,1,1,1,0
265,1,0,0,0,1,1
266,1,0,0,1,0,0
267,0,0,1,1,0,1
268,0,0,0,0,0,0
269,0,0,0,1,1,0
270,1,1,1,0,1,0
271,1,0,0,0,1,1
272,0,0,0,0,1,0
273,1,0,1,0,1,0
274,0,1,1,1,1,1
275,0,1,1,1,1,1
276,1,0,1,0,0,0
277,1,0,0,0,0,0
278,1,1,0,0,1,0
279,1,1,1,1,1,0
280,1,1,1,0,1,0
281,0,0,0,0,0,0
282,0,1,1,1,1,1
283,1,0,0,0,1,0
284,1,0,0,1,1,0
285,1,1,0,0,0,1
286,0,0,0,1,1,0
287,1,0,1,0,1,0
288,0,0,0,1,1,1
289,1,0,0,0,1,1
290,0,1,0,1,0,1
291,0,0,0,1,1,0
292,0,0,0,0,1,0
293,1,0,0,1,1,0
294,1,0,0,0,1,0
295,0,0,0,1,1,1
296,1,0,1,0,0,0
297,1,1,1,1,1,0
298,0,0,0,1,1,1
299,0,0,1,1,1,1
300,0,0,0,1,1,0
301,1,0,0,0,1,1
302,0,1,1,1,1,1
303,1,0,1,1,0,0
304,1,0,0,0,0,0
305,1,0,0,0,1,0
306,1,0,0,0,1,1
307,0,0,0,1,1,1
308,0,0,1,1,1,1
309,1,0,0,0,0,1
310,0,0,1,1,1,1
311,1,0,0,0,1,0
312,0,0,0,1,1,1
313,0,0,0,0,1,0
314,1,1,1,1,1,0
315,1,0,1,0,0,0
316,0,0,0,0,1,1
317,1,1,1,1,1,0
318,0,1,1,1,1,1
319,0,1,0,1,1,1
320,1,1,0,0,0,0
321,0,0,1,1,1,1
322,1,0,1,0,1,0
323,1,0,1,1,1,0
324,0,0,0,1,1,1
325,1,0,1,0,0,0
326,1,1,1,0,1,0
327,0,1,0,0,0,0
328,0,0,0,1,1,0
329,0,0,1,1,1,1
330,1,1,1,0,1,0
331,1,0,0,1,1,0
332,1,0,1,1,1,0
333,1,0,1,0,0,0
334,0,1,1,1,1,0
335,1,0,0,0,1,1
336,0,0,0,1,1,1
337,1,1,0,0,0,1
338,0,0,0,1,1,1
339,0,1,1,1,1,1
340,1,0,0,0,1,0
341,1,1,1,1,1,0
342,1,0,0,0,1,1
343,0,1,1,1,1,1
344,1,1,1,0,1,0
345,0,1,1,1,1,0
346,0,1,1,1,1,1
347,1,0,0,1,1,1
348,0,0,0,1,1,1
349,0,1,0,0,0,0
350,0,1,1,1,1,1
351,1,1,0,0,0,1
352,0,1,1,1,1,1
353,0,0,0,1,1,0
354,1,0,0,0,1,0
355,1,0,1,0,0,0
356,1,0,1,0,1,0
357,1,0,0,0,1,0
358,0,0,1,1,1,1
359,1,0,0,1,1,0
360,0,0,0,1,1,1
361,1,0,0,0,1,1
362,0,0,0,0,1,0
363,1,0,0,1,0,0
