,4,3,2,1
0,0,0,0,1
1,0,1,0,1
2,1,1,1,0
3,0,1,0,1
4,1,0,0,1
5,0,0,1,1
6,1,0,1,0
7,0,1,0,1
8,0,1,0,1
9,0,0,0,1
10,1,1,0,1
11,1,1,1,0
12,1,1,1,0
13,1,0,0,1
14,1,1,0,1
15,0,0,0,1
16,1,1,1,0
17,0,0,1,0
18,0,1,1,1
19,1,1,1,0
20,1,1,1,0
21,0,1,0,0
22,0,0,1,0
23,1,1,1,0
24,1,1,1,0
25,0,1,1,0
26,0,1,1,0
27,1,0,0,1
28,0,1,1,1
29,0,0,0,0
30,1,1,1,0
31,0,1,0,1
32,0,1,1,0
33,1,0,1,0
34,0,1,0,1
35,1,1,1,0
36,1,1,1,0
37,1,0,0,1
38,1,1,1,0
39,0,1,1,0
40,1,1,1,0
41,1,1,1,0
42,0,1,0,0
43,0,1,1,0
44,0,0,1,1
45,0,0,1,0
46,1,1,0,1
47,1,1,1,0
48,1,1,1,0
49,0,1,1,0
50,0,1,0,0
51,0,0,1,0
52,0,1,1,0
53,0,1,0,1
54,0,0,0,0
55,1,1,1,0
56,1,1,0,1
57,0,0,0,0
58,0,0,0,1
59,1,1,1,0
60,0,0,1,1
61,1,1,1,0
62,1,1,1,1
63,1,1,1,0
64,1,1,1,0
65,1,0,0,1
66,1,1,1,0
67,1,0,0,1
68,0,0,1,1
69,0,1,0,1
70,1,0,1,0
71,0,1,1,0
72,1,0,0,0
73,1,0,0,1
74,1,1,1,0
75,1,1,1,0
76,0,0,1,1
77,1,1,1,0
78,1,0,0,1
79,1,1,1,0
80,1,1,1,0
81,0,0,0,0
82,1,1,1,0
83,0,1,1,1
84,0,0,0,1
85,0,0,1,0
86,0,1,0,0
87,1,1,1,0
88,1,1,1,1
89,0,0,1,1
90,0,1,0,1
91,0,0,1,1
92,0,1,0,0
93,1,1,1,0
94,1,1,1,0
95,1,1,0,1
96,0,1,0,1
97,1,1,1,0
98,1,1,1,0
99,0,0,0,0
100,0,1,1,1
101,1,1,1,0
102,1,0,0,1
103,1,1,0,1
104,1,0,1,0
105,1,1,1,0
106,0,0,0,0
107,0,1,0,1
108,0,0,1,0
109,1,0,1,0
110,1,0,0,1
111,1,1,1,0
112,1,0,0,1
113,1,1,1,0
114,0,0,1,0
115,1,1,1,0
116,1,0,1,0
117,1,1,1,0
118,1,1,1,0
119,0,1,0,0
120,0,0,1,0
121,0,0,0,1
122,1,1,1,1
123,0,0,1,0
124,1,1,0,1
125,1,1,1,0
126,0,1,1,0
127,1,1,1,0
128,1,0,1,0
129,1,1,1,0
130,0,0,0,0
131,0,1,0,0
132,1,0,1,0
133,0,0,0,0
134,1,1,1,0
135,1,1,1,0
136,0,1,0,1
137,1,1,1,0
138,0,0,1,1
139,1,1,1,0
140,0,0,1,0
141,0,1,0,0
142,1,1,1,0
143,1,1,0,1
144,0,1,1,1
145,0,1,0,1
146,0,1,1,0
147,0,1,0,1
148,0,0,1,1
149,0,1,1,1
150,1,1,0,0
151,0,0,1,1
152,0,1,0,1
153,0,1,1,1
154,1,1,1,0
155,0,1,0,1
156,0,1,0,1
157,0,1,0,1
158,0,1,1,0
159,0,1,1,0
160,1,1,1,0
161,0,1,0,1
162,1,0,0,1
163,0,0,1,1
164,0,1,0,1
165,0,0,1,0
166,0,1,1,1
167,1,0,1,0
168,0,1,0,1
169,0,1,0,0
170,0,1,0,1
171,0,0,1,0
172,1,0,0,1
173,0,1,0,1
174,1,1,1,0
175,1,1,1,0
176,0,1,0,0
177,0,0,1,0
178,1,1,0,1
179,0,0,1,0
180,1,1,1,0
181,0,0,1,0
182,0,0,1,0
183,1,1,1,0
184,1,1,0,1
185,0,1,0,1
186,0,1,0,1
187,0,0,1,1
188,1,0,1,0
