,8,7,6,5,4,3,1,0
0,1,1,1,1,0,0,0,0
1,1,1,1,0,0,0,0,0
2,1,1,1,0,0,0,0,0
3,0,1,1,0,0,0,0,0
4,1,1,1,1,0,0,0,0
5,0,1,0,1,1,1,0,1
6,1,1,1,1,0,0,0,0
7,1,1,0,1,1,1,0,1
8,0,0,1,0,0,1,1,0
9,1,1,1,1,0,0,0,0
10,0,0,0,0,1,0,1,0
11,1,1,1,1,0,0,0,1
12,1,1,1,1,0,0,0,1
13,1,1,1,1,0,0,0,0
14,1,1,1,1,0,0,0,1
15,1,1,1,1,0,0,0,1
16,1,1,1,1,0,0,0,0
17,1,1,1,0,0,0,0,0
18,1,1,1,0,0,0,0,1
19,1,1,1,1,0,0,0,0
20,1,1,0,1,1,1,0,0
21,1,1,1,0,0,0,0,1
22,1,1,1,0,0,0,0,0
23,0,0,0,0,1,0,1,0
24,0,0,0,0,1,0,1,0
25,1,1,1,1,0,0,0,0
26,1,1,1,0,0,0,0,0
27,1,1,1,1,0,0,0,1
28,1,1,1,0,0,0,0,1
29,1,1,1,1,0,0,0,1
30,0,0,0,1,1,0,1,0
31,1,1,1,1,0,0,0,0
32,0,1,0,0,1,1,0,0
33,1,1,1,1,0,0,0,0
34,0,1,0,0,1,1,0,0
35,0,0,0,0,1,0,1,1
36,1,1,1,0,0,0,0,1
37,1,1,1,1,0,0,0,0
38,0,0,0,1,1,0,1,0
39,0,0,0,1,1,0,1,0
40,1,1,1,0,0,0,0,1
41,1,1,1,0,0,0,0,0
42,1,1,0,1,1,1,0,1
43,1,1,1,1,0,0,0,1
44,0,1,1,1,0,0,0,1
45,1,1,1,1,0,0,0,1
46,0,0,0,1,1,0,1,1
47,1,1,1,1,0,0,0,1
48,0,0,0,1,1,0,1,0
49,0,0,0,1,1,0,1,0
50,0,0,0,0,1,0,1,0
51,1,1,0,1,1,1,0,0
52,1,1,1,1,0,0,0,0
53,0,0,0,1,1,0,1,0
54,1,1,1,1,0,0,0,0
55,1,0,0,1,0,0,0,0
56,0,1,0,1,1,1,0,1
57,1,1,1,1,0,0,0,1
58,0,1,0,1,1,1,0,1
59,0,1,1,1,0,1,0,0
60,0,0,0,1,1,0,1,0
61,0,1,1,0,0,0,0,1
62,1,1,1,1,0,0,0,1
63,1,1,1,1,0,0,0,0
64,0,1,1,0,0,0,0,1
65,1,1,0,1,1,1,0,0
66,0,0,0,0,1,0,1,1
67,1,1,1,1,0,0,0,0
68,0,0,0,1,1,0,1,1
69,0,1,1,0,0,0,0,0
70,0,0,0,1,1,0,1,1
71,1,1,0,0,1,1,0,0
72,1,1,1,1,0,0,0,1
73,1,0,0,0,0,0,0,1
74,1,0,0,0,0,0,0,1
75,1,0,0,0,0,0,0,1
76,1,1,1,1,0,0,0,0
77,1,1,1,0,0,0,0,0
78,0,0,0,1,1,0,1,1
79,0,0,0,1,1,0,1,1
80,1,1,1,1,0,0,0,0
81,0,0,0,0,1,0,1,1
82,0,0,0,0,1,0,1,0
83,1,1,1,0,0,0,0,1
84,1,1,1,1,0,0,0,1
85,1,1,1,1,0,0,0,0
86,1,0,0,0,0,0,0,1
87,1,1,1,1,0,0,0,1
88,1,1,1,0,0,0,0,1
89,1,1,1,1,0,0,0,0
90,1,1,1,0,0,0,0,0
91,0,1,0,1,1,1,0,0
92,1,1,1,0,0,0,0,0
93,0,0,0,0,1,0,1,1
94,1,1,1,1,0,0,0,0
95,1,1,1,0,0,0,0,1
96,1,1,1,1,0,0,0,0
97,1,1,1,0,0,0,0,0
98,1,1,0,0,1,1,0,0
99,1,1,1,0,0,0,0,0
100,1,1,1,1,0,0,0,1
101,1,0,0,0,0,0,0,1
102,1,1,1,0,0,0,0,0
103,0,0,0,1,1,0,1,1
104,0,0,0,1,1,0,1,0
105,0,1,0,0,1,1,0,0
106,0,1,0,1,1,1,0,1
107,1,1,0,1,1,1,0,0
108,1,1,1,0,0,0,0,0
109,1,1,1,0,0,0,0,0
110,0,0,0,1,1,0,1,0
111,0,0,0,1,1,0,1,0
112,0,1,0,1,1,1,0,0
113,0,0,0,1,1,0,1,0
114,0,0,1,1,0,1,1,1
115,1,1,1,0,0,0,0,0
116,1,0,1,1,0,0,0,0
117,1,1,1,0,0,0,0,0
118,1,1,1,1,0,0,0,0
119,0,0,0,1,1,0,1,1
120,1,1,1,0,0,0,0,0
121,1,1,0,1,1,1,0,0
122,1,0,0,1,0,0,0,1
123,0,0,0,0,1,0,1,0
124,1,0,0,1,0,0,0,1
125,0,1,0,0,1,1,0,1
126,0,1,0,1,1,1,0,0
127,1,1,1,1,0,0,0,1
128,0,0,0,1,1,0,1,1
129,1,1,1,1,0,0,0,1
130,1,1,1,1,0,0,0,1
131,0,0,0,1,1,0,1,1
132,0,0,0,1,1,0,1,1
133,0,1,0,1,1,1,0,1
134,1,1,1,1,0,0,0,1
135,1,1,1,1,0,0,0,0
136,0,1,1,1,0,0,0,1
137,1,1,1,1,0,0,0,0
138,1,1,1,1,0,0,0,0
139,1,1,1,1,0,0,0,0
140,1,1,1,1,0,0,0,0
141,0,1,1,0,0,0,0,0
142,0,0,0,0,0,0,0,1
143,0,0,0,1,0,0,0,1
144,1,1,1,1,0,0,0,1
145,1,1,1,0,0,0,0,1
146,0,0,0,1,1,0,1,0
147,0,1,0,1,1,1,0,0
148,1,1,1,0,0,0,0,1
149,1,1,1,1,0,0,0,0
150,0,1,0,1,1,1,0,1
151,0,0,0,1,1,0,1,1
152,0,1,0,1,1,1,0,1
153,1,1,1,0,0,0,0,1
154,1,1,1,0,0,0,0,1
155,1,1,1,1,0,0,0,0
156,1,1,0,1,1,1,0,0
157,0,1,0,0,1,1,0,0
158,1,1,1,1,0,0,0,0
159,0,0,0,1,1,0,1,0
160,1,1,1,1,0,0,0,1
161,0,1,0,0,1,1,0,1
162,1,1,1,0,0,0,0,1
163,1,1,1,0,0,0,0,1
164,1,1,1,1,0,0,0,0
165,0,0,0,1,1,0,1,0
166,1,1,1,0,0,0,0,1
167,0,1,0,0,1,1,0,0
168,1,1,1,1,0,0,0,1
169,0,0,0,1,1,0,1,1
170,1,1,1,1,0,0,0,0
171,1,1,1,1,0,0,0,0
172,1,0,0,1,0,0,0,1
173,0,1,1,0,0,0,0,0
174,0,1,1,1,0,0,0,1
175,1,1,1,1,0,0,0,0
