,12,11,10,8,7,6,5,4,2,1,0
0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,1,0,0,1,0,0,0
2,1,0,1,1,1,0,0,1,0,0,0
3,0,0,0,0,0,1,0,1,0,0,0
4,0,0,0,0,1,0,0,1,0,1,0
5,1,0,1,1,1,0,0,1,0,0,0
6,1,1,0,0,0,1,0,0,0,0,0
7,1,1,0,0,0,1,0,0,0,0,0
8,1,1,1,1,0,0,0,0,0,0,1
9,0,1,1,0,0,1,0,0,0,0,1
10,1,0,1,1,1,0,0,1,0,1,0
11,0,1,1,1,0,1,0,0,1,0,1
12,0,1,1,1,1,1,0,0,1,0,1
13,1,1,0,1,0,1,0,0,1,0,1
14,0,0,0,0,1,1,0,1,1,0,0
15,0,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,1,0,0,1,0,0,0
17,1,0,0,1,1,0,0,1,0,1,0
18,1,1,0,1,1,1,0,0,1,0,1
19,0,0,1,1,1,0,0,1,0,1,0
20,1,0,1,1,0,0,0,1,0,1,0
21,1,0,0,0,1,0,0,1,0,0,0
22,1,1,0,1,1,1,0,0,1,0,1
23,0,0,0,0,1,1,0,1,1,0,0
24,0,0,0,0,1,0,0,1,0,0,0
25,1,0,1,1,1,0,0,1,0,0,0
26,0,0,0,0,1,0,0,1,0,1,0
27,0,1,0,0,1,1,0,0,1,0,1
28,1,0,1,1,0,0,0,0,0,1,0
29,0,1,1,1,0,1,0,0,1,0,1
30,1,1,0,0,1,1,0,0,1,0,1
31,1,0,1,1,1,1,0,1,1,0,0
32,0,0,0,0,1,0,0,1,0,1,0
33,0,0,0,0,0,0,0,1,1,0,0
34,0,1,1,1,1,1,0,0,0,0,0
35,1,0,1,1,1,1,0,1,1,0,0
36,0,0,0,0,0,1,1,0,1,0,1
37,1,1,0,1,0,1,0,1,0,0,1
38,0,0,0,1,0,0,0,1,0,1,0
39,0,0,0,0,0,0,0,1,0,0,0
40,1,0,1,1,1,0,0,1,0,1,0
