,13,12,9,8,7,6,5,4,3,2,1,0
0,0,0,1,0,0,1,1,1,1,0,1,0
1,0,0,0,0,0,0,1,1,0,1,1,0
2,0,0,1,1,0,0,1,0,1,0,1,0
3,1,0,0,1,0,0,1,1,0,1,1,0
4,0,0,1,1,0,0,1,0,1,0,1,0
5,0,0,1,0,0,1,0,1,1,0,1,0
6,0,0,1,0,0,0,1,0,1,0,1,1
7,0,0,1,0,0,1,1,0,1,0,1,0
8,1,1,1,0,1,1,1,0,1,1,1,0
9,1,0,1,0,0,0,0,1,1,0,1,0
10,1,0,1,1,0,0,1,1,1,0,1,1
11,0,0,1,1,0,1,1,0,1,0,1,1
12,0,0,1,0,0,0,0,0,1,0,0,0
13,1,1,0,0,1,0,1,0,0,1,1,0
14,1,1,1,1,1,0,1,0,0,1,1,1
15,0,0,1,1,0,1,1,1,1,0,1,1
16,0,0,1,0,0,1,1,1,1,0,0,0
17,1,0,0,0,0,0,1,1,0,1,1,1
18,0,0,0,1,0,0,0,0,0,1,1,1
19,1,0,1,0,0,0,1,0,1,0,1,0
20,0,0,1,0,0,0,1,0,1,0,1,1
21,1,0,0,1,1,0,1,1,1,1,1,1
22,1,0,0,0,0,0,0,0,0,1,1,1
23,1,0,0,0,0,1,1,1,0,1,0,0
24,1,1,0,0,0,1,1,0,0,1,0,1
25,0,0,0,1,0,0,1,1,0,1,1,1
26,1,0,0,0,0,1,1,0,0,1,1,1
27,1,1,0,0,1,0,1,0,0,1,1,1
28,0,0,1,1,0,0,0,0,1,0,1,1
29,1,0,1,0,0,1,0,1,1,0,1,1
30,0,1,0,1,1,0,1,0,0,1,1,1
31,0,0,1,0,0,0,1,1,1,0,1,0
32,0,0,1,0,0,0,1,0,1,0,1,1
33,1,1,0,0,0,0,1,0,0,1,1,1
34,0,0,0,1,0,0,1,0,0,1,1,1
35,1,1,1,0,1,1,1,0,0,1,1,0
36,0,0,1,0,0,0,1,0,1,0,1,1
37,1,0,0,0,0,1,1,0,0,1,0,1
38,1,0,0,0,0,0,1,1,0,1,0,1
39,1,0,0,0,0,0,1,0,0,1,1,1
40,0,0,1,1,0,1,1,0,1,0,0,1
41,0,1,0,1,0,0,1,0,0,1,1,1
42,1,0,0,0,0,0,1,1,0,1,1,1
43,0,0,1,1,0,1,1,1,1,0,1,0
44,0,0,1,0,0,0,0,1,1,0,1,1
45,1,1,0,0,0,0,1,0,0,1,1,1
46,0,1,1,0,1,0,1,0,1,0,1,1
47,1,0,1,1,0,1,1,0,0,0,1,0
48,1,1,1,0,1,1,1,0,0,1,1,0
49,1,0,0,0,1,1,1,1,0,1,1,1
50,0,0,0,0,0,0,1,0,0,1,1,1
51,1,0,1,1,0,1,1,0,1,0,1,1
52,1,0,0,0,0,0,1,1,0,1,1,1
53,1,1,1,0,1,0,1,1,0,1,1,0
54,1,0,0,0,0,0,1,0,0,1,1,1
55,1,0,1,1,0,0,1,0,1,0,1,1
56,0,0,1,0,0,1,1,1,1,0,1,0
57,1,0,0,1,1,0,1,1,0,1,1,1
58,1,0,0,0,0,0,1,1,0,1,0,1
59,0,1,1,1,1,0,1,0,1,1,1,1
60,0,1,0,1,1,0,1,0,0,1,1,1
61,1,0,0,0,0,0,1,0,0,1,1,1
62,1,1,0,0,1,0,1,1,0,1,1,1
63,1,0,1,0,0,1,1,0,1,0,1,0
64,1,1,0,0,0,1,1,1,0,1,0,1
65,1,0,0,0,0,1,1,0,0,1,0,1
66,0,1,0,1,1,0,1,0,0,1,1,1
67,1,1,0,0,1,0,1,1,0,1,0,1
68,1,1,1,0,1,1,1,1,0,1,1,0
69,0,0,1,0,0,1,0,0,1,0,1,1
70,0,0,1,0,0,1,0,1,1,0,1,1
71,1,0,1,1,0,1,0,0,1,0,1,0
72,0,0,0,1,0,0,0,0,0,1,1,1
73,1,0,0,0,0,1,1,1,0,1,0,1
74,1,1,0,0,1,0,1,0,1,1,1,1
