,4,3,2,0
0,1,0,1,0
1,1,0,0,1
2,1,0,1,0
3,0,0,1,1
4,0,1,1,0
5,0,0,1,1
6,1,0,1,0
7,0,0,1,1
8,1,1,0,0
9,0,0,1,1
10,1,0,0,0
11,0,1,1,0
12,0,1,1,0
13,0,1,1,0
14,0,0,1,1
15,1,1,0,0
16,1,1,0,0
17,1,0,0,0
18,0,1,1,0
19,1,0,1,0
20,0,0,1,1
21,1,1,0,0
22,1,1,0,0
23,1,0,0,1
24,1,1,0,0
25,0,0,1,1
26,0,0,1,0
27,1,1,0,0
28,1,0,1,0
29,1,0,0,0
30,0,1,1,0
31,0,1,1,0
32,1,0,1,0
33,0,1,1,0
34,0,0,1,0
35,1,1,0,0
36,1,0,1,0
37,1,0,0,1
38,0,0,1,1
39,1,0,1,0
40,0,0,0,0
41,1,0,0,0
42,0,1,1,0
43,0,0,1,1
44,0,1,1,0
45,0,0,0,1
46,1,0,0,0
47,0,1,1,0
48,1,0,1,0
49,0,0,1,1
50,0,0,1,1
51,1,1,1,0
52,1,0,0,0
53,0,0,1,1
54,1,1,0,0
55,0,1,1,0
56,0,0,1,1
57,0,0,1,1
58,1,0,1,0
59,0,1,1,0
60,0,1,1,0
61,0,0,1,1
62,0,0,1,1
63,1,1,0,0
64,1,0,0,0
65,0,0,0,1
66,0,0,1,0
67,1,1,1,0
68,1,1,0,0
69,1,1,0,0
70,1,0,1,0
71,1,0,1,0
72,1,1,0,0
73,1,0,1,0
74,1,1,0,0
75,0,1,1,0
76,1,0,1,0
77,0,1,1,0
78,1,0,1,0
79,1,0,0,1
80,0,0,0,0
81,0,0,1,1
82,1,0,0,0
83,0,0,1,1
84,0,1,1,0
85,1,0,0,1
86,1,1,0,0
87,0,1,1,0
88,1,1,0,0
89,0,0,1,1
90,0,0,1,1
91,1,0,0,1
92,0,1,1,0
93,0,1,1,0
94,0,0,1,1
95,0,1,1,0
96,0,1,1,0
97,1,0,1,0
98,0,0,1,1
99,0,1,1,0
100,1,0,0,0
101,0,1,1,0
102,0,0,1,1
103,1,0,1,0
104,0,0,1,1
105,0,0,1,1
106,1,1,0,0
107,0,1,1,0
108,0,1,1,0
109,1,1,0,0
110,0,0,1,1
111,1,1,0,0
112,1,0,1,0
113,1,0,1,0
114,1,0,0,1
115,1,1,0,0
116,0,0,0,0
117,1,0,1,0
118,0,1,1,0
119,1,1,0,0
120,0,0,1,1
121,0,0,1,1
122,0,1,1,0
123,0,1,1,0
124,1,0,1,0
125,1,0,0,0
126,1,1,0,0
127,0,0,1,1
128,0,0,1,1
129,1,0,1,0
130,0,1,1,0
131,0,0,1,1
132,1,0,1,0
133,0,0,1,0
134,1,0,1,0
135,0,1,1,0
136,0,0,1,1
137,0,1,1,0
138,1,1,0,0
139,0,1,1,0
140,1,0,1,0
141,1,1,0,0
142,1,0,0,0
143,1,1,0,0
144,0,0,1,1
145,0,0,1,1
146,0,1,1,0
147,1,0,0,0
148,1,1,0,0
149,1,0,0,1
150,0,0,1,1
151,0,0,1,1
152,0,1,1,0
153,0,1,1,0
154,1,1,0,0
155,0,0,0,1
156,0,0,1,1
157,1,1,0,0
158,0,0,1,1
159,1,1,0,0
160,0,1,1,0
161,1,1,0,0
162,0,0,1,1
163,0,1,1,0
164,0,1,1,0
165,1,1,0,0
166,1,1,0,0
167,1,0,0,1
168,1,1,0,0
169,0,1,1,0
170,0,1,1,0
171,1,0,0,0
172,0,1,1,0
173,1,0,1,0
174,0,1,1,0
175,0,1,1,0
176,0,1,1,0
177,0,1,1,0
178,0,0,1,1
179,0,1,1,0
180,0,1,1,0
181,1,1,0,0
182,1,0,1,0
183,0,1,1,0
184,0,1,1,0
185,0,0,1,1
186,0,0,1,1
187,1,1,0,0
188,0,1,1,0
189,1,0,1,0
190,1,1,0,0
191,1,1,0,0
192,1,1,0,0
193,0,1,1,0
194,0,0,1,1
195,0,1,1,0
196,0,1,1,0
197,0,0,1,1
198,1,0,0,1
199,0,1,1,0
200,1,1,0,0
201,0,1,1,0
202,0,1,1,0
203,1,0,1,0
204,1,1,0,0
205,0,1,1,0
206,1,1,0,0
207,0,0,1,0
208,0,0,1,1
209,0,0,1,1
210,0,1,1,0
211,0,1,1,0
212,1,1,0,0
213,0,1,1,0
214,0,1,1,0
215,1,0,1,0
216,1,1,0,0
217,1,0,1,0
218,0,0,1,1
219,1,0,1,0
220,1,0,1,1
221,0,0,1,1
222,0,1,1,0
223,0,0,1,1
224,0,1,1,0
225,1,0,1,0
226,0,1,1,0
227,0,1,1,0
228,0,1,1,0
229,0,1,1,0
230,0,0,1,1
231,0,1,1,0
232,1,0,1,0
233,0,1,1,0
234,1,0,1,0
235,0,1,1,0
236,1,0,1,0
237,0,0,1,1
238,1,0,1,0
239,0,1,1,0
240,1,1,0,0
241,0,1,1,0
242,0,1,1,0
243,0,1,1,0
244,0,0,1,1
245,1,0,0,1
246,1,0,1,0
247,0,0,1,1
248,0,1,1,0
249,1,0,1,0
250,1,1,0,0
251,0,1,1,0
252,0,1,1,0
253,1,0,0,0
254,1,1,0,0
255,0,0,1,1
256,0,1,1,0
257,0,0,1,1
258,0,0,1,1
259,1,0,1,0
260,0,1,1,0
261,1,0,0,0
262,0,0,1,0
263,1,1,0,0
264,0,0,1,1
265,0,0,1,1
266,0,0,1,1
267,0,0,1,1
268,0,0,1,1
269,0,0,1,1
270,1,1,0,0
271,1,1,0,0
272,0,1,1,0
273,1,0,0,1
274,0,0,1,1
275,1,1,0,0
276,0,1,1,0
277,1,0,0,0
278,0,1,1,0
279,0,1,1,0
280,0,0,1,1
281,0,0,1,1
282,0,1,1,0
283,1,0,0,0
284,1,1,0,0
285,1,1,0,0
286,0,0,1,1
287,1,1,0,0
288,0,1,1,0
289,0,0,1,1
290,0,1,1,0
291,0,1,1,0
292,0,1,1,0
293,1,1,0,0
294,1,0,0,1
295,1,0,1,0
296,1,1,0,0
297,1,1,0,0
298,0,1,1,0
299,0,0,1,1
300,0,0,1,1
301,0,1,1,0
302,1,0,1,0
303,1,1,0,0
304,0,1,1,0
305,1,1,0,0
306,0,0,1,1
307,1,0,1,0
308,0,1,1,0
309,1,0,1,0
310,0,1,1,0
311,0,1,1,0
312,0,1,1,0
313,0,0,1,1
314,0,1,1,0
315,0,0,1,1
316,1,0,1,0
317,1,0,0,0
318,0,0,1,1
319,0,1,1,0
320,0,1,1,0
321,1,1,0,0
322,1,1,0,0
323,0,1,1,0
324,0,1,1,0
325,0,1,1,0
326,0,1,1,0
327,0,1,1,0
328,1,0,1,0
329,1,1,1,0
330,0,1,1,0
331,0,1,1,0
332,1,1,0,0
333,1,1,0,0
334,0,0,1,0
335,1,1,0,0
336,1,1,0,0
337,1,0,1,0
338,0,1,1,0
339,0,0,1,1
340,0,1,1,0
341,0,0,1,1
342,1,1,0,0
343,1,1,0,0
344,0,1,1,0
345,0,1,1,0
346,1,1,0,0
347,0,0,1,1
348,0,0,1,1
349,0,0,1,1
350,1,1,0,0
351,0,0,1,1
352,0,1,1,0
353,0,0,1,1
354,0,1,1,0
