,14,13,10,9,8,7,6,5,4,3,2,1
0,1,1,1,1,0,0,1,0,0,0,0,1
1,1,1,1,1,1,0,0,0,1,0,0,0
2,0,1,1,0,0,0,0,1,1,1,0,0
3,1,1,1,1,1,0,0,1,1,0,0,0
4,1,1,1,1,0,0,0,1,1,1,0,0
5,1,1,1,0,0,0,1,1,0,1,0,1
6,0,1,1,0,1,0,0,0,1,0,1,1
7,1,1,1,0,1,0,1,1,1,0,0,1
8,1,1,1,0,0,0,1,0,0,0,0,1
9,1,1,1,1,1,0,0,1,1,0,0,0
10,0,1,1,1,1,0,1,1,1,0,0,0
11,1,1,1,0,0,0,1,0,0,0,0,1
12,1,1,1,0,1,0,1,0,1,0,0,1
13,0,1,1,0,0,0,0,1,0,1,0,0
14,0,1,1,0,1,0,0,0,1,0,1,1
15,1,1,1,0,0,0,1,0,0,0,0,1
16,0,1,1,1,1,0,1,0,1,0,0,1
17,0,1,1,1,0,0,1,1,1,1,0,0
18,1,1,1,1,0,0,0,1,1,1,0,0
19,1,1,1,1,0,0,0,1,0,1,1,1
20,0,1,0,1,0,1,1,0,0,1,0,1
21,1,1,1,1,1,0,0,1,1,0,0,0
22,0,1,1,1,0,0,1,0,1,0,0,0
23,0,1,1,1,0,0,1,0,0,0,0,1
24,1,1,1,1,1,0,0,1,1,0,0,0
25,0,1,1,0,0,0,0,0,0,0,1,1
26,0,1,1,0,1,0,0,1,0,0,0,0
27,0,1,1,0,0,1,0,0,0,0,1,1
28,1,1,1,0,0,0,1,1,0,0,0,1
29,0,1,1,1,0,0,1,1,1,1,0,0
30,0,1,1,1,0,1,1,0,0,0,0,1
31,0,1,1,0,0,0,0,1,1,1,0,0
32,1,1,1,0,1,0,1,0,1,0,0,1
33,0,1,1,0,1,0,0,0,1,0,1,1
34,0,1,1,0,0,0,0,1,0,1,0,1
35,1,1,1,1,0,0,0,1,1,1,0,0
36,1,1,1,1,0,0,0,1,1,1,0,0
37,0,1,1,1,1,0,1,1,1,0,0,0
38,0,1,1,1,1,1,1,1,1,0,0,1
39,0,1,1,0,0,0,0,1,0,1,1,1
40,0,1,1,1,1,0,1,1,1,0,0,0
41,1,1,1,0,0,0,1,0,0,0,0,1
42,0,1,1,1,1,0,1,0,1,0,1,1
