,11,10,9,8,7,6,5,4,3,0
0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,1,0,1,1,1,0,0
2,1,1,1,1,1,1,1,1,0,0
3,1,1,1,1,1,0,0,1,0,0
4,0,0,1,1,0,1,1,1,0,0
5,1,0,0,1,0,1,1,1,0,0
6,1,1,0,0,1,0,1,1,0,0
7,1,0,0,0,1,0,1,0,0,0
8,0,0,0,1,0,1,1,1,0,0
9,0,0,0,1,1,0,1,0,1,0
10,1,0,0,0,1,0,1,1,0,0
11,1,1,1,0,1,0,1,1,1,0
12,0,0,1,1,1,0,1,1,0,0
13,1,0,0,1,0,0,1,1,0,0
14,0,0,0,1,1,0,1,1,0,0
15,0,0,1,1,0,1,1,1,0,0
16,0,1,1,1,1,0,0,1,1,0
17,1,1,1,0,1,1,0,1,1,0
18,1,0,0,0,0,0,1,1,0,0
19,1,0,1,1,0,1,1,1,0,0
20,1,0,0,1,1,0,1,0,1,0
21,1,0,0,1,0,0,1,1,1,0
22,1,0,0,1,0,1,1,0,0,0
23,0,1,0,1,0,1,0,0,1,0
24,1,0,0,0,1,0,1,0,1,0
25,1,0,0,1,1,0,1,1,0,0
26,1,0,0,1,0,0,1,0,0,0
27,1,0,0,1,1,0,0,0,1,0
28,1,0,0,1,1,0,1,0,1,0
29,1,0,0,0,1,0,1,1,0,0
30,0,0,0,1,1,0,1,1,0,0
31,1,1,1,1,1,0,1,1,0,0
32,1,0,0,0,1,0,1,0,1,0
33,1,1,0,1,1,0,0,1,0,0
34,1,1,1,1,1,0,1,1,0,0
35,0,0,0,1,1,0,1,1,0,0
36,1,0,0,0,1,0,0,1,0,0
37,1,0,0,0,1,0,1,1,0,0
38,1,1,0,1,0,1,0,0,0,0
39,1,0,1,1,0,1,1,1,0,0
40,1,1,1,0,1,1,0,1,0,0
41,1,0,0,0,0,0,1,1,0,0
42,1,0,0,0,1,0,0,1,0,0
43,1,0,0,1,1,0,0,1,0,0
44,1,0,0,0,0,0,1,0,0,0
45,1,1,0,0,0,1,0,1,0,0
46,0,0,1,1,0,1,1,1,0,0
47,1,0,0,0,0,1,0,0,1,0
48,1,0,1,0,0,1,1,1,0,0
49,0,0,0,1,1,0,0,0,1,0
50,0,0,1,1,1,0,1,1,0,0
51,1,0,0,0,0,0,1,1,1,0
