,4,3
0,1,1
1,1,1
2,0,1
3,1,1
4,1,1
5,0,1
6,1,1
7,0,0
8,1,1
9,0,1
10,1,1
11,0,1
12,0,1
13,1,1
14,1,1
15,1,1
16,0,1
17,1,1
18,0,1
19,1,1
20,1,1
21,1,1
22,1,1
23,0,1
24,0,1
25,0,1
26,0,1
27,1,1
28,0,0
29,1,1
30,0,1
31,0,1
32,1,1
33,1,1
34,1,1
35,0,1
36,0,0
37,1,1
38,0,0
39,1,1
40,0,1
41,0,1
42,1,1
43,0,1
44,0,0
45,1,1
46,0,1
47,0,0
48,0,1
49,0,1
50,0,1
51,0,1
52,1,1
53,0,1
54,1,1
55,0,1
56,1,1
57,0,1
58,0,1
59,1,1
60,0,1
61,0,1
62,1,1
63,0,1
64,1,1
65,1,1
66,1,1
67,1,1
68,0,0
69,0,1
70,0,1
71,1,0
72,0,0
73,1,1
74,0,1
75,0,0
76,0,1
77,1,1
78,0,1
79,1,1
80,0,1
81,0,1
82,0,1
83,0,1
84,1,1
85,0,1
86,1,1
87,1,0
88,0,1
89,1,1
90,1,1
91,1,1
92,0,1
93,0,0
94,1,1
95,0,1
96,0,1
97,0,1
98,1,1
99,1,1
100,0,1
101,1,1
102,1,1
103,0,1
104,0,0
105,1,1
106,0,1
107,1,1
108,0,1
109,0,1
110,0,1
111,0,0
112,1,1
113,1,1
114,0,1
115,1,1
116,1,1
117,1,1
118,1,1
119,1,0
120,0,0
121,0,1
122,1,1
123,0,0
124,0,1
125,1,1
126,1,1
127,1,1
128,0,0
129,0,1
130,0,1
131,1,1
132,1,1
133,1,1
134,1,1
135,1,1
136,1,1
137,1,1
138,0,0
139,1,1
140,0,0
141,0,0
142,0,1
143,0,0
144,0,1
145,1,1
146,0,0
147,0,1
148,1,1
149,0,0
150,1,1
151,0,1
152,1,1
153,0,1
154,0,1
155,0,0
156,0,1
157,1,1
158,0,1
159,1,1
160,0,1
161,0,1
162,0,1
163,1,1
164,1,1
165,0,1
166,0,0
167,0,1
168,0,0
169,0,0
170,0,1
171,0,1
172,1,1
173,0,0
174,0,0
175,1,1
176,0,1
177,1,1
178,0,1
179,1,1
180,1,1
181,1,1
182,1,1
183,0,1
184,0,1
185,0,0
186,0,1
187,1,1
188,1,1
189,0,1
190,0,1
191,0,1
192,1,1
193,1,0
194,1,1
195,0,0
196,1,1
197,1,1
198,0,1
199,0,1
200,0,0
201,1,1
202,1,1
203,1,1
204,0,1
205,0,0
206,0,1
207,1,1
208,0,1
209,1,1
210,1,1
211,0,0
212,1,1
213,1,1
214,1,1
215,0,1
216,1,1
217,0,1
218,1,1
219,0,1
220,1,1
221,0,1
222,0,1
223,0,1
224,1,1
225,0,1
226,0,1
227,1,1
228,1,1
229,1,1
230,0,1
231,1,1
232,0,1
233,0,1
234,0,1
235,1,1
236,1,1
237,0,1
238,1,1
239,0,0
240,0,0
241,1,1
242,0,1
243,1,1
244,0,0
245,1,1
246,0,0
247,0,1
248,0,1
249,1,1
250,0,1
251,1,1
252,0,0
253,1,1
254,0,0
255,1,1
256,0,0
257,0,1
258,1,1
259,0,1
260,0,1
261,0,1
262,1,1
263,0,0
264,1,0
265,0,1
266,0,1
267,1,1
268,0,1
269,0,1
270,0,0
271,1,1
272,1,1
273,0,1
274,1,1
275,1,1
276,0,0
277,1,1
278,0,1
279,1,0
280,1,1
281,0,1
282,0,1
283,0,0
284,1,1
285,0,1
286,0,0
287,0,1
288,0,0
289,1,1
290,0,1
291,0,1
292,1,1
293,0,1
294,0,1
295,1,1
296,0,0
297,1,1
298,1,1
299,1,1
300,0,1
301,0,0
302,0,0
303,1,1
304,0,0
305,1,1
306,0,1
307,0,1
308,0,1
309,0,1
310,1,1
311,0,0
312,1,1
313,1,1
314,0,1
315,1,1
316,0,1
317,0,1
318,0,0
319,0,1
320,0,1
321,0,1
322,1,1
323,1,0
324,1,1
325,0,1
326,1,1
327,0,0
328,0,1
329,1,1
330,0,1
331,0,1
332,1,1
333,1,1
334,1,1
335,0,1
336,0,1
337,1,1
338,0,1
339,1,1
340,1,1
341,1,1
342,0,1
343,1,1
344,1,1
345,1,1
346,0,1
347,0,1
348,0,0
349,1,1
350,1,1
351,0,1
352,1,1
353,0,0
354,1,1
355,1,1
356,0,1
357,1,1
358,0,1
359,1,1
360,1,1
361,1,1
362,1,1
363,1,1
364,1,1
365,0,0
366,0,0
367,1,1
368,0,1
369,1,1
370,1,1
371,1,1
372,1,1
373,0,1
374,1,0
375,0,0
376,0,1
377,0,1
378,1,1
379,1,1
380,0,1
381,0,1
382,1,1
383,1,1
384,1,1
385,0,1
386,0,1
387,1,1
388,0,1
389,1,1
390,1,1
391,1,1
392,0,1
393,1,1
394,1,1
395,0,1
396,1,1
397,0,0
398,0,1
399,1,1
400,1,1
401,1,1
402,1,1
403,0,0
404,0,1
405,1,1
406,1,1
407,0,1
408,0,1
409,0,1
410,1,1
411,1,1
412,1,1
413,1,1
414,1,1
415,0,1
416,0,1
417,1,1
418,1,1
419,0,1
420,0,1
421,0,1
422,1,1
423,0,1
424,1,1
425,0,1
426,1,1
427,0,1
428,0,1
429,0,1
430,0,1
431,1,1
432,0,0
433,0,1
434,0,1
435,1,1
436,1,1
437,0,0
438,1,1
439,0,1
440,0,1
441,0,1
442,0,1
443,0,1
444,0,0
445,1,0
446,0,1
447,0,1
448,1,1
449,1,1
450,0,1
451,1,1
452,1,1
453,1,1
454,0,1
455,0,1
456,0,1
457,0,1
458,0,1
459,1,1
460,0,1
461,1,1
462,1,1
463,1,1
464,0,1
465,0,1
466,1,1
467,0,1
468,0,0
469,0,0
470,1,1
471,1,1
472,0,0
473,0,1
474,0,1
475,1,1
476,0,0
477,1,1
478,0,1
479,1,1
480,1,1
481,0,1
482,1,1
483,0,1
484,1,1
485,0,0
486,0,0
487,1,1
488,0,1
489,1,1
490,1,1
491,1,1
492,0,1
493,1,1
494,1,1
495,0,1
496,0,1
497,0,0
498,0,1
499,1,1
500,0,0
501,1,1
502,1,0
503,0,1
504,0,1
505,1,1
506,0,0
507,1,0
508,0,1
509,1,1
510,1,1
511,1,1
512,0,1
513,0,0
514,1,1
515,0,1
516,1,1
517,1,1
518,1,1
519,0,1
520,1,1
521,1,1
522,0,0
523,1,1
524,1,1
525,1,1
526,1,1
527,0,1
528,1,1
529,0,0
530,0,0
531,1,1
532,0,1
533,0,0
534,1,1
535,0,1
536,1,1
537,0,1
538,0,1
539,0,1
540,1,1
541,0,0
542,1,1
543,1,1
544,0,0
545,1,1
546,0,0
547,1,1
548,0,1
549,0,0
550,0,1
551,1,0
552,1,1
553,0,1
554,1,1
555,1,1
556,1,1
557,0,0
558,0,1
559,0,1
560,1,1
561,1,1
562,1,1
563,1,1
564,0,0
565,1,1
566,0,0
567,0,0
568,1,1
569,1,1
570,0,1
571,1,1
572,0,0
573,1,1
574,1,1
575,0,1
576,0,1
577,0,1
578,1,1
579,1,1
580,0,1
581,0,1
582,0,1
583,0,0
584,1,1
585,1,1
586,0,0
587,1,1
588,0,1
589,1,1
590,0,1
591,0,1
592,0,1
593,1,1
594,1,1
595,1,1
596,0,0
597,1,1
598,0,1
599,1,1
600,0,1
601,0,0
602,0,1
603,0,1
604,0,1
605,1,1
606,1,1
607,0,1
608,0,1
609,0,1
610,0,1
611,1,0
612,1,0
613,1,0
614,1,1
615,1,1
616,1,1
617,1,1
618,0,1
619,1,1
620,1,1
621,0,1
622,0,1
623,0,1
624,1,1
625,1,1
626,0,0
627,1,0
628,0,1
629,1,1
630,0,1
631,0,1
632,1,1
633,0,0
634,1,1
635,1,1
636,1,1
637,1,0
638,0,1
639,0,1
640,0,0
641,1,1
642,1,1
643,1,1
644,0,1
645,1,1
646,0,0
647,0,0
648,0,1
649,1,1
650,0,1
651,0,1
652,0,1
653,1,1
654,0,1
655,1,1
656,1,0
657,0,1
658,1,1
659,1,1
660,0,1
661,1,1
662,0,1
663,1,0
664,0,1
665,1,1
666,0,1
667,0,1
668,1,1
669,0,1
670,0,1
671,0,1
672,1,1
673,1,1
674,1,1
675,1,1
676,0,0
677,1,1
678,1,1
679,1,1
680,0,0
681,1,1
682,1,1
683,0,0
684,0,0
685,0,1
686,1,1
687,1,1
688,0,1
689,1,1
690,0,1
691,1,1
692,1,1
693,0,1
694,1,1
695,0,1
696,0,1
697,1,1
698,0,1
699,1,1
700,0,1
701,0,0
702,1,1
703,0,1
704,0,1
705,0,1
706,1,1
707,1,1
708,0,1
709,0,0
710,0,1
711,0,1
712,0,1
713,0,1
714,0,1
715,0,1
716,1,0
717,1,1
718,0,1
719,0,1
720,1,1
721,1,1
722,1,1
723,0,1
724,0,1
725,0,1
726,1,1
727,1,1
728,1,1
729,0,0
730,1,1
731,1,1
732,0,1
733,1,1
734,1,1
735,0,1
736,0,1
737,0,1
738,1,1
739,0,1
740,0,1
741,0,0
742,0,1
743,0,1
744,1,1
745,0,1
746,0,1
747,1,1
748,1,1
749,0,1
750,0,1
751,0,1
752,0,1
753,0,0
754,1,1
755,0,1
756,0,1
757,1,1
758,1,1
759,0,0
760,0,1
761,1,1
762,0,0
763,0,1
764,0,0
765,0,1
766,0,1
767,0,0
768,0,1
769,1,1
770,0,1
771,0,0
772,0,1
773,1,1
774,1,1
775,1,1
776,1,1
777,1,1
778,1,1
779,1,1
780,1,1
781,1,1
782,1,1
783,1,1
784,1,1
785,1,1
786,1,1
787,0,1
788,0,1
789,0,1
790,1,1
791,1,1
792,0,1
793,1,1
794,1,1
795,0,1
796,0,1
797,0,1
798,1,1
799,0,1
800,1,1
801,1,0
802,0,1
803,1,1
804,0,1
805,0,1
806,1,1
807,1,0
808,0,1
809,1,1
810,0,1
811,1,1
812,1,1
813,0,1
814,1,1
815,1,1
816,0,1
817,0,1
818,0,1
819,0,1
820,1,0
821,0,0
822,1,1
823,0,1
824,0,1
825,1,1
826,1,0
827,0,1
828,1,1
829,1,1
830,0,1
831,1,1
832,0,1
833,1,1
834,0,1
835,0,1
836,0,0
837,0,0
838,1,1
839,1,1
840,1,1
841,0,0
842,0,1
843,0,1
844,1,1
845,1,1
846,1,1
847,1,1
848,1,1
849,1,1
850,1,1
851,0,0
852,0,1
853,1,1
854,1,1
855,0,0
856,0,1
857,0,1
858,1,0
859,1,1
860,0,1
861,0,1
862,1,0
863,1,1
864,0,1
865,0,1
866,0,1
867,0,1
868,1,1
869,0,0
870,1,0
871,1,1
872,1,1
873,0,1
874,1,0
875,0,1
876,1,0
877,0,0
878,1,1
879,1,1
880,1,1
881,1,1
882,1,1
883,1,1
884,1,1
885,1,1
886,0,1
887,0,1
888,0,0
889,0,1
890,0,1
891,0,1
892,0,1
893,1,1
894,0,1
895,0,1
896,1,1
897,0,1
898,0,1
899,0,0
900,0,0
901,0,0
902,1,1
903,0,1
904,1,1
905,1,1
906,1,1
907,1,1
908,1,1
909,1,0
910,0,0
911,1,1
912,0,1
913,0,0
914,1,1
915,1,1
916,1,1
917,1,1
918,0,1
919,0,1
920,0,0
921,1,1
922,1,1
923,1,1
924,0,0
925,1,1
926,0,1
927,1,1
928,0,1
929,1,1
930,0,1
931,1,1
932,0,1
933,0,1
934,0,1
935,1,1
936,0,1
937,0,1
938,0,0
939,0,1
940,1,1
941,0,1
942,0,0
943,1,1
944,1,1
945,0,1
946,1,1
947,1,1
948,1,1
949,1,1
950,0,1
951,0,1
952,1,1
953,1,0
954,1,1
955,0,1
956,0,1
957,0,0
958,1,1
959,0,1
960,1,1
961,0,1
962,1,1
963,1,1
964,0,0
965,1,1
966,1,0
967,1,1
968,0,1
969,1,1
970,1,1
971,1,1
972,0,0
973,1,1
974,0,0
975,0,1
976,0,1
977,1,1
978,0,1
979,1,1
980,0,1
981,0,0
982,1,1
983,1,1
984,1,1
985,1,1
986,0,0
987,1,1
988,1,1
989,1,1
990,0,1
991,1,1
992,0,0
993,1,1
994,0,1
995,0,1
996,0,1
997,1,1
998,0,1
999,0,1
