,14,13,12,11,10,9,8,7,6,5,4,2,1
0,0,1,0,0,1,0,0,1,0,0,1,1,1
1,1,1,0,1,1,0,1,1,1,0,0,0,0
2,1,1,1,0,1,0,0,1,0,0,0,1,1
3,1,1,0,1,1,0,1,1,1,1,0,0,0
4,1,1,0,0,1,0,1,1,1,0,0,0,1
5,0,0,1,1,1,0,0,1,0,0,1,1,0
6,1,0,0,1,1,0,0,1,0,0,1,1,0
7,1,0,0,1,1,1,0,1,0,0,0,1,0
8,0,1,0,1,1,1,1,1,0,1,1,0,1
9,1,1,0,1,0,0,0,1,1,1,1,1,0
10,0,1,0,0,0,0,0,1,0,0,0,1,0
11,1,0,0,1,1,1,1,1,0,0,0,0,1
12,0,0,1,1,0,1,0,1,0,1,1,1,0
13,1,0,0,1,0,0,1,1,1,0,0,0,1
14,1,0,0,0,1,0,0,1,0,0,0,1,0
15,0,0,1,0,1,0,0,1,0,0,1,1,0
16,1,1,1,1,1,0,1,1,1,0,0,0,0
17,0,1,0,1,1,1,0,1,1,0,0,1,1
18,0,0,1,1,1,0,0,1,0,1,1,1,0
19,0,0,1,1,1,1,0,1,1,0,1,1,0
20,0,1,0,1,1,0,0,1,0,1,1,0,1
21,1,0,0,0,1,1,1,0,0,0,0,0,0
22,1,1,0,1,1,0,0,1,1,0,0,1,0
23,1,0,0,0,1,1,1,1,0,1,0,0,1
24,0,0,0,0,1,1,0,0,0,0,0,1,0
25,1,0,0,1,1,0,0,0,0,0,0,1,1
26,1,0,0,0,1,0,1,1,1,0,0,0,0
27,0,0,1,1,1,0,0,1,1,0,1,1,1
28,1,1,1,0,1,0,1,1,1,0,0,1,0
29,1,1,1,0,1,0,0,1,0,0,1,1,0
30,1,1,1,0,1,1,0,1,0,0,0,1,1
31,1,1,1,0,0,0,0,1,0,0,0,1,0
32,1,1,0,0,1,1,1,1,1,0,0,0,1
33,0,0,1,1,1,0,1,1,1,0,1,0,1
34,1,0,0,1,0,1,1,1,1,0,1,0,1
35,1,0,0,0,1,1,1,1,1,0,0,0,1
36,1,1,0,0,1,1,0,1,1,0,0,1,1
37,0,1,0,0,1,1,1,1,1,0,1,0,0
38,0,0,0,1,1,1,0,1,0,0,1,0,1
39,1,0,0,0,1,1,1,1,0,0,0,0,1
40,1,1,0,0,1,0,1,0,0,0,0,0,1
41,0,1,0,1,1,0,0,1,1,0,1,1,1
42,0,1,0,1,1,1,1,1,1,0,1,0,1
43,0,1,0,0,1,1,0,1,1,0,0,1,0
44,1,0,0,0,1,0,1,1,0,0,0,0,0
45,1,1,1,0,1,1,0,1,0,0,0,1,1
46,1,0,0,0,1,1,1,1,0,0,0,0,1
47,0,0,1,1,1,0,1,0,1,1,0,0,0
48,1,1,1,1,1,0,0,1,0,1,0,1,0
49,1,0,0,0,1,0,0,1,1,0,0,1,1
50,1,1,1,1,0,0,0,0,0,0,0,0,0
51,0,0,1,1,1,1,0,1,1,1,1,1,1
52,1,0,0,0,1,0,1,1,1,0,0,0,0
53,0,1,0,1,1,1,1,0,1,0,1,0,1
54,0,1,0,0,0,1,0,1,1,1,1,1,0
55,0,1,0,1,0,0,1,0,0,0,1,0,0
56,1,0,0,1,0,1,1,1,1,0,0,0,0
57,0,1,0,0,1,0,0,1,1,0,1,1,0
58,1,0,0,0,1,1,0,1,0,0,0,1,1
